Img	Time(s)	Epsilon
134	0.461	0.075
135	0.481	0.075
136	0.603	0.075
137	0.466	0.075
138	0.472	0.075
139	0.48	0.075
140	0.47	0.075
141	0.46	0.075
142	0.471	0.075
143	0.619	0.075
144	0.469	0.075
145	0.473	0.075
146	0.47	0.075
147	0.466	0.075
148	0.489	0.075
149	0.485	0.075
150	0.594	0.075
1	0.492	0.1
2	0.481	0.1
3	0.48	0.1
4	0.47	0.1
5	0.48	0.1
6	0.618	0.1
7	0.469	0.1
8	0.469	0.1
9	0.476	0.1
10	0.48	0.1
11	0.458	0.1
12	0.469	0.1
13	0.593	0.1
14	0.474	0.1
15	0.467	0.1
16	0.468	0.1
17	0.471	0.1
18	0.473	0.1
19	0.476	0.1
20	0.601	0.1
21	0.466	0.1
22	0.475	0.1
23	0.475	0.1
24	0.463	0.1
25	0.462	0.1
26	0.473	0.1
27	0.608	0.1
28	0.476	0.1
29	0.475	0.1
30	0.473	0.1
31	0.482	0.1
32	0.473	0.1
33	0.475	0.1
34	0.602	0.1
35	0.478	0.1
36	0.466	0.1
37	0.467	0.1
38	0.468	0.1
39	0.48	0.1
40	0.489	0.1
41	0.586	0.1
42	0.466	0.1
43	0.463	0.1
44	0.489	0.1
45	0.465	0.1
46	0.468	0.1
47	0.472	0.1
48	0.615	0.1
49	0.468	0.1
50	0.482	0.1
51	0.474	0.1
52	0.478	0.1
53	0.479	0.1
54	0.47	0.1
55	0.612	0.1
56	0.488	0.1
57	0.472	0.1
58	0.472	0.1
59	0.467	0.1
60	0.475	0.1
61	0.488	0.1
62	0.6	0.1
63	0.47	0.1
64	0.481	0.1
65	0.479	0.1
66	0.472	0.1
67	0.477	0.1
68	0.479	0.1
69	0.606	0.1
70	0.467	0.1
71	0.466	0.1
72	0.467	0.1
73	0.478	0.1
74	0.466	0.1
75	0.471	0.1
76	0.597	0.1
77	0.481	0.1
78	0.475	0.1
79	0.473	0.1
80	0.471	0.1
81	0.464	0.1
82	0.486	0.1
83	0.605	0.1
84	0.471	0.1
85	0.481	0.1
86	0.484	0.1
87	0.471	0.1
88	0.469	0.1
89	0.462	0.1
90	0.61	0.1
91	0.471	0.1
92	0.474	0.1
93	0.477	0.1
94	0.484	0.1
95	0.476	0.1
96	0.475	0.1
97	0.607	0.1
98	0.485	0.1
99	0.463	0.1
100	0.465	0.1
101	0.472	0.1
102	0.46	0.1
103	0.49	0.1
104	0.584	0.1
105	0.47	0.1
106	0.47	0.1
107	0.47	0.1
108	0.467	0.1
109	0.483	0.1
110	0.48	0.1
111	0.615	0.1
112	0.469	0.1
113	0.473	0.1
114	0.466	0.1
115	0.48	0.1
116	0.466	0.1
117	0.465	0.1
118	0.598	0.1
119	0.463	0.1
120	0.47	0.1
121	0.477	0.1
122	0.467	0.1
123	0.477	0.1
124	0.484	0.1
125	0.605	0.1
126	0.465	0.1
127	0.469	0.1
128	0.484	0.1
129	0.458	0.1
130	0.475	0.1
131	0.474	0.1
132	0.611	0.1
133	0.462	0.1
134	0.472	0.1
135	0.467	0.1
136	0.462	0.1
137	0.481	0.1
138	0.464	0.1
139	0.593	0.1
140	0.472	0.1
141	0.489	0.1
142	0.469	0.1
143	0.467	0.1
144	0.477	0.1
145	0.485	0.1
146	0.601	0.1
147	0.47	0.1
148	0.475	0.1
149	0.485	0.1
150	0.465	0.1
