Img	Time(s)	Epsilon
1	9.643	0.008
2	9.967	0.008
3	10.15	0.008
4	10.776	0.008
5	10.122	0.008
6	9.998	0.008
7	9.727	0.008
8	10.727	0.008
9	10.221	0.008
10	10.174	0.008
11	10.953	0.008
12	10.016	0.008
13	10.189	0.008
14	10.116	0.008
15	10.052	0.008
16	10.099	0.008
17	9.73	0.008
18	10.389	0.008
19	10.515	0.008
20	10.246	0.008
21	10.194	0.008
22	10.458	0.008
23	10.6	0.008
24	10.041	0.008
25	9.924	0.008
26	9.987	0.008
27	11.047	0.008
28	9.927	0.008
29	10.031	0.008
30	10.046	0.008
31	3.674	0.008
32	9.834	0.008
33	9.883	0.008
34	3.763	0.008
35	9.62	0.008
36	9.943	0.008
37	10.389	0.008
38	9.817	0.008
39	10.105	0.008
40	10.806	0.008
41	9.869	0.008
42	9.917	0.008
43	10.548	0.008
44	10.296	0.008
45	10.126	0.008
46	10.047	0.008
47	9.83	0.008
48	9.659	0.008
49	10.086	0.008
50	9.867	0.008
51	9.995	0.008
52	10.112	0.008
53	10.22	0.008
54	10.183	0.008
55	10.144	0.008
56	9.825	0.008
57	9.876	0.008
58	10.214	0.008
59	10.0	0.008
60	10.225	0.008
61	10.23	0.008
62	10.859	0.008
63	10.056	0.008
64	9.983	0.008
65	10.516	0.008
66	10.099	0.008
67	10.371	0.008
68	10.393	0.008
69	10.124	0.008
70	9.86	0.008
71	10.61	0.008
72	9.907	0.008
73	9.965	0.008
74	9.873	0.008
75	10.115	0.008
76	9.885	0.008
77	9.999	0.008
78	10.312	0.008
79	10.702	0.008
80	10.221	0.008
81	10.159	0.008
82	9.921	0.008
83	9.971	0.008
84	10.258	0.008
85	10.701	0.008
86	10.27	0.008
87	9.954	0.008
88	10.064	0.008
89	10.947	0.008
90	9.709	0.008
91	9.962	0.008
92	9.988	0.008
93	9.973	0.008
94	10.275	0.008
95	10.545	0.008
96	10.211	0.008
97	10.088	0.008
98	10.287	0.008
99	2.591	0.008
100	9.919	0.008
101	10.91	0.008
102	9.674	0.008
103	10.169	0.008
104	9.339	0.008
105	10.366	0.008
106	10.169	0.008
107	10.385	0.008
108	7.092	0.008
109	9.834	0.008
110	10.622	0.008
111	10.18	0.008
112	10.41	0.008
113	10.575	0.008
114	9.968	0.008
115	9.982	0.008
116	10.071	0.008
117	10.079	0.008
118	10.122	0.008
119	9.755	0.008
120	9.908	0.008
121	10.142	0.008
122	9.991	0.008
123	10.537	0.008
124	9.976	0.008
125	10.104	0.008
126	9.991	0.008
127	10.544	0.008
128	10.065	0.008
129	10.229	0.008
130	10.289	0.008
131	9.915	0.008
132	9.789	0.008
133	9.896	0.008
134	9.994	0.008
135	9.793	0.008
136	10.532	0.008
137	10.043	0.008
138	10.133	0.008
139	10.15	0.008
140	10.051	0.008
141	9.871	0.008
142	10.069	0.008
143	10.186	0.008
144	10.106	0.008
145	10.084	0.008
146	10.235	0.008
147	10.564	0.008
148	3.526	0.008
149	9.741	0.008
150	10.123	0.008
1	10.316	0.016
2	10.279	0.016
3	10.315	0.016
4	11.201	0.016
5	10.233	0.016
6	10.488	0.016
7	9.929	0.016
8	10.978	0.016
9	10.455	0.016
10	10.24	0.016
11	11.218	0.016
12	9.889	0.016
13	10.481	0.016
14	10.412	0.016
15	10.162	0.016
16	10.429	0.016
17	10.103	0.016
18	10.856	0.016
19	11.19	0.016
20	10.632	0.016
21	10.748	0.016
22	11.153	0.016
23	10.981	0.016
24	10.489	0.016
25	9.95	0.016
26	10.226	0.016
27	11.238	0.016
28	10.23	0.016
29	10.439	0.016
30	10.977	0.016
31	1.333	0.016
32	10.327	0.016
33	10.628	0.016
34	2.705	0.016
35	10.062	0.016
36	10.149	0.016
37	11.171	0.016
38	10.456	0.016
39	10.908	0.016
40	10.901	0.016
41	10.395	0.016
42	11.035	0.016
43	11.082	0.016
44	10.959	0.016
45	10.968	0.016
46	10.135	0.016
47	10.792	0.016
48	10.951	0.016
49	10.463	0.016
50	10.23	0.016
51	10.242	0.016
52	10.08	0.016
53	11.165	0.016
54	10.902	0.016
55	10.466	0.016
56	10.234	0.016
57	10.101	0.016
58	10.401	0.016
59	11.075	0.016
60	10.452	0.016
61	10.823	0.016
