Img	Time(s)	Epsilon
1	23.057	0.008
2	16.745	0.008
3	16.645	0.008
4	16.872	0.008
5	17.561	0.008
6	16.975	0.008
7	16.946	0.008
8	17.268	0.008
9	17.201	0.008
10	16.558	0.008
11	16.522	0.008
12	16.621	0.008
13	16.035	0.008
14	16.053	0.008
15	15.855	0.008
16	16.43	0.008
17	16.016	0.008
18	15.676	0.008
19	16.861	0.008
20	15.964	0.008
21	15.96	0.008
22	16.569	0.008
23	15.983	0.008
24	15.695	0.008
25	16.365	0.008
26	15.863	0.008
27	17.066	0.008
28	16.08	0.008
29	16.382	0.008
30	16.329	0.008
31	17.333	0.008
32	15.978	0.008
33	16.933	0.008
34	1.973	0.008
35	16.414	0.008
36	16.805	0.008
37	16.943	0.008
38	16.879	0.008
39	17.65	0.008
40	16.19	0.008
41	16.459	0.008
42	16.783	0.008
43	17.621	0.008
44	16.263	0.008
45	16.437	0.008
46	16.42	0.008
47	17.514	0.008
48	16.027	0.008
49	16.122	0.008
50	16.018	0.008
51	16.352	0.008
52	16.58	0.008
53	17.029	0.008
54	16.363	0.008
55	16.272	0.008
56	16.27	0.008
57	17.144	0.008
58	16.255	0.008
59	16.215	0.008
60	16.276	0.008
61	16.073	0.008
62	16.488	0.008
63	16.416	0.008
64	16.273	0.008
65	16.804	0.008
66	16.407	0.008
67	16.213	0.008
68	16.933	0.008
69	16.324	0.008
70	16.115	0.008
71	16.457	0.008
72	16.369	0.008
73	16.245	0.008
74	16.228	0.008
75	16.628	0.008
76	16.511	0.008
77	16.272	0.008
78	16.46	0.008
79	16.554	0.008
80	16.459	0.008
81	16.26	0.008
82	16.252	0.008
83	16.125	0.008
84	16.233	0.008
85	16.863	0.008
86	16.383	0.008
87	15.995	0.008
88	16.151	0.008
89	16.388	0.008
90	16.197	0.008
91	16.113	0.008
92	16.237	0.008
93	16.205	0.008
94	16.207	0.008
95	16.081	0.008
96	15.886	0.008
97	16.366	0.008
98	16.794	0.008
99	1.793	0.008
100	16.301	0.008
101	16.504	0.008
102	16.375	0.008
103	16.86	0.008
104	16.951	0.008
105	16.546	0.008
106	16.729	0.008
107	16.085	0.008
108	1.799	0.008
109	16.985	0.008
110	16.478	0.008
111	16.286	0.008
112	16.621	0.008
113	16.409	0.008
114	16.617	0.008
115	16.276	0.008
116	16.53	0.008
117	16.118	0.008
118	15.849	0.008
119	15.776	0.008
120	15.807	0.008
121	15.807	0.008
122	16.285	0.008
123	16.052	0.008
124	16.152	0.008
125	15.952	0.008
126	16.394	0.008
127	16.096	0.008
128	15.964	0.008
129	15.771	0.008
130	16.329	0.008
131	16.305	0.008
132	16.303	0.008
133	16.057	0.008
134	16.635	0.008
135	15.773	0.008
136	16.245	0.008
137	16.478	0.008
138	16.814	0.008
139	16.056	0.008
140	15.989	0.008
141	16.719	0.008
142	16.469	0.008
143	16.767	0.008
144	15.957	0.008
145	16.248	0.008
146	16.851	0.008
147	16.571	0.008
148	5.496	0.008
149	16.091	0.008
150	15.786	0.008
1	18.085	0.016
2	16.136	0.016
3	16.63	0.016
4	17.693	0.016
5	15.949	0.016
6	16.458	0.016
7	16.194	0.016
8	17.443	0.016
9	16.742	0.016
10	16.5	0.016
11	17.66	0.016
12	16.53	0.016
13	16.535	0.016
14	16.15	0.016
15	16.159	0.016
16	16.621	0.016
17	16.413	0.016
18	17.17	0.016
19	17.939	0.016
20	16.716	0.016
21	17.331	0.016
22	17.513	0.016
23	16.968	0.016
24	16.122	0.016
25	16.692	0.016
26	16.047	0.016
27	17.581	0.016
28	16.265	0.016
29	16.386	0.016
30	16.963	0.016
31	11.996	0.016
32	16.006	0.016
33	16.409	0.016
34	2.125	0.016
35	16.057	0.016
36	17.388	0.016
37	16.85	0.016
38	16.996	0.016
39	17.46	0.016
40	16.628	0.016
41	16.104	0.016
42	16.375	0.016
43	17.86	0.016
44	16.518	0.016
45	16.254	0.016
46	16.231	0.016
47	17.742	0.016
48	16.13	0.016
49	15.96	0.016
50	16.518	0.016
51	16.79	0.016
52	17.429	0.016
53	16.669	0.016
54	16.552	0.016
55	16.668	0.016
56	16.075	0.016
57	17.037	0.016
58	16.061	0.016
59	16.296	0.016
60	16.053	0.016
61	16.379	0.016
62	16.93	0.016
63	16.098	0.016
64	17.297	0.016
65	16.481	0.016
66	16.965	0.016
67	16.043	0.016
68	17.954	0.016
69	16.466	0.016
70	16.25	0.016
71	16.7	0.016
72	16.727	0.016
73	16.241	0.016
74	16.64	0.016
75	17.345	0.016
76	17.044	0.016
77	16.354	0.016
78	16.782	0.016
79	17.318	0.016
80	16.714	0.016
81	16.66	0.016
82	16.08	0.016
83	16.175	0.016
84	16.455	0.016
85	16.728	0.016
86	17.325	0.016
87	16.063	0.016
88	16.201	0.016
89	16.859	0.016
90	16.697	0.016
91	16.212	0.016
92	16.319	0.016
93	16.597	0.016
94	16.504	0.016
95	16.285	0.016
96	16.188	0.016
97	16.943	0.016
98	17.811	0.016
99	1.93	0.016
100	16.946	0.016
101	17.107	0.016
102	16.081	0.016
103	16.831	0.016
104	17.669	0.016
105	17.57	0.016
106	18.21	0.016
107	16.332	0.016
108	2.026	0.016
109	18.157	0.016
110	16.501	0.016
111	16.495	0.016
112	18.3	0.016
113	16.473	0.016
114	17.307	0.016
115	16.37	0.016
116	16.802	0.016
117	17.339	0.016
118	16.111	0.016
119	16.407	0.016
120	15.874	0.016
121	16.599	0.016
122	16.993	0.016
123	17.291	0.016
124	17.17	0.016
125	15.91	0.016
126	17.576	0.016
127	16.696	0.016
128	17.433	0.016
129	16.426	0.016
130	18.035	0.016
131	16.124	0.016
132	16.62	0.016
133	16.186	0.016
134	16.755	0.016
135	15.833	0.016
136	16.769	0.016
137	16.33	0.016
138	17.01	0.016
139	16.559	0.016
140	15.919	0.016
141	17.164	0.016
142	16.894	0.016
143	17.101	0.016
144	16.324	0.016
145	16.532	0.016
146	17.251	0.016
147	17.269	0.016
148	1.846	0.016
149	16.125	0.016
150	16.362	0.016
1	18.455	0.024
2	16.795	0.024
3	16.96	0.024
4	18.2	0.024
5	16.88	0.024
6	17.826	0.024
7	16.904	0.024
8	18.308	0.024
9	17.759	0.024
10	18.135	0.024
11	17.057	0.024
12	16.463	0.024
13	18.045	0.024
14	16.081	0.024
15	16.523	0.024
16	16.994	0.024
17	17.153	0.024
18	17.138	0.024
19	18.399	0.024
20	17.506	0.024
21	17.992	0.024
22	18.23	0.024
23	17.288	0.024
24	16.644	0.024
25	16.668	0.024
26	15.807	0.024
27	18.134	0.024
28	16.398	0.024
29	17.421	0.024
30	17.852	0.024
31	18.499	0.024
32	15.329	0.024
33	17.605	0.024
34	2.017	0.024
35	16.323	0.024
36	17.95	0.024
37	17.87	0.024
38	16.913	0.024
39	18.172	0.024
40	17.687	0.024
41	16.306	0.024
42	17.444	0.024
43	2.109	0.024
44	16.891	0.024
45	17.217	0.024
46	16.155	0.024
47	18.294	0.024
48	16.319	0.024
49	16.027	0.024
50	17.125	0.024
51	17.648	0.024
52	17.743	0.024
53	17.312	0.024
54	17.295	0.024
55	17.471	0.024
56	15.869	0.024
57	17.106	0.024
58	16.518	0.024
59	16.287	0.024
60	16.373	0.024
61	16.58	0.024
62	17.582	0.024
63	17.409	0.024
64	17.771	0.024
65	17.278	0.024
66	16.915	0.024
67	16.149	0.024
68	18.448	0.024
69	16.295	0.024
70	16.274	0.024
71	17.455	0.024
72	16.97	0.024
73	16.465	0.024
74	16.269	0.024
75	18.079	0.024
76	17.869	0.024
77	16.677	0.024
78	17.43	0.024
79	18.017	0.024
80	17.172	0.024
81	17.076	0.024
82	16.658	0.024
83	17.59	0.024
84	16.205	0.024
85	16.913	0.024
86	18.136	0.024
87	16.43	0.024
88	16.63	0.024
89	18.157	0.024
90	16.712	0.024
91	17.305	0.024
92	16.63	0.024
93	17.457	0.024
94	17.751	0.024
95	17.007	0.024
96	15.991	0.024
97	17.135	0.024
98	17.91	0.024
99	1.98	0.024
100	17.603	0.024
101	17.14	0.024
102	15.841	0.024
103	16.825	0.024
104	9.735	0.024
105	17.71	0.024
106	17.913	0.024
107	17.271	0.024
108	1.936	0.024
109	18.605	0.024
110	17.112	0.024
111	17.221	0.024
112	17.841	0.024
113	17.2	0.024
114	17.82	0.024
115	16.86	0.024
116	17.324	0.024
117	17.647	0.024
118	16.488	0.024
119	16.565	0.024
120	16.211	0.024
121	16.573	0.024
122	17.551	0.024
123	17.693	0.024
124	17.716	0.024
125	16.045	0.024
126	18.099	0.024
127	17.439	0.024
128	16.354	0.024
129	16.535	0.024
130	17.409	0.024
131	16.453	0.024
132	16.914	0.024
133	17.041	0.024
134	17.868	0.024
135	16.228	0.024
136	17.32	0.024
137	17.574	0.024
138	17.579	0.024
139	16.874	0.024
140	16.006	0.024
141	17.151	0.024
142	17.651	0.024
143	18.071	0.024
144	16.684	0.024
145	17.466	0.024
146	17.687	0.024
147	17.23	0.024
148	2.035	0.024
149	15.902	0.024
150	16.668	0.024
1	19.587	0.032
2	16.827	0.032
3	18.375	0.032
4	19.017	0.032
5	17.057	0.032
6	17.689	0.032
7	17.059	0.032
8	18.723	0.032
9	17.21	0.032
10	18.281	0.032
11	17.778	0.032
12	17.334	0.032
13	17.948	0.032
14	17.505	0.032
15	16.759	0.032
16	17.332	0.032
17	17.659	0.032
18	17.279	0.032
19	18.6	0.032
20	17.782	0.032
21	19.025	0.032
22	19.269	0.032
23	18.055	0.032
24	16.949	0.032
25	17.541	0.032
26	16.048	0.032
