Img	Time(s)	Epsilon
129	10.634	0.016
130	11.269	0.016
131	10.75	0.016
132	10.486	0.016
133	10.935	0.016
134	10.97	0.016
135	10.324	0.016
136	11.888	0.016
137	10.731	0.016
138	11.64	0.016
139	10.371	0.016
140	10.603	0.016
141	11.17	0.016
142	10.067	0.016
143	10.104	0.016
144	9.97	0.016
145	11.233	0.016
146	10.258	0.016
147	11.56	0.016
148	3.778	0.016
149	9.845	0.016
150	10.262	0.016
1	12.33	0.024
2	10.414	0.024
3	10.464	0.024
4	13.35	0.024
5	10.255	0.024
6	11.408	0.024
7	10.234	0.024
8	11.346	0.024
9	12.105	0.024
10	11.431	0.024
11	12.189	0.024
12	10.57	0.024
13	11.349	0.024
14	10.949	0.024
15	12.326	0.024
16	11.478	0.024
17	11.202	0.024
18	11.952	0.024
19	11.301	0.024
20	11.912	0.024
21	11.68	0.024
22	11.454	0.024
23	12.092	0.024
24	11.13	0.024
25	10.291	0.024
26	10.596	0.024
27	12.282	0.024
28	11.813	0.024
29	10.915	0.024
30	11.995	0.024
31	1.559	0.024
32	10.201	0.024
33	11.769	0.024
34	1.632	0.024
35	10.097	0.024
36	12.015	0.024
37	10.48	0.024
38	11.208	0.024
39	13.537	0.024
40	12.94	0.024
41	11.841	0.024
42	11.422	0.024
43	11.199	0.024
44	12.356	0.024
45	11.075	0.024
46	10.141	0.024
47	12.285	0.024
48	10.25	0.024
49	10.633	0.024
50	11.416	0.024
51	10.219	0.024
52	10.615	0.024
53	11.262	0.024
54	11.74	0.024
55	10.574	0.024
56	10.607	0.024
57	10.909	0.024
58	11.134	0.024
59	18.129	0.024
60	10.067	0.024
61	11.525	0.024
62	13.692	0.024
63	12.002	0.024
64	10.262	0.024
65	10.468	0.024
66	10.158	0.024
67	11.182	0.024
68	12.094	0.024
69	11.352	0.024
70	10.088	0.024
71	11.605	0.024
72	11.457	0.024
73	10.802	0.024
74	11.29	0.024
75	11.369	0.024
76	11.123	0.024
77	10.823	0.024
78	11.402	0.024
79	12.091	0.024
80	11.922	0.024
81	11.258	0.024
82	10.75	0.024
83	11.295	0.024
84	10.481	0.024
85	12.228	0.024
86	13.467	0.024
87	10.752	0.024
88	11.132	0.024
89	11.383	0.024
90	10.446	0.024
91	11.275	0.024
92	13.085	0.024
93	12.048	0.024
94	11.695	0.024
95	11.838	0.024
96	11.846	0.024
97	12.98	0.024
98	11.845	0.024
99	2.857	0.024
100	10.835	0.024
101	11.738	0.024
102	12.667	0.024
103	10.585	0.024
104	11.931	0.024
105	11.46	0.024
106	11.622	0.024
107	12.578	0.024
108	1.586	0.024
109	12.325	0.024
110	12.7	0.024
111	15.788	0.024
112	11.28	0.024
113	12.689	0.024
114	11.953	0.024
115	10.489	0.024
116	11.622	0.024
117	11.018	0.024
118	11.09	0.024
119	10.022	0.024
120	10.965	0.024
121	10.926	0.024
122	11.529	0.024
123	13.101	0.024
124	12.486	0.024
125	10.483	0.024
126	12.366	0.024
127	11.717	0.024
128	10.792	0.024
129	11.629	0.024
130	13.335	0.024
131	11.621	0.024
132	10.574	0.024
133	11.349	0.024
134	11.764	0.024
135	11.317	0.024
136	12.716	0.024
137	11.891	0.024
138	12.064	0.024
139	10.948	0.024
140	11.437	0.024
141	11.723	0.024
142	10.784	0.024
143	10.672	0.024
144	10.4	0.024
145	11.586	0.024
146	10.937	0.024
147	12.424	0.024
148	4.182	0.024
149	10.178	0.024
150	10.753	0.024
1	15.099	0.032
2	10.92	0.032
3	11.627	0.032
4	14.164	0.032
5	10.722	0.032
6	12.603	0.032
7	10.353	0.032
8	12.302	0.032
9	13.769	0.032
10	11.725	0.032
11	13.036	0.032
12	11.883	0.032
13	13.376	0.032
14	11.538	0.032
15	13.026	0.032
16	12.304	0.032
17	12.104	0.032
18	13.131	0.032
19	12.359	0.032
20	12.759	0.032
21	13.136	0.032
22	13.486	0.032
23	13.234	0.032
24	11.325	0.032
25	11.0	0.032
26	10.974	0.032
27	13.571	0.032
28	11.674	0.032
29	11.674	0.032
30	14.302	0.032
31	1.728	0.032
32	10.311	0.032
33	12.234	0.032
34	2.045	0.032
35	10.404	0.032
36	12.436	0.032
37	11.525	0.032
38	11.87	0.032
39	15.524	0.032
40	13.577	0.032
41	11.948	0.032
42	11.437	0.032
43	11.364	0.032
44	14.079	0.032
45	12.215	0.032
46	10.282	0.032
47	13.047	0.032
48	10.36	0.032
49	11.473	0.032
50	12.534	0.032
51	11.483	0.032
52	12.025	0.032
53	11.66	0.032
54	15.338	0.032
55	11.394	0.032
56	11.178	0.032
57	11.735	0.032
58	12.255	0.032
59	17.968	0.032
60	10.208	0.032
61	13.406	0.032
62	14.988	0.032
63	12.528	0.032
64	11.062	0.032
65	11.155	0.032
66	10.162	0.032
67	11.619	0.032
68	14.01	0.032
69	12.761	0.032
70	10.383	0.032
71	13.056	0.032
72	12.642	0.032
73	11.642	0.032
74	12.58	0.032
75	12.813	0.032
76	11.509	0.032
77	11.809	0.032
78	12.246	0.032
79	13.91	0.032
80	14.213	0.032
81	14.204	0.032
82	12.388	0.032
83	12.4	0.032
84	11.935	0.032
85	12.963	0.032
86	16.203	0.032
87	11.556	0.032
88	11.565	0.032
89	11.845	0.032
90	11.607	0.032
91	13.516	0.032
92	14.114	0.032
93	14.188	0.032
94	12.871	0.032
95	12.661	0.032
96	13.15	0.032
97	14.948	0.032
98	13.954	0.032
99	2.974	0.032
100	11.896	0.032
101	12.452	0.032
102	13.938	0.032
103	11.046	0.032
104	13.538	0.032
105	13.216	0.032
106	13.415	0.032
107	12.314	0.032
108	1.868	0.032
109	13.392	0.032
110	13.745	0.032
111	14.254	0.032
112	12.374	0.032
113	13.302	0.032
114	12.841	0.032
115	11.446	0.032
116	12.775	0.032
117	12.291	0.032
118	11.752	0.032
