Img	Time(s)	Epsilon
129	17.144	0.016
130	16.71	0.016
131	15.541	0.016
132	16.59	0.016
133	15.988	0.016
134	17.354	0.016
135	16.488	0.016
136	18.119	0.016
137	16.621	0.016
138	17.785	0.016
139	17.165	0.016
140	16.051	0.016
141	17.416	0.016
142	16.175	0.016
143	16.21	0.016
144	16.737	0.016
145	16.248	0.016
146	16.457	0.016
147	17.575	0.016
148	7.702	0.016
149	16.112	0.016
150	17.459	0.016
1	19.398	0.024
2	16.111	0.024
3	16.75	0.024
4	18.011	0.024
5	18.22	0.024
6	17.92	0.024
7	16.482	0.024
8	17.596	0.024
9	18.134	0.024
10	17.947	0.024
11	2.073	0.024
12	16.557	0.024
13	17.817	0.024
14	16.74	0.024
15	17.069	0.024
16	16.46	0.024
17	17.443	0.024
18	18.257	0.024
19	17.709	0.024
20	18.128	0.024
21	17.346	0.024
22	19.456	0.024
23	18.333	0.024
24	16.216	0.024
25	16.966	0.024
26	16.476	0.024
27	17.818	0.024
28	17.411	0.024
29	18.208	0.024
30	16.809	0.024
31	2.028	0.024
32	16.396	0.024
33	16.958	0.024
34	11.517	0.024
35	15.875	0.024
36	17.564	0.024
37	17.617	0.024
38	16.223	0.024
39	19.579	0.024
40	17.676	0.024
41	16.147	0.024
42	17.545	0.024
43	18.646	0.024
44	18.542	0.024
45	18.494	0.024
46	16.034	0.024
47	17.975	0.024
48	16.806	0.024
49	17.343	0.024
50	18.11	0.024
51	16.043	0.024
52	18.068	0.024
53	18.068	0.024
54	18.546	0.024
55	17.813	0.024
56	16.098	0.024
57	17.395	0.024
58	17.717	0.024
59	17.796	0.024
60	17.374	0.024
61	19.087	0.024
62	17.994	0.024
63	18.535	0.024
64	17.717	0.024
65	18.087	0.024
66	17.513	0.024
67	17.99	0.024
68	17.713	0.024
69	17.499	0.024
70	18.282	0.024
71	18.004	0.024
72	17.764	0.024
73	16.85	0.024
74	16.585	0.024
75	17.67	0.024
76	16.88	0.024
77	18.693	0.024
78	17.224	0.024
79	18.911	0.024
80	18.044	0.024
81	17.494	0.024
82	17.425	0.024
83	17.167	0.024
84	16.624	0.024
85	17.95	0.024
86	18.672	0.024
87	18.643	0.024
88	16.797	0.024
89	17.986	0.024
90	17.713	0.024
91	16.679	0.024
92	18.142	0.024
93	18.127	0.024
94	18.676	0.024
95	17.339	0.024
96	16.553	0.024
97	18.661	0.024
98	18.617	0.024
99	2.139	0.024
100	18.115	0.024
101	18.281	0.024
102	16.011	0.024
103	17.771	0.024
104	17.709	0.024
105	18.501	0.024
106	18.646	0.024
107	17.24	0.024
108	2.196	0.024
109	17.333	0.024
110	18.832	0.024
111	17.377	0.024
112	17.567	0.024
113	18.051	0.024
114	18.695	0.024
115	16.184	0.024
116	16.887	0.024
117	17.691	0.024
118	18.438	0.024
119	17.684	0.024
120	16.247	0.024
121	17.807	0.024
122	17.136	0.024
123	18.008	0.024
124	17.836	0.024
125	17.422	0.024
126	1.897	0.024
127	17.935	0.024
128	16.706	0.024
129	17.632	0.024
130	18.213	0.024
131	15.95	0.024
132	16.746	0.024
133	16.675	0.024
134	18.262	0.024
135	17.454	0.024
136	19.675	0.024
137	17.235	0.024
138	18.608	0.024
139	18.455	0.024
140	17.239	0.024
141	18.163	0.024
142	17.766	0.024
143	16.539	0.024
144	17.584	0.024
145	17.394	0.024
146	17.103	0.024
147	18.364	0.024
148	4.135	0.024
149	16.26	0.024
150	17.963	0.024
1	20.284	0.032
2	17.455	0.032
3	17.654	0.032
4	18.577	0.032
5	19.849	0.032
6	19.233	0.032
7	16.723	0.032
8	17.74	0.032
9	19.177	0.032
10	18.309	0.032
11	1.976	0.032
12	18.116	0.032
13	18.84	0.032
14	17.708	0.032
15	19.751	0.032
16	17.687	0.032
17	18.104	0.032
18	19.65	0.032
19	18.613	0.032
20	18.67	0.032
21	17.796	0.032
22	20.6	0.032
23	19.484	0.032
24	17.318	0.032
25	17.854	0.032
26	19.905	0.032
27	18.626	0.032
28	18.724	0.032
29	19.042	0.032
30	17.786	0.032
31	1.982	0.032
32	16.821	0.032
33	17.471	0.032
34	2.565	0.032
35	16.577	0.032
36	18.382	0.032
37	19.157	0.032
38	17.329	0.032
39	22.637	0.032
40	17.973	0.032
41	16.177	0.032
42	18.902	0.032
43	18.984	0.032
44	19.72	0.032
45	18.945	0.032
46	16.155	0.032
47	18.549	0.032
48	20.103	0.032
49	18.372	0.032
50	18.41	0.032
51	16.588	0.032
52	18.793	0.032
53	19.063	0.032
54	19.457	0.032
55	18.156	0.032
56	16.629	0.032
57	17.938	0.032
58	19.03	0.032
59	17.149	0.032
60	18.287	0.032
61	19.71	0.032
62	19.219	0.032
63	19.269	0.032
64	18.224	0.032
65	18.686	0.032
66	17.719	0.032
67	18.435	0.032
68	18.734	0.032
69	18.877	0.032
70	18.431	0.032
71	18.762	0.032
72	18.037	0.032
73	17.647	0.032
74	17.693	0.032
75	18.671	0.032
76	17.695	0.032
77	19.136	0.032
78	19.269	0.032
79	20.789	0.032
80	19.433	0.032
81	17.689	0.032
82	18.975	0.032
83	18.201	0.032
84	16.953	0.032
85	18.957	0.032
86	19.18	0.032
87	18.992	0.032
88	17.397	0.032
89	19.203	0.032
90	18.378	0.032
91	18.84	0.032
92	18.845	0.032
93	18.644	0.032
94	18.763	0.032
95	18.32	0.032
96	17.463	0.032
97	19.361	0.032
98	19.251	0.032
99	2.248	0.032
100	18.94	0.032
101	18.269	0.032
102	16.472	0.032
103	18.723	0.032
104	18.675	0.032
105	19.653	0.032
106	19.024	0.032
107	18.065	0.032
108	2.297	0.032
109	18.84	0.032
110	19.363	0.032
111	18.473	0.032
112	18.414	0.032
113	18.472	0.032
114	18.97	0.032
115	16.765	0.032
116	18.425	0.032
117	18.548	0.032
118	19.239	0.032
119	18.485	0.032
120	17.291	0.032
