Img	Target_Label	Epsilon	Objective_Value	Label
1	0	0.05	-6.500258662928734	2
1	1	0.05	-7.577916536935824	2
1	3	0.05	-1.940804937579879	2
1	4	0.05	-7.662580920870616	2
1	5	0.05	-7.70675783963281	2
1	6	0.05	-4.857122005653118	2
1	7	0.05	-7.53941657033548	2
1	8	0.05	-7.519804744334802	2
1	9	0.05	-7.5897313766261725	2
2	1	0.05	-7.495430463027656	0
2	2	0.05	-6.176958525777071	0
2	3	0.05	-7.481055314911285	0
2	4	0.05	-7.616365628652282	0
2	5	0.05	-7.621788393187698	0
2	6	0.05	-7.495942233179892	0
2	7	0.05	-7.600725799304088	0
2	8	0.05	-7.517147915671964	0
2	9	0.05	-7.5418270243833305	0
3	0	0.05	-7.875336709257857	4
3	1	0.05	-7.8615055397763545	4
3	2	0.05	-7.950038884393355	4
3	3	0.05	-6.8870558661651335	4
3	5	0.05	-8.002474891992133	4
3	6	0.05	-8.026845282907729	4
3	7	0.05	-3.440130452909453	4
3	8	0.05	-7.880700465365795	4
3	9	0.05	-6.763305331467385	4
4	0	0.05	0.45490386715769443	8
4	1	0.05	0.02218167511873448	8
4	2	0.05	2.764715707506961	8
4	3	0.05	5.655588989355509	8
4	4	0.05	-0.325354200936424	8
4	5	0.05	3.1906672842323403	8
4	6	0.05	6.3475790659618445	8
4	7	0.05	-0.13493191285689224	8
4	9	0.05	1.0021373082070852	8
5	0	0.05	-7.571891034625212	7
5	1	0.05	-7.511383577030645	7
5	2	0.05	-4.74588617409915	7
5	3	0.05	-7.003862122599429	7
5	4	0.05	-7.610095004247909	7
5	5	0.05	-7.72010864907796	7
5	6	0.05	-7.712746821893871	7
5	8	0.05	-7.550980141342581	7
5	9	0.05	-7.483558947864662	7
6	0	0.05	-7.547077687117481	6
6	1	0.05	-7.627143565761106	6
6	2	0.05	-7.3794058816126045	6
6	3	0.05	-7.26508844682856	6
6	4	0.05	-7.752241247320413	6
6	5	0.05	-7.724463567444083	6
6	7	0.05	-7.733283841295133	6
6	8	0.05	-7.24990845157242	6
6	9	0.05	-7.696363707798953	6
7	1	0.05	-7.493395567184023	0
7	2	0.05	-7.491763991959372	0
7	3	0.05	-7.476790635151631	0
7	4	0.05	-7.641132975914867	0
7	5	0.05	-7.636470211183638	0
7	6	0.05	-7.665723860025795	0
7	7	0.05	-7.59055287774804	0
7	8	0.05	-7.514598055564668	0
7	9	0.05	-7.3418354178589	0
8	0	0.05	-4.513406720045974	6
8	1	0.05	-4.549199183416472	6
8	2	0.05	-3.2106598945669518	6
8	3	0.05	-4.565320407038402	6
8	4	0.05	-4.737196723045252	6
8	5	0.05	-4.325128448436939	6
8	7	0.05	-4.747381214573858	6
8	8	0.05	2.4992751629064003	6
8	9	0.05	-4.652273259398272	6
9	0	0.05	-3.1897663977608226	3
9	1	0.05	-2.98620896561317	3
9	2	0.05	-3.3382255559298146	3
9	4	0.05	-3.423223260201754	3
9	5	0.05	-0.9089271081010132	3
9	6	0.05	-3.4252246696439808	3
9	7	0.05	-3.339784552889871	3
9	8	0.05	-3.248543790932716	3
9	9	0.05	-3.2814818824957923	3
10	0	0.05	-5.665833396395906	1
10	2	0.05	0.7414938991206356	1
10	3	0.05	-5.2976984475399345	1
10	4	0.05	-6.76620526309207	1
10	5	0.05	-5.903820245774115	1
10	6	0.05	-6.169320624043129	1
10	7	0.05	-1.6421991526994446	1
10	8	0.05	-1.0608142750368956	1
10	9	0.05	-6.749700293157871	1
11	0	0.05	-0.676896579393403	8
11	1	0.05	-0.7543737788405306	8
11	2	0.05	2.0073763762295034	8
11	3	0.05	-0.4614181700376798	8
11	4	0.05	-0.6188261455995148	8
11	5	0.05	1.5220692759499084	8
11	6	0.05	6.651375728514199	8
11	7	0.05	-0.8729858874465434	8
11	9	0.05	3.827967345183593	8
12	1	0.05	-7.466612898079681	0
12	2	0.05	-7.557778092259927	0
12	3	0.05	-6.263027296638106	0
12	4	0.05	-7.1545039745048244	0
12	5	0.05	-7.614293507612359	0
12	6	0.05	-7.497356193863899	0
12	7	0.05	-7.552747243746589	0
12	8	0.05	-7.163955841422396	0
12	9	0.05	-6.603575731740248	0
13	0	0.05	-7.186506577863936	7
13	1	0.05	-7.145653766856274	7
13	2	0.05	-7.08830351502311	7
13	3	0.05	-1.93423780047941	7
13	4	0.05	-7.223812299342615	7
13	5	0.05	-7.354288369510173	7
13	6	0.05	-7.336161840024627	7
13	8	0.05	-7.175611683526735	7
13	9	0.05	-0.34158719260851433	7
14	0	0.05	-2.207712052554873	9
14	1	0.05	-2.201565690389717	9
14	2	0.05	-2.2770669538309267	9
14	3	0.05	-2.2028725782239307	9
14	4	0.05	-2.1799831649033754	9
14	5	0.05	-2.3623414447184925	9
14	6	0.05	-2.357696281927549	9
14	7	0.05	5.1723449803527535	9
14	8	0.05	3.048871732982126	9
15	0	0.05	-6.981508635244771	8
15	1	0.05	-7.479369152434005	8
15	2	0.05	-7.582701678058165	8
15	3	0.05	-3.560262655566596	8
15	4	0.05	-7.5721630338349515	8
15	5	0.05	-7.630241849217878	8
15	6	0.05	-7.1904175016193035	8
15	7	0.05	-7.583317843199946	8
15	9	0.05	-5.35679640539528	8
16	0	0.05	-2.1407671556950683	4
16	1	0.05	-6.224874165301621	4
16	2	0.05	-6.290509447412663	4
16	3	0.05	-6.278345651093697	4
16	5	0.05	-6.2659140947799585	4
16	6	0.05	-0.28329183625646137	4
16	7	0.05	-5.543633830992771	4
16	8	0.05	-6.186911313883622	4
16	9	0.05	-5.904724047978014	4
17	0	0.05	-2.8162740835939513	5
17	1	0.05	-6.988435624338454	5
17	2	0.05	-7.109872570073518	5
17	3	0.05	-4.363889375133106	5
17	4	0.05	-7.106082897307495	5
17	6	0.05	-3.3709417869732983	5
17	7	0.05	-7.113758659536731	5
17	8	0.05	-7.004484673146988	5
17	9	0.05	-6.158892161553119	5
18	0	0.05	-0.6514588882626735	3
18	1	0.05	1.1642730129430763	3
18	2	0.05	-1.3460322630975468	3
18	4	0.05	-1.7736387707300354	3
18	5	0.05	1.026837568473283	3
18	6	0.05	-1.8003733553316332	3
18	7	0.05	-1.6701296457417842	3
18	8	0.05	-0.399293486884544	3
18	9	0.05	3.5279973500452932	3
19	0	0.05	0.13787874697378713	4
19	1	0.05	4.969179844838151	4
19	2	0.05	0.009797001270328336	4
19	3	0.05	5.859086123112787	4
19	5	0.05	0.48159803282909336	4
19	6	0.05	-0.04517037374218089	4
19	7	0.05	4.733413057883724	4
19	8	0.05	6.863626590368956	4
19	9	0.05	7.7847904663456635	4
20	1	0.05	-0.26824805806038127	0
20	2	0.05	0.06581497864323826	0
20	3	0.05	-0.19360260978838764	0
20	4	0.05	-0.28933175387254906	0
20	5	0.05	4.247877380229101	0
20	6	0.05	-0.2817509454993111	0
20	7	0.05	0.9008465054668603	0
20	8	0.05	5.428155411955877	0
20	9	0.05	-0.28653505414752817	0
21	0	0.05	-1.2854689092195812	6
21	1	0.05	-3.874901957683087	6
21	2	0.05	2.1521910796471393	6
21	3	0.05	-4.220718766196615	6
21	4	0.05	0.8606787087403731	6
21	5	0.05	-3.8967258758771752	6
21	7	0.05	1.3308519812183957	6
21	8	0.05	0.4835410294874193	6
21	9	0.05	-3.340331011557719	6
22	0	0.05	-4.2118011460159055	6
22	1	0.05	-4.247733824519278	6
22	2	0.05	2.441174997235358	6
22	3	0.05	-2.6256311188551917	6
22	4	0.05	-2.504992880547287	6
22	5	0.05	-4.29851468915245	6
22	7	0.05	1.4873339241319716	6
22	8	0.05	1.4646257475384212	6
22	9	0.05	-1.513334627791183	6
23	0	0.05	-3.700365967472531	3
23	1	0.05	0.8256060880052657	3
23	2	0.05	1.0275560618270112	3
23	4	0.05	-4.485623116938077	3
23	5	0.05	2.1586337057648644	3
23	6	0.05	-4.397432754768704	3
23	7	0.05	-1.9562140100717413	3
23	8	0.05	-4.239456571729969	3
23	9	0.05	-2.7903446949923887	3
24	1	0.05	-7.470188920597584	0
24	2	0.05	-1.9567800873698975	0
24	3	0.05	-7.437934996391796	0
24	4	0.05	-7.6030909712615715	0
24	5	0.05	-7.388481903337015	0
24	6	0.05	-2.451095440665353	0
24	7	0.05	-7.583578563335654	0
24	8	0.05	-7.498194870499713	0
24	9	0.05	-7.2259309231892885	0
25	0	0.05	-3.2236379826805193	2
25	1	0.05	-4.969623511218195	2
25	3	0.05	-0.6601260205125511	2
25	4	0.05	-7.1834266342515045	2
25	5	0.05	-7.088568298539099	2
25	6	0.05	-1.5081116984745326	2
25	7	0.05	-7.121494086414851	2
25	8	0.05	-5.047742125745265	2
25	9	0.05	-7.089123519507627	2
26	0	0.05	-7.721803660494735	3
26	1	0.05	-7.689385280006454	3
26	2	0.05	-6.432027778729009	3
26	4	0.05	-7.969327236850351	3
26	5	0.05	-5.586624037432978	3
26	6	0.05	-7.922285475829923	3
26	7	0.05	-7.825647002169165	3
26	8	0.05	-7.76892295464786	3
26	9	0.05	-5.657615664210403	3
27	0	0.05	2.5556270166604484	6
27	1	0.05	2.9325660979589525	6
27	2	0.05	3.4737967894369577	6
27	3	0.05	5.233266254538743	6
27	4	0.05	1.3415563879585641	6
27	5	0.05	2.9855904116600156	6
27	7	0.05	-0.5417755164409285	6
27	8	0.05	5.910586665349727	6
27	9	0.05	-0.3317813002617783	6
28	0	0.05	-7.542992989581848	6
28	1	0.05	-7.624153324530635	6
28	2	0.05	-4.451186979646653	6
28	3	0.05	-6.5862332423103584	6
28	4	0.05	-7.311311664847962	6
28	5	0.05	-6.990423812334899	6
28	7	0.05	-7.733235254934121	6
28	8	0.05	-7.231284195006838	6
28	9	0.05	-7.703461839150252	6
29	0	0.05	-1.8870252107061312	7
29	1	0.05	-2.519360598268222	7
29	2	0.05	0.8830198145287896	7
29	3	0.05	2.071964914869209	7
29	4	0.05	-2.809540229907479	7
29	5	0.05	3.33498210547474	7
29	6	0.05	-2.934993461516105	7
29	8	0.05	2.300594744475584	7
29	9	0.05	-2.717577333844739	7
30	0	0.05	1.0525584534693695	4
30	1	0.05	-0.0702059981783321	4
30	2	0.05	1.5025621887138194	4
30	3	0.05	-0.10928317036885521	4
30	5	0.05	-0.22623124228609265	4
30	6	0.05	-0.20477736166398747	4
30	7	0.05	7.181294132756008	4
30	8	0.05	0.9378144689979788	4
30	9	0.05	3.689924931487793	4
32	0	0.05	-7.7268140823595335	3
32	1	0.05	-7.686831993147445	3
32	2	0.05	-7.311467900747904	3
32	4	0.05	-7.965846702765776	3
32	5	0.05	-7.949001761828755	3
32	6	0.05	-7.922282775488826	3
32	7	0.05	-7.819597638853949	3
32	8	0.05	-7.765385215149234	3
32	9	0.05	-7.740873472732666	3
33	0	0.05	-4.283815648332553	8
33	1	0.05	-4.940374681281365	8
33	2	0.05	-4.064286904031872	8
33	3	0.05	1.0764533325042183	8
33	4	0.05	-5.082700613434784	8
33	5	0.05	-5.101306676728867	8
33	6	0.05	-1.2883982245418453	8
33	7	0.05	-5.076521930140961	8
33	9	0.05	-2.207760813983479	8
34	0	0.05	0.3585132768352332	7
35	0	0.05	-7.298886653165611	5
35	1	0.05	-7.350740115846638	5
35	2	0.05	-7.470712069557581	5
35	3	0.05	-5.378795237867251	5
35	4	0.05	-7.505873515178676	5
35	6	0.05	-6.888862620085957	5
35	7	0.05	-7.48565948513054	5
35	8	0.05	-7.334963243515368	5
35	9	0.05	-5.437276324751413	5
36	0	0.05	-2.9066061986836154	4
36	1	0.05	-2.950719937651476	4
36	2	0.05	-3.0214254909051257	4
36	3	0.05	-2.9798029903233303	4
36	5	0.05	-3.054553304160271	4
36	6	0.05	-3.0869814767898967	4
36	7	0.05	-1.9770486481940586	4
36	8	0.05	4.082334417471062	4
36	9	0.05	1.8324790211931543	4
37	0	0.05	-1.037245438117158	2
37	1	0.05	-1.1046540990918285	2
37	3	0.05	6.502090795633862	2
37	4	0.05	-1.2640267816859103	2
37	5	0.05	-1.3765324875143528	2
37	6	0.05	-1.3993482485565918	2
37	7	0.05	-1.0475973466000816	2
37	8	0.05	3.602697660469463	2
37	9	0.05	-1.2651982508233917	2
38	0	0.05	-4.864344430394186	5
38	1	0.05	-7.328853595679959	5
38	2	0.05	-5.780924407702699	5
38	3	0.05	-5.417664249047628	5
38	4	0.05	-7.483599375525297	5
38	6	0.05	-7.556769577547122	5
38	7	0.05	-7.468239825553521	5
38	8	0.05	-3.353966969694487	5
38	9	0.05	-7.401771313855199	5
39	0	0.05	5.075302096058334	5
39	1	0.05	3.6925910366749544	5
39	2	0.05	5.2164912607045535	5
39	3	0.05	7.549092394082127	5
39	4	0.05	5.371084632843667	5
39	6	0.05	7.598453754669342	5
39	7	0.05	1.3184007916552403	5
39	8	0.05	7.3095136608878075	5
39	9	0.05	7.567604063465633	5
40	0	0.05	-2.451805171900607	8
40	1	0.05	-3.392960247819975	8
40	2	0.05	-3.105837685252546	8
40	3	0.05	-1.8062761083907437	8
40	4	0.05	-3.9708895146932455	8
40	5	0.05	-3.990342099064211	8
40	6	0.05	-4.0199001068278	8
40	7	0.05	-3.9660861676112305	8
40	9	0.05	-3.885580437221993	8
41	0	0.05	-7.287675452354747	5
41	1	0.05	-7.330245468585711	5
41	2	0.05	-7.454540483185354	5
41	3	0.05	-5.736658185282258	5
41	4	0.05	-7.496335240733655	5
41	6	0.05	-7.547305617123821	5
41	7	0.05	-7.438628533120868	5
41	8	0.05	-7.380551013533907	5
41	9	0.05	-2.9763455274165542	5
42	0	0.05	-1.6251999285727567	2
42	1	0.05	-1.9538560895372168	2
42	3	0.05	5.706873021867585	2
42	4	0.05	-2.1102983116306677	2
42	5	0.05	-2.1409248301703907	2
42	6	0.05	-2.1619728247458534	2
42	7	0.05	-1.877238149629558	2
42	8	0.05	4.06325159976759	2
