Img	Target_Label	Epsilon	Objective_Value	Label
1	0	0.05	-7.657642249949913	2
1	1	0.05	-7.545334685240725	2
1	3	0.05	-4.9629441375805134	2
1	4	0.05	-7.621536413842791	2
1	5	0.05	-7.349326874329402	2
1	6	0.05	-1.5291432949461887	2
1	7	0.05	-7.551619767323886	2
1	8	0.05	-7.6218642346370835	2
1	9	0.05	-7.53590007605698	2
2	1	0.05	-7.677561723103828	0
2	2	0.05	-7.5076343698453	0
2	3	0.05	-7.5504628727297485	0
2	4	0.05	-7.755069874647499	0
2	5	0.05	-7.614173136925672	0
2	6	0.05	-7.056617789221823	0
2	7	0.05	-7.612660869954245	0
2	8	0.05	-6.504648284434981	0
2	9	0.05	-7.6004191136737145	0
3	0	0.05	-7.4697678998708605	4
3	1	0.05	-6.8327623329954665	4
3	2	0.05	-7.3908160703428525	4
3	3	0.05	-7.019873606304847	4
3	5	0.05	-7.511834199144923	4
3	6	0.05	-5.563111229562716	4
3	7	0.05	-5.687794004923475	4
3	8	0.05	-7.421859381109069	4
3	9	0.05	-1.048249466930821	4
4	0	0.05	2.80574599900085	8
4	1	0.05	-0.3810731072268448	8
4	2	0.05	-1.3333132399872911	8
4	3	0.05	4.551689322272776	8
4	4	0.05	-1.194444420316029	8
4	5	0.05	6.480110934524156	8
4	6	0.05	4.640034283207516	8
4	7	0.05	-1.3460047767628105	8
4	9	0.05	2.581048346212031	8
5	0	0.05	-7.701340274612133	7
5	1	0.05	-7.563563641700863	7
5	2	0.05	-7.311181271235573	7
5	3	0.05	-3.501613050681612	7
5	4	0.05	-7.383453795277163	7
5	5	0.05	-7.252579511235766	7
5	6	0.05	-7.697631259809854	7
5	8	0.05	-7.6957488533800325	7
5	9	0.05	-5.822748187238807	7
6	0	0.05	-7.87806363703246	6
6	1	0.05	-7.798609185702444	6
6	2	0.05	-6.330148243738482	6
6	3	0.05	-7.796780214037019	6
6	4	0.05	-7.830901625066405	6
6	5	0.05	-1.6726198326269548	6
6	7	0.05	-7.777709486505802	6
6	8	0.05	-4.468313657752344	6
6	9	0.05	-7.774729437919141	6
7	1	0.05	-7.680888269677624	0
7	2	0.05	-5.823347390852886	0
7	3	0.05	-5.6869444463268675	0
7	4	0.05	-7.763696883156094	0
7	5	0.05	-6.407103752907776	0
7	6	0.05	-7.6451579607388584	0
7	7	0.05	-7.610425683279404	0
7	8	0.05	-7.79652999182455	0
7	9	0.05	-7.5071055059258285	0
8	0	0.05	0.1927279268848007	6
8	1	0.05	-0.19184961867889455	6
8	2	0.05	1.7027738251823892	6
8	3	0.05	2.998820870841186	6
8	4	0.05	0.741540710989701	6
8	5	0.05	5.929132524274021	6
8	7	0.05	-0.15192338239604933	6
8	8	0.05	6.673555323585548	6
8	9	0.05	-0.1279681513246503	6
9	0	0.05	-2.3458115169167253	3
9	1	0.05	-1.8102085609916014	3
9	2	0.05	-0.5084055293287207	3
9	4	0.05	-1.2617397654141196	3
9	5	0.05	4.122384103220964	3
9	6	0.05	-2.2566174152408642	3
9	7	0.05	-2.246801290340085	3
9	8	0.05	3.5131436101082096	3
9	9	0.05	-2.239502655323048	3
10	0	0.05	-4.406947966655127	1
10	2	0.05	-1.277099642444433	1
10	3	0.05	-4.1317842715863815	1
10	4	0.05	-3.470098316830576	1
10	5	0.05	0.00852757034818819	1
10	6	0.05	-2.629968486953984	1
10	7	0.05	-4.310472808122571	1
10	8	0.05	-3.719628166061601	1
10	9	0.05	-4.292469690086908	1
11	0	0.05	0.0010418758481626307	8
11	1	0.05	0.050523186356953326	8
11	2	0.05	2.864815378675175	8
11	3	0.05	4.53009048312975	8
11	4	0.05	1.7573267702690758	8
11	5	0.05	7.942768391193924	8
11	6	0.05	7.209377836966943	8
11	7	0.05	0.1295798133406315	8
11	9	0.05	4.465371146372968	8
12	1	0.05	-7.672001664444607	0
12	2	0.05	-6.5179183627884925	0
12	3	0.05	-7.524429728910958	0
12	4	0.05	-7.677453081068148	0
12	5	0.05	-7.736783272522071	0
12	6	0.05	-7.274033578784763	0
12	7	0.05	-7.614066353619409	0
12	8	0.05	-6.73861088489124	0
12	9	0.05	-7.535138553130194	0
13	0	0.05	-4.106643192374615	7
13	1	0.05	-4.682863760979516	7
13	2	0.05	-3.174471461347697	7
13	3	0.05	-1.6488281825452589	7
13	4	0.05	-4.823768962588248	7
13	5	0.05	-0.11977571197612462	7
13	6	0.05	-4.889423616816503	7
13	8	0.05	-4.872404786283048	7
13	9	0.05	-2.2336189073334842	7
14	0	0.05	-2.205562343759214	9
14	1	0.05	-2.152416147592112	9
14	2	0.05	-2.1639060800630014	9
14	3	0.05	1.2316012955936506	9
14	4	0.05	2.0531077242185614	9
14	5	0.05	-1.8363518305189346	9
14	6	0.05	-2.0332165331609775	9
14	7	0.05	0.025555717291615012	9
14	8	0.05	3.323276905369024	9
15	0	0.05	-7.604232310634686	8
15	1	0.05	-7.671873263961101	8
15	2	0.05	-7.561087724616994	8
15	3	0.05	-6.2781158238621355	8
15	4	0.05	-7.73476508759324	8
15	5	0.05	-5.773283686924562	8
15	6	0.05	-7.618480729805198	8
15	7	0.05	-7.669693228615914	8
15	9	0.05	-5.733707041816395	8
16	0	0.05	-6.13419750872001	4
16	1	0.05	-6.636376374075452	4
16	2	0.05	-6.549483859288745	4
16	3	0.05	-6.802573605481453	4
16	5	0.05	-6.873210192269327	4
16	6	0.05	-2.102238589308075	4
16	7	0.05	-6.632886856210839	4
16	8	0.05	-4.5744083081498355	4
16	9	0.05	-5.721705354526932	4
17	0	0.05	-2.7924678732951977	5
17	1	0.05	-7.906007688577075	5
17	2	0.05	-7.8701267573588725	5
17	3	0.05	-5.833599985775591	5
17	4	0.05	-7.649232381689958	5
17	6	0.05	-7.850777165403752	5
17	7	0.05	-7.862999304100283	5
17	8	0.05	-7.572409104910539	5
17	9	0.05	-7.907761678515073	5
18	0	0.05	-0.6084613611063814	3
18	1	0.05	-3.3519875195803466	3
18	2	0.05	-4.688281657589779	3
18	4	0.05	-4.749604690775572	3
18	5	0.05	2.0137996842161208	3
18	6	0.05	-3.9833532047195415	3
18	7	0.05	-4.712720605343034	3
18	8	0.05	-4.783800796683338	3
18	9	0.05	-1.0908441918135434	3
19	0	0.05	-0.816635217674584	4
19	1	0.05	2.628920980266693	4
19	2	0.05	-0.7172676921550798	4
19	3	0.05	5.180668800947744	4
19	5	0.05	2.3747267680457385	4
19	6	0.05	-1.0219290195352073	4
19	7	0.05	-0.6607185114847688	4
19	8	0.05	3.1841134564683893	4
19	9	0.05	6.073003731698879	4
20	1	0.05	-5.271029747592042	0
20	2	0.05	-4.365694587475782	0
20	3	0.05	-4.637640769475036	0
20	4	0.05	-5.339197049868964	0
20	5	0.05	0.27912378994721176	0
20	6	0.05	-5.2360500031472546	0
20	7	0.05	-3.2856421326648566	0
20	8	0.05	1.6456164980624393	0
20	9	0.05	-2.796355611907694	0
21	0	0.05	-2.3979743446839583	6
21	1	0.05	-4.391207712016162	6
21	2	0.05	2.271160297245252	6
21	3	0.05	-4.30987688964644	6
21	4	0.05	1.5246085389941273	6
21	5	0.05	-1.4368908537625749	6
21	7	0.05	-1.9150131689505916	6
21	8	0.05	-0.69191523736833	6
21	9	0.05	0.2497970352911586	6
22	0	0.05	-6.1106293516255	6
22	1	0.05	0.3403235619947355	6
22	2	0.05	-1.2161883234999036	6
22	3	0.05	-5.0236309660249	6
22	4	0.05	1.2560613610002007	6
22	5	0.05	0.47805542336341805	6
22	7	0.05	-2.362189930681288	6
22	8	0.05	0.3163425629011021	6
22	9	0.05	-0.8642725498685538	6
23	0	0.05	-3.593105274889904	3
23	1	0.05	0.09673021173201991	3
23	2	0.05	-0.954602817363367	3
23	4	0.05	-3.5201612388132264	3
23	5	0.05	3.418050720955749	3
23	6	0.05	-3.450255791581029	3
23	7	0.05	-3.292389117201421	3
23	8	0.05	-3.537780052172048	3
23	9	0.05	-3.522499107889571	3
24	1	0.05	-7.613702212661116	0
24	2	0.05	-1.1966510111489503	0
24	3	0.05	-7.4938149383080095	0
