Img	Target_Label	Epsilon	Objective_Value	Label
1	0	0.025	-7.512607949613769	2
1	1	0.025	-7.455724942791211	2
1	3	0.025	-4.967487704157489	2
1	4	0.025	-7.513003391284177	2
1	5	0.025	-7.406429383999341	2
1	6	0.025	-7.575795621693296	2
1	7	0.025	-7.588800297705355	2
1	8	0.025	-7.560891768635649	2
1	9	0.025	-7.515461531297664	2
2	1	0.025	-7.646170155998289	0
2	2	0.025	-7.51511631562928	0
2	3	0.025	-7.728205832287106	0
2	4	0.025	-7.748851866538591	0
2	5	0.025	-7.584875443741965	0
2	6	0.025	-7.677957517515425	0
2	7	0.025	-7.731640650359286	0
2	8	0.025	-7.6948803295861	0
2	9	0.025	-7.698020718520175	0
3	0	0.025	-7.961471031318552	4
3	1	0.025	-7.886476477055402	4
3	2	0.025	-7.925366444280363	4
3	3	0.025	-8.010854781174922	4
3	5	0.025	-7.918599818031666	4
3	6	0.025	-8.04031107537149	4
3	7	0.025	-5.9260806031795585	4
3	8	0.025	-7.998739517962624	4
3	9	0.025	-6.965479514022317	4
4	0	0.025	-7.767426734616025	8
4	1	0.025	-7.696629942677262	8
4	2	0.025	-7.510531768684326	8
4	3	0.025	-7.329910090339121	8
4	4	0.025	-7.912499717149935	8
4	5	0.025	-7.682564052156906	8
4	6	0.025	-7.792577302728298	8
4	7	0.025	-7.825835046932328	8
4	9	0.025	-7.743660856580092	8
5	0	0.025	-7.539182934131166	7
5	1	0.025	-7.467746583215631	7
5	2	0.025	-7.375858854661586	7
5	3	0.025	-7.5326802527805325	7
5	4	0.025	-7.5391720473254535	7
5	5	0.025	-7.519468913015218	7
5	6	0.025	-7.634767473986325	7
5	8	0.025	-7.607328289327619	7
5	9	0.025	-7.347143493515269	7
6	0	0.025	-7.839616085292087	6
6	1	0.025	-7.779984839109299	6
6	2	0.025	-7.662201307132451	6
6	3	0.025	-7.898031186584289	6
6	4	0.025	-7.719394812321525	6
6	5	0.025	-7.722476476629745	6
6	7	0.025	-7.870420237672121	6
6	8	0.025	-7.853933056373829	6
6	9	0.025	-7.854585740713058	6
7	1	0.025	-7.647773433975158	0
7	2	0.025	-7.501378740928767	0
7	3	0.025	-7.724111428723345	0
7	4	0.025	-7.761840382950461	0
7	5	0.025	-7.586730511254612	0
7	6	0.025	-7.697798912826242	0
7	7	0.025	-7.530466442043721	0
7	8	0.025	-7.708903095019661	0
7	9	0.025	-7.439201577338821	0
8	0	0.025	-6.403375689248448	6
8	1	0.025	-6.3470676208691605	6
8	2	0.025	-6.240826922573135	6
8	3	0.025	-6.422819298475479	6
8	4	0.025	-6.470209393796445	6
8	5	0.025	-3.7492398581585507	6
8	7	0.025	-6.4541581433394715	6
8	8	0.025	-4.817225908069943	6
8	9	0.025	-6.420167510754358	6
9	0	0.025	-1.3211046434775218	3
9	1	0.025	-1.2602079109454631	3
9	2	0.025	-1.0603268184652952	3
9	4	0.025	-1.5064589247557154	3
9	5	0.025	0.8298118521535773	3
9	6	0.025	-1.36774810961216	3
9	7	0.025	-1.4041646236749823	3
9	8	0.025	-1.3013918473839694	3
9	9	0.025	-1.3240061518236468	3
