Img	Time(s)	Epsilon
1	11.576	0.05
2	12.353	0.05
3	10.946	0.05
4	11.392	0.05
5	11.104	0.05
6	11.066	0.05
7	12.09	0.05
8	11.503	0.05
9	11.942	0.05
10	11.233	0.05
11	12.063	0.05
12	12.009	0.05
13	11.355	0.05
14	10.844	0.05
15	11.63	0.05
16	11.116	0.05
17	13.976	0.05
18	12.212	0.05
19	1.337	0.05
20	12.173	0.05
21	11.287	0.05
22	11.531	0.05
23	12.468	0.05
24	11.086	0.05
25	11.219	0.05
26	10.451	0.05
27	11.052	0.05
28	12.035	0.05
29	11.801	0.05
30	11.672	0.05
31	1.236	0.05
32	11.125	0.05
33	11.717	0.05
34	1.378	0.05
35	12.003	0.05
36	12.317	0.05
37	11.689	0.05
38	11.265	0.05
39	12.287	0.05
40	13.868	0.05
41	11.1	0.05
42	11.5	0.05
43	12.013	0.05
44	11.795	0.05
45	12.243	0.05
46	11.201	0.05
47	3.876	0.05
48	10.669	0.05
49	10.566	0.05
50	12.016	0.05
51	12.422	0.05
52	11.819	0.05
53	12.691	0.05
54	12.076	0.05
55	11.622	0.05
56	12.65	0.05
57	11.346	0.05
58	11.448	0.05
59	11.138	0.05
60	11.277	0.05
61	11.23	0.05
62	2.267	0.05
63	11.287	0.05
64	11.552	0.05
65	12.512	0.05
66	11.532	0.05
67	12.672	0.05
68	11.906	0.05
69	11.841	0.05
70	11.281	0.05
71	12.16	0.05
72	13.407	0.05
73	11.754	0.05
74	11.379	0.05
75	11.279	0.05
76	11.093	0.05
77	11.521	0.05
78	12.072	0.05
79	11.487	0.05
80	11.833	0.05
81	11.015	0.05
82	11.511	0.05
83	12.092	0.05
84	11.593	0.05
85	10.703	0.05
86	11.326	0.05
87	11.57	0.05
88	12.11	0.05
89	11.488	0.05
90	10.756	0.05
91	11.073	0.05
92	12.383	0.05
93	13.122	0.05
94	12.0	0.05
95	11.269	0.05
96	11.727	0.05
97	4.744	0.05
98	12.176	0.05
99	1.297	0.05
100	12.418	0.05
101	11.059	0.05
102	10.651	0.05
103	11.069	0.05
104	1.157	0.05
105	1.374	0.05
106	11.912	0.05
107	12.578	0.05
108	1.38	0.05
109	3.709	0.05
110	11.52	0.05
111	11.058	0.05
112	11.129	0.05
113	12.516	0.05
114	11.609	0.05
115	11.299	0.05
116	11.402	0.05
117	12.804	0.05
118	12.187	0.05
119	11.606	0.05
120	11.412	0.05
121	11.289	0.05
122	11.451	0.05
123	11.722	0.05
124	12.132	0.05
125	11.159	0.05
126	11.401	0.05
