Img	Time(s)	Epsilon
1	12.832	0.05
2	11.581	0.05
3	12.217	0.05
4	16.206	0.05
5	11.561	0.05
6	12.21	0.05
7	10.956	0.05
8	12.467	0.05
9	14.435	0.05
10	12.61	0.05
11	13.553	0.05
12	13.092	0.05
13	13.837	0.05
14	13.236	0.05
15	13.129	0.05
16	12.764	0.05
17	12.184	0.05
18	14.849	0.05
19	12.836	0.05
20	12.722	0.05
21	13.467	0.05
22	14.42	0.05
23	12.813	0.05
24	11.976	0.05
25	11.374	0.05
26	11.118	0.05
27	15.492	0.05
28	12.38	0.05
29	11.841	0.05
30	12.972	0.05
31	1.444	0.05
32	10.532	0.05
33	13.008	0.05
34	2.152	0.05
35	11.43	0.05
36	12.088	0.05
37	11.7	0.05
38	11.904	0.05
39	16.124	0.05
40	12.212	0.05
41	12.794	0.05
42	11.85	0.05
43	13.346	0.05
44	13.425	0.05
45	12.098	0.05
46	10.845	0.05
47	12.56	0.05
48	11.651	0.05
49	12.212	0.05
50	13.598	0.05
51	11.273	0.05
52	11.759	0.05
53	13.72	0.05
54	12.333	0.05
55	11.575	0.05
56	11.83	0.05
57	12.128	0.05
58	12.729	0.05
59	12.589	0.05
60	11.15	0.05
61	12.947	0.05
62	13.391	0.05
63	14.178	0.05
64	12.364	0.05
65	12.348	0.05
66	10.687	0.05
67	11.776	0.05
68	15.418	0.05
69	12.747	0.05
70	10.98	0.05
71	12.628	0.05
72	13.733	0.05
73	11.752	0.05
74	12.394	0.05
75	16.225	0.05
76	12.889	0.05
77	13.826	0.05
78	13.526	0.05
79	12.698	0.05
80	12.828	0.05
81	13.373	0.05
82	12.374	0.05
83	12.443	0.05
84	11.947	0.05
85	13.821	0.05
86	14.686	0.05
87	11.771	0.05
88	11.401	0.05
89	12.528	0.05
90	11.228	0.05
91	13.243	0.05
92	13.199	0.05
93	13.315	0.05
94	12.931	0.05
95	14.403	0.05
96	12.106	0.05
97	13.528	0.05
98	13.501	0.05
99	1.393	0.05
100	11.727	0.05
101	13.36	0.05
102	11.675	0.05
103	11.14	0.05
104	12.772	0.05
105	12.89	0.05
106	13.625	0.05
107	12.198	0.05
108	1.568	0.05
109	14.067	0.05
110	13.026	0.05
111	13.477	0.05
112	13.427	0.05
113	13.615	0.05
114	13.524	0.05
115	11.914	0.05
116	13.384	0.05
117	13.328	0.05
118	11.305	0.05
119	10.497	0.05
120	12.043	0.05
121	12.713	0.05
122	12.775	0.05
123	5.926	0.05
124	14.595	0.05
125	11.723	0.05
126	14.029	0.05
127	8.149	0.05
128	13.051	0.05
129	12.483	0.05
130	14.179	0.05
131	12.957	0.05
132	12.159	0.05
133	11.912	0.05
134	12.521	0.05
135	12.141	0.05
136	14.859	0.05
137	13.642	0.05
138	13.1	0.05
139	12.007	0.05
140	13.588	0.05
141	13.579	0.05
142	11.577	0.05
143	11.053	0.05
144	11.306	0.05
145	1.431	0.05
146	12.922	0.05
147	13.546	0.05
148	1.735	0.05
149	10.536	0.05
150	12.811	0.05
1	15.843	0.1
2	13.07	0.1
3	13.601	0.1
4	13.897	0.1
5	14.819	0.1
6	14.933	0.1
7	12.864	0.1
8	15.051	0.1
9	12.918	0.1
10	16.485	0.1
11	16.243	0.1
12	14.41	0.1
13	14.18	0.1
14	14.586	0.1
15	14.396	0.1
16	12.806	0.1
17	14.048	0.1
18	17.045	0.1
19	14.041	0.1
20	14.321	0.1
21	14.794	0.1
22	16.775	0.1
23	15.082	0.1
24	14.281	0.1
25	12.508	0.1
26	13.88	0.1
27	15.788	0.1
28	13.932	0.1
29	14.397	0.1
30	16.419	0.1
31	1.786	0.1
32	13.393	0.1
33	14.667	0.1
34	1.522	0.1
35	13.449	0.1
36	15.101	0.1
37	14.379	0.1
38	14.663	0.1
39	15.735	0.1
40	9.552	0.1
41	15.33	0.1
42	13.814	0.1
43	8.63	0.1
44	14.488	0.1
45	17.233	0.1
46	12.458	0.1
47	14.986	0.1
48	12.388	0.1
49	15.45	0.1
50	15.308	0.1
51	12.532	0.1
52	14.47	0.1
53	16.82	0.1
54	14.883	0.1
55	14.478	0.1
56	13.589	0.1
57	16.088	0.1
58	15.093	0.1
59	15.225	0.1
60	14.057	0.1
61	16.339	0.1
62	14.04	0.1
63	14.993	0.1
64	15.1	0.1
65	16.274	0.1
66	13.213	0.1
67	14.645	0.1
68	15.296	0.1
69	13.968	0.1
70	15.139	0.1
71	15.28	0.1
72	14.62	0.1
73	14.638	0.1
74	15.683	0.1
75	15.552	0.1
76	14.418	0.1
77	16.427	0.1
78	14.64	0.1
79	11.713	0.1
80	7.562	0.1
81	13.305	0.1
82	14.83	0.1
83	14.482	0.1
84	14.318	0.1
85	15.458	0.1
86	16.201	0.1
87	14.313	0.1
88	13.867	0.1
89	13.896	0.1
90	13.471	0.1
91	15.385	0.1
92	14.559	0.1
93	6.538	0.1
94	14.409	0.1
95	16.39	0.1
96	15.726	0.1
97	15.054	0.1
98	15.051	0.1
99	1.908	0.1
100	15.616	0.1
101	15.296	0.1
102	13.666	0.1
103	14.23	0.1
104	11.246	0.1
105	15.128	0.1
106	15.409	0.1
107	13.981	0.1
108	3.74	0.1
109	16.743	0.1
110	15.387	0.1
111	15.612	0.1
112	13.666	0.1
113	15.827	0.1
114	15.373	0.1
115	14.195	0.1
116	15.622	0.1
117	15.788	0.1
118	14.45	0.1
119	13.526	0.1
120	14.219	0.1
121	14.868	0.1
122	14.733	0.1
123	3.364	0.1
124	14.466	0.1
125	13.167	0.1
126	17.147	0.1
127	9.564	0.1
128	14.76	0.1
129	13.943	0.1
130	16.084	0.1
131	14.267	0.1
132	14.716	0.1
133	14.083	0.1
134	15.198	0.1
135	14.847	0.1
136	6.986	0.1
137	15.374	0.1
138	16.627	0.1
139	15.749	0.1
140	14.126	0.1
141	15.26	0.1
142	15.193	0.1
143	14.229	0.1
144	13.713	0.1
145	1.38	0.1
