Img	Time(s)	Epsilon
102	11.051	0.15
103	12.392	0.15
104	1.254	0.15
105	14.026	0.15
106	1.572	0.15
107	12.284	0.15
108	2.893	0.15
109	12.51	0.15
110	11.694	0.15
111	13.834	0.15
112	10.387	0.15
113	11.899	0.15
114	11.621	0.15
115	11.845	0.15
116	13.46	0.15
117	13.341	0.15
118	12.264	0.15
119	12.346	0.15
120	11.492	0.15
121	12.753	0.15
122	11.444	0.15
123	10.335	0.15
124	3.864	0.15
125	11.531	0.15
126	1.36	0.15
127	9.698	0.15
128	12.319	0.15
129	12.518	0.15
130	1.331	0.15
131	11.764	0.15
132	11.707	0.15
133	12.362	0.15
134	12.923	0.15
135	11.514	0.15
136	9.41	0.15
137	11.943	0.15
138	11.667	0.15
139	13.012	0.15
140	11.3	0.15
141	12.193	0.15
142	11.676	0.15
143	11.541	0.15
144	13.314	0.15
145	4.076	0.15
146	12.618	0.15
147	11.983	0.15
148	5.364	0.15
149	11.618	0.15
150	13.194	0.15
1	12.028	0.2
2	11.613	0.2
3	11.876	0.2
4	12.577	0.2
5	13.776	0.2
6	12.386	0.2
7	12.195	0.2
8	11.883	0.2
9	12.688	0.2
10	13.095	0.2
11	4.447	0.2
12	11.978	0.2
13	12.095	0.2
14	11.833	0.2
15	13.876	0.2
16	8.287	0.2
17	12.65	0.2
18	5.62	0.2
19	1.424	0.2
20	12.032	0.2
21	13.319	0.2
22	13.653	0.2
23	12.003	0.2
24	11.962	0.2
25	12.307	0.2
26	11.713	0.2
27	14.008	0.2
28	11.695	0.2
29	12.359	0.2
30	4.318	0.2
31	1.3	0.2
32	12.645	0.2
33	13.4	0.2
34	1.441	0.2
35	12.249	0.2
36	12.076	0.2
37	12.746	0.2
38	14.148	0.2
39	2.921	0.2
40	12.148	0.2
41	11.734	0.2
42	2.635	0.2
43	13.204	0.2
44	11.869	0.2
45	13.677	0.2
46	11.839	0.2
47	5.378	0.2
48	12.314	0.2
49	11.831	0.2
50	13.832	0.2
51	12.08	0.2
52	12.095	0.2
53	1.496	0.2
54	1.277	0.2
55	13.968	0.2
56	11.992	0.2
57	13.602	0.2
58	12.053	0.2
59	12.276	0.2
60	12.151	0.2
61	13.901	0.2
62	13.263	0.2
63	13.256	0.2
64	12.518	0.2
65	12.558	0.2
66	13.388	0.2
67	1.392	0.2
68	12.392	0.2
69	12.68	0.2
70	12.316	0.2
71	12.327	0.2
72	13.376	0.2
73	12.194	0.2
74	12.308	0.2
75	12.806	0.2
76	13.339	0.2
77	5.069	0.2
78	12.173	0.2
79	12.974	0.2
80	12.887	0.2
81	12.231	0.2
82	12.745	0.2
83	11.981	0.2
84	12.016	0.2
85	5.289	0.2
86	12.367	0.2
87	13.405	0.2
88	12.114	0.2
89	11.911	0.2
90	11.808	0.2
91	12.149	0.2
92	13.672	0.2
93	11.925	0.2
94	12.819	0.2
95	12.33	0.2
96	12.72	0.2
97	13.543	0.2
98	12.641	0.2
99	1.475	0.2
100	12.148	0.2
101	12.543	0.2
102	13.035	0.2
103	11.986	0.2
104	1.411	0.2
105	10.493	0.2
106	1.386	0.2
107	12.446	0.2
108	2.793	0.2
109	12.763	0.2
110	13.689	0.2
111	11.774	0.2
112	12.197	0.2
113	12.061	0.2
114	12.591	0.2
115	13.358	0.2
116	12.561	0.2
117	12.076	0.2
118	11.709	0.2
119	12.837	0.2
120	12.606	0.2
121	11.951	0.2
122	12.754	0.2
123	10.695	0.2
124	1.433	0.2
125	12.762	0.2
126	1.717	0.2
127	1.451	0.2
128	12.105	0.2
129	11.922	0.2
130	1.344	0.2
131	11.715	0.2
132	12.08	0.2
133	13.656	0.2
134	12.367	0.2
135	12.082	0.2
136	5.923	0.2
137	12.425	0.2
138	13.354	0.2
139	11.774	0.2
140	11.878	0.2
141	12.149	0.2
142	12.143	0.2
143	14.39	0.2
144	12.401	0.2
145	4.168	0.2
146	13.156	0.2
147	12.018	0.2
148	5.98	0.2
149	12.439	0.2
150	12.887	0.2
