Img	Time(s)	Epsilon
1	12.331	0.05
2	12.611	0.05
3	11.199	0.05
4	11.981	0.05
5	11.718	0.05
6	12.848	0.05
7	12.169	0.05
8	12.643	0.05
9	6.309	0.05
10	11.47	0.05
11	2.602	0.05
12	11.702	0.05
13	13.529	0.05
14	12.536	0.05
15	11.806	0.05
16	12.138	0.05
17	11.509	0.05
18	13.453	0.05
19	12.656	0.05
20	12.095	0.05
21	13.649	0.05
22	12.83	0.05
23	13.316	0.05
24	12.465	0.05
25	11.866	0.05
26	11.166	0.05
27	13.992	0.05
28	11.903	0.05
29	12.115	0.05
30	12.584	0.05
31	1.687	0.05
32	12.035	0.05
33	13.09	0.05
34	1.425	0.05
35	11.42	0.05
36	11.669	0.05
37	11.779	0.05
38	11.329	0.05
39	13.535	0.05
40	12.717	0.05
41	11.498	0.05
42	11.804	0.05
43	1.386	0.05
44	12.074	0.05
45	13.118	0.05
46	11.463	0.05
47	12.893	0.05
48	11.032	0.05
49	12.287	0.05
50	12.789	0.05
51	12.261	0.05
52	11.699	0.05
53	12.973	0.05
54	12.181	0.05
55	13.196	0.05
56	11.851	0.05
57	12.178	0.05
58	11.465	0.05
59	11.873	0.05
60	13.761	0.05
61	11.689	0.05
62	11.95	0.05
63	12.135	0.05
64	13.162	0.05
65	12.558	0.05
66	11.966	0.05
67	12.019	0.05
68	12.724	0.05
69	12.663	0.05
70	11.976	0.05
71	13.089	0.05
72	12.887	0.05
73	12.128	0.05
74	13.343	0.05
75	11.839	0.05
76	11.602	0.05
77	11.874	0.05
78	11.883	0.05
79	13.52	0.05
80	12.407	0.05
81	12.785	0.05
82	11.669	0.05
83	13.527	0.05
84	12.827	0.05
85	12.163	0.05
86	13.231	0.05
87	11.609	0.05
88	13.514	0.05
89	11.802	0.05
90	11.497	0.05
91	11.506	0.05
92	12.35	0.05
93	13.063	0.05
94	12.577	0.05
95	12.786	0.05
96	14.104	0.05
97	12.353	0.05
98	14.238	0.05
99	1.614	0.05
100	12.255	0.05
101	12.535	0.05
102	11.734	0.05
103	12.609	0.05
104	4.19	0.05
105	13.289	0.05
106	12.358	0.05
107	12.369	0.05
108	1.322	0.05
109	13.305	0.05
110	13.857	0.05
111	11.773	0.05
112	11.673	0.05
113	12.09	0.05
114	12.045	0.05
115	13.47	0.05
116	11.621	0.05
117	12.281	0.05
118	11.608	0.05
119	11.559	0.05
120	12.333	0.05
121	11.204	0.05
122	11.724	0.05
123	12.749	0.05
124	12.394	0.05
125	12.973	0.05
126	8.316	0.05
127	1.599	0.05
128	12.063	0.05
129	11.339	0.05
130	12.167	0.05
131	12.971	0.05
132	12.239	0.05
133	12.167	0.05
134	11.818	0.05
135	13.087	0.05
136	14.304	0.05
137	11.719	0.05
138	12.354	0.05
139	11.591	0.05
140	13.439	0.05
141	12.454	0.05
142	11.599	0.05
143	11.101	0.05
144	12.063	0.05
145	13.036	0.05
146	12.561	0.05
147	12.219	0.05
148	1.674	0.05
149	11.211	0.05
150	11.793	0.05
1	15.05	0.1
2	12.627	0.1
3	12.597	0.1
4	13.707	0.1
5	13.829	0.1
6	13.597	0.1
7	11.878	0.1
8	10.026	0.1
9	2.96	0.1
10	13.087	0.1
11	4.762	0.1
12	14.078	0.1
13	14.0	0.1
14	13.552	0.1
15	13.427	0.1
16	13.347	0.1
17	13.674	0.1
18	12.749	0.1
19	14.197	0.1
20	8.081	0.1
21	15.742	0.1
22	14.583	0.1
23	13.744	0.1
24	13.839	0.1
25	14.411	0.1
26	12.415	0.1
