Img	Time(s)	Epsilon
1	12.553	0.025
2	10.94	0.025
3	10.773	0.025
4	14.323	0.025
5	10.516	0.025
6	11.739	0.025
7	10.438	0.025
8	12.032	0.025
9	13.452	0.025
10	11.347	0.025
11	11.802	0.025
12	11.212	0.025
13	11.763	0.025
14	11.86	0.025
15	13.564	0.025
16	11.728	0.025
17	11.172	0.025
18	12.657	0.025
19	12.15	0.025
20	12.244	0.025
21	11.933	0.025
22	12.332	0.025
23	13.073	0.025
24	11.649	0.025
25	10.471	0.025
26	11.002	0.025
27	13.113	0.025
28	12.044	0.025
29	11.318	0.025
30	12.702	0.025
31	1.713	0.025
32	10.149	0.025
33	12.42	0.025
34	1.61	0.025
35	10.703	0.025
36	13.004	0.025
37	10.619	0.025
38	11.19	0.025
39	14.074	0.025
40	13.325	0.025
41	12.422	0.025
42	11.608	0.025
43	11.727	0.025
44	13.165	0.025
45	11.819	0.025
46	10.849	0.025
47	12.516	0.025
48	10.471	0.025
49	10.769	0.025
50	12.225	0.025
51	10.529	0.025
52	11.074	0.025
53	10.971	0.025
54	13.15	0.025
55	11.018	0.025
56	10.96	0.025
57	11.752	0.025
58	11.738	0.025
59	16.756	0.025
60	10.335	0.025
61	12.515	0.025
62	14.178	0.025
63	12.199	0.025
64	10.68	0.025
65	10.441	0.025
66	10.662	0.025
67	11.847	0.025
68	13.227	0.025
69	12.229	0.025
70	10.579	0.025
71	12.315	0.025
72	11.861	0.025
73	10.98	0.025
74	11.761	0.025
75	12.371	0.025
76	11.171	0.025
77	11.699	0.025
78	11.883	0.025
79	12.617	0.025
80	12.279	0.025
81	11.334	0.025
82	11.392	0.025
83	11.492	0.025
84	10.78	0.025
85	12.202	0.025
86	13.101	0.025
87	11.003	0.025
88	11.188	0.025
89	12.173	0.025
90	10.809	0.025
91	12.01	0.025
92	14.192	0.025
93	12.259	0.025
94	12.305	0.025
95	12.174	0.025
96	12.737	0.025
97	14.322	0.025
98	12.36	0.025
