Img	Time(s)	Epsilon
143	10.393	0.025
144	10.889	0.025
145	11.268	0.025
146	11.07	0.025
147	10.676	0.025
148	12.08	0.025
149	10.229	0.025
150	10.862	0.025
1	12.954	0.05
2	11.435	0.05
3	11.677	0.05
4	12.357	0.05
5	13.062	0.05
6	11.712	0.05
7	11.756	0.05
8	11.687	0.05
9	11.691	0.05
10	12.091	0.05
11	12.135	0.05
12	10.467	0.05
13	13.363	0.05
14	11.655	0.05
15	12.348	0.05
16	12.094	0.05
17	11.802	0.05
18	11.846	0.05
19	1.199	0.05
20	11.856	0.05
21	11.391	0.05
22	13.15	0.05
23	11.953	0.05
24	11.43	0.05
25	12.002	0.05
26	10.425	0.05
27	12.537	0.05
28	11.649	0.05
29	12.249	0.05
30	13.371	0.05
31	1.756	0.05
32	11.114	0.05
33	11.466	0.05
34	1.319	0.05
35	11.711	0.05
36	11.559	0.05
37	11.467	0.05
38	11.968	0.05
39	13.01	0.05
40	11.437	0.05
41	10.847	0.05
42	11.706	0.05
43	12.787	0.05
44	12.583	0.05
45	11.061	0.05
46	10.744	0.05
47	5.085	0.05
48	10.499	0.05
49	12.761	0.05
50	11.931	0.05
51	11.175	0.05
52	13.13	0.05
53	12.45	0.05
54	12.534	0.05
55	12.037	0.05
56	12.333	0.05
57	11.816	0.05
58	11.719	0.05
59	12.62	0.05
60	11.666	0.05
61	13.033	0.05
62	1.432	0.05
63	11.833	0.05
64	12.875	0.05
65	12.144	0.05
66	11.363	0.05
67	12.637	0.05
68	12.166	0.05
69	11.926	0.05
70	12.501	0.05
71	13.015	0.05
72	12.895	0.05
73	10.944	0.05
74	12.432	0.05
75	13.196	0.05
76	11.88	0.05
77	11.175	0.05
78	12.114	0.05
79	11.514	0.05
80	11.793	0.05
81	11.737	0.05
82	11.437	0.05
83	11.61	0.05
84	11.605	0.05
85	13.159	0.05
86	14.135	0.05
87	11.571	0.05
88	12.118	0.05
89	11.605	0.05
90	11.504	0.05
91	11.053	0.05
92	13.531	0.05
93	11.847	0.05
94	11.597	0.05
95	13.107	0.05
96	11.558	0.05
97	5.353	0.05
98	12.794	0.05
99	1.217	0.05
100	11.379	0.05
101	11.618	0.05
102	10.378	0.05
103	11.578	0.05
104	1.16	0.05
105	1.467	0.05
106	12.17	0.05
107	12.029	0.05
108	5.647	0.05
109	13.71	0.05
110	11.256	0.05
111	11.694	0.05
112	12.426	0.05
113	12.776	0.05
114	12.32	0.05
115	11.859	0.05
116	11.291	0.05
117	11.77	0.05
118	11.765	0.05
119	11.381	0.05
120	11.391	0.05
121	12.243	0.05
122	11.707	0.05
123	11.549	0.05
124	12.539	0.05
125	11.539	0.05
126	12.64	0.05
127	7.577	0.05
128	11.411	0.05
129	11.64	0.05
130	12.697	0.05
131	11.883	0.05
132	11.551	0.05
133	12.277	0.05
134	13.2	0.05
135	11.017	0.05
136	12.575	0.05
137	12.084	0.05
138	12.752	0.05
139	11.677	0.05
140	11.083	0.05
141	12.582	0.05
142	12.031	0.05
143	10.685	0.05
144	12.145	0.05
145	12.123	0.05
146	12.262	0.05
147	12.601	0.05
148	11.711	0.05
149	11.192	0.05
150	11.285	0.05
1	12.935	0.075
2	13.288	0.075
3	12.008	0.075
4	13.579	0.075
5	12.828	0.075
6	11.486	0.075
7	13.216	0.075
8	12.458	0.075
9	13.017	0.075
10	12.597	0.075
11	12.978	0.075
12	12.38	0.075
13	13.278	0.075
14	13.0	0.075
15	14.115	0.075
16	12.908	0.075
17	11.753	0.075
18	11.906	0.075
19	3.032	0.075
20	12.472	0.075
21	12.415	0.075
22	13.098	0.075
23	12.642	0.075
24	14.829	0.075
25	12.643	0.075
26	11.52	0.075
27	12.689	0.075
28	13.596	0.075
29	12.232	0.075
30	12.479	0.075
31	1.434	0.075
32	11.268	0.075
33	12.541	0.075
34	2.761	0.075
35	12.208	0.075
36	11.616	0.075
37	12.153	0.075
38	12.153	0.075
39	16.577	0.075
40	12.096	0.075
41	12.688	0.075
42	12.717	0.075
43	12.606	0.075
44	12.638	0.075
45	11.844	0.075
46	11.503	0.075
47	5.415	0.075
48	12.63	0.075
49	14.795	0.075
50	13.21	0.075
51	12.343	0.075
52	12.978	0.075
53	13.379	0.075
54	14.224	0.075
55	12.932	0.075
56	34.368	0.075
57	14.407	0.075
58	12.014	0.075
59	14.359	0.075
60	12.43	0.075
61	13.896	0.075
62	1.343	0.075
63	13.446	0.075
64	12.609	0.075
65	12.599	0.075
66	11.567	0.075
67	12.426	0.075
68	13.658	0.075
69	14.057	0.075
70	13.097	0.075
71	14.744	0.075
72	13.083	0.075
73	11.755	0.075
74	12.493	0.075
75	12.686	0.075
76	14.63	0.075
77	12.195	0.075
78	12.686	0.075
79	9.573	0.075
80	13.286	0.075
81	13.332	0.075
82	11.758	0.075
83	12.576	0.075
84	13.156	0.075
85	13.415	0.075
86	13.844	0.075
87	12.457	0.075
88	12.79	0.075
89	12.052	0.075
90	12.62	0.075
91	12.036	0.075
92	13.501	0.075
93	13.11	0.075
94	12.248	0.075
95	13.021	0.075
96	13.05	0.075
97	5.927	0.075
98	12.756	0.075
99	1.599	0.075
100	12.413	0.075
101	12.364	0.075
102	11.916	0.075
103	13.242	0.075
104	1.365	0.075
105	1.256	0.075
106	12.95	0.075
107	12.298	0.075
108	7.314	0.075
109	13.221	0.075
110	12.4	0.075
111	16.691	0.075
112	13.687	0.075
113	13.469	0.075
114	13.272	0.075
115	12.618	0.075
116	12.478	0.075
117	13.989	0.075
118	12.888	0.075
119	12.719	0.075
120	12.04	0.075
121	12.963	0.075
122	12.826	0.075
123	12.934	0.075
124	13.949	0.075
125	12.835	0.075
126	12.689	0.075
127	1.316	0.075
128	12.051	0.075
129	12.152	0.075
130	13.49	0.075
131	12.181	0.075
132	13.06	0.075
133	12.407	0.075
134	12.985	0.075
135	12.696	0.075
136	13.023	0.075
137	13.514	0.075
138	14.788	0.075
139	12.307	0.075
140	12.041	0.075
141	12.749	0.075
142	11.997	0.075
143	12.219	0.075
144	14.466	0.075
145	12.125	0.075
146	13.059	0.075
147	13.071	0.075
148	3.979	0.075
149	11.68	0.075
150	12.326	0.075
1	14.805	0.1
2	13.217	0.1
3	11.586	0.1
4	13.177	0.1
5	15.892	0.1
6	13.065	0.1
7	17.399	0.1
8	13.408	0.1
9	12.693	0.1
10	13.842	0.1
11	13.156	0.1
12	18.938	0.1
13	13.53	0.1
14	13.169	0.1
15	12.681	0.1
16	13.473	0.1
17	12.923	0.1
18	11.822	0.1
19	3.324	0.1
20	13.033	0.1
21	13.536	0.1
22	13.177	0.1
23	12.551	0.1
24	14.235	0.1
25	12.632	0.1
26	13.084	0.1
27	12.592	0.1
28	14.221	0.1
29	12.659	0.1
30	12.704	0.1
31	1.395	0.1
32	11.672	0.1
33	13.546	0.1
34	3.138	0.1
35	13.065	0.1
36	12.81	0.1
37	13.583	0.1
38	12.195	0.1
39	15.263	0.1
40	12.535	0.1
41	13.93	0.1
42	13.367	0.1
43	13.366	0.1
44	13.024	0.1
45	13.091	0.1
46	11.556	0.1
47	12.923	0.1
48	12.494	0.1
49	13.495	0.1
50	13.274	0.1
51	13.767	0.1
52	13.391	0.1
53	14.435	0.1
54	13.518	0.1
55	31.179	0.1
56	15.008	0.1
57	13.233	0.1
58	12.808	0.1
59	13.503	0.1
60	12.572	0.1
61	13.522	0.1
62	1.763	0.1
63	12.143	0.1
64	13.033	0.1
65	13.364	0.1
66	13.189	0.1
67	12.886	0.1
68	13.697	0.1
69	13.584	0.1
70	13.465	0.1
71	13.999	0.1
72	12.629	0.1
73	12.002	0.1
74	12.946	0.1
75	13.397	0.1
76	12.99	0.1
77	12.25	0.1
78	13.11	0.1
79	4.535	0.1
80	13.197	0.1
81	13.151	0.1
82	12.366	0.1
83	12.768	0.1
84	13.614	0.1
85	13.286	0.1
86	12.927	0.1
87	12.678	0.1
88	12.26	0.1
89	13.613	0.1
90	14.926	0.1
91	12.865	0.1
92	13.317	0.1
93	13.151	0.1
94	13.577	0.1
95	13.444	0.1
96	12.624	0.1
97	10.5	0.1
98	7.621	0.1
99	1.342	0.1
100	13.858	0.1
101	14.607	0.1
102	12.388	0.1
103	13.196	0.1
104	1.329	0.1
105	1.476	0.1
106	13.739	0.1
107	13.518	0.1
108	3.001	0.1
109	12.668	0.1
110	12.665	0.1
111	13.839	0.1
112	13.39	0.1
113	13.044	0.1
114	14.08	0.1
115	13.095	0.1
116	13.987	0.1
117	13.908	0.1
118	12.525	0.1
119	13.306	0.1
120	12.595	0.1
121	14.276	0.1
122	12.116	0.1
123	13.202	0.1
124	13.859	0.1
125	14.789	0.1
126	13.223	0.1
127	9.052	0.1
128	12.695	0.1
129	13.72	0.1
130	11.832	0.1
131	12.609	0.1
132	13.617	0.1
133	12.321	0.1
134	13.094	0.1
135	13.63	0.1
136	13.18	0.1
137	13.559	0.1
138	13.478	0.1
139	13.579	0.1
140	14.163	0.1
141	13.513	0.1
142	12.798	0.1
143	13.217	0.1
144	13.263	0.1
145	13.126	0.1
146	11.406	0.1
147	13.4	0.1
148	5.594	0.1
149	12.784	0.1
150	12.686	0.1
