Img	Time(s)	Epsilon
1	11.472	0.025
2	10.798	0.025
3	10.351	0.025
4	11.967	0.025
5	10.633	0.025
6	10.6	0.025
7	10.35	0.025
8	11.987	0.025
9	11.964	0.025
10	11.23	0.025
11	11.543	0.025
12	10.538	0.025
13	11.363	0.025
14	10.507	0.025
15	11.965	0.025
16	10.609	0.025
17	10.364	0.025
18	11.564	0.025
19	11.394	0.025
20	11.859	0.025
21	11.332	0.025
22	10.81	0.025
23	11.08	0.025
24	10.825	0.025
25	10.846	0.025
26	11.102	0.025
27	11.516	0.025
28	10.278	0.025
29	11.087	0.025
30	11.4	0.025
31	1.487	0.025
32	10.542	0.025
33	11.483	0.025
34	12.251	0.025
35	10.31	0.025
36	10.901	0.025
37	10.854	0.025
38	11.337	0.025
39	12.374	0.025
40	11.257	0.025
41	10.579	0.025
42	11.561	0.025
43	11.678	0.025
44	11.501	0.025
45	10.788	0.025
46	10.498	0.025
47	11.795	0.025
48	11.172	0.025
49	10.295	0.025
50	11.454	0.025
51	10.671	0.025
52	10.937	0.025
53	12.149	0.025
54	11.541	0.025
55	10.386	0.025
56	10.185	0.025
57	10.749	0.025
58	11.031	0.025
59	12.858	0.025
60	11.502	0.025
61	10.861	0.025
62	11.162	0.025
63	11.385	0.025
64	11.846	0.025
65	11.192	0.025
66	10.598	0.025
67	11.832	0.025
68	11.059	0.025
69	12.068	0.025
70	10.868	0.025
71	11.569	0.025
72	11.112	0.025
73	10.751	0.025
74	10.767	0.025
75	11.752	0.025
76	11.065	0.025
77	11.374	0.025
78	10.598	0.025
79	11.265	0.025
80	11.365	0.025
81	11.445	0.025
82	10.852	0.025
83	10.337	0.025
84	10.556	0.025
85	11.562	0.025
86	12.0	0.025
87	10.586	0.025
88	11.45	0.025
89	10.844	0.025
90	10.113	0.025
91	10.852	0.025
92	10.895	0.025
93	11.383	0.025
94	11.344	0.025
95	11.083	0.025
96	11.07	0.025
97	11.356	0.025
98	11.301	0.025
99	1.366	0.025
100	10.46	0.025
101	11.506	0.025
102	11.012	0.025
103	10.821	0.025
104	11.199	0.025
105	12.021	0.025
106	11.885	0.025
107	11.221	0.025
108	1.378	0.025
109	12.395	0.025
110	11.388	0.025
111	10.744	0.025
112	11.671	0.025
113	11.238	0.025
114	11.712	0.025
115	11.26	0.025
116	10.93	0.025
117	10.671	0.025
118	10.589	0.025
119	10.108	0.025
120	11.136	0.025
121	10.687	0.025
122	10.911	0.025
123	11.275	0.025
124	11.565	0.025
125	11.109	0.025
126	12.302	0.025
127	11.119	0.025
128	11.2	0.025
129	11.142	0.025
130	12.038	0.025
131	10.883	0.025
132	10.916	0.025
133	11.175	0.025
134	11.409	0.025
135	10.699	0.025
136	12.211	0.025
137	11.488	0.025
138	11.632	0.025
139	11.044	0.025
140	10.859	0.025
141	12.214	0.025
142	10.808	0.025
143	10.171	0.025
144	10.502	0.025
145	11.908	0.025
146	12.502	0.025
147	11.196	0.025
148	1.674	0.025
149	10.401	0.025
150	11.402	0.025
1	12.292	0.05
2	12.25	0.05
