Img	Time(s)	Epsilon
1	11.203	0.025
2	10.646	0.025
3	11.757	0.025
4	12.368	0.025
5	10.637	0.025
6	11.039	0.025
7	10.661	0.025
8	11.424	0.025
9	11.391	0.025
10	11.427	0.025
11	11.961	0.025
12	10.282	0.025
13	10.929	0.025
14	12.609	0.025
15	10.943	0.025
16	10.502	0.025
17	10.477	0.025
18	11.414	0.025
19	12.409	0.025
20	10.816	0.025
21	11.96	0.025
22	11.57	0.025
23	11.216	0.025
24	12.052	0.025
25	10.225	0.025
26	10.543	0.025
27	12.158	0.025
28	10.443	0.025
29	12.516	0.025
30	11.915	0.025
31	1.346	0.025
32	10.405	0.025
33	11.044	0.025
34	3.006	0.025
35	10.49	0.025
36	10.635	0.025
37	12.067	0.025
38	10.621	0.025
39	11.912	0.025
40	11.622	0.025
41	10.913	0.025
42	11.845	0.025
43	12.696	0.025
44	12.215	0.025
45	11.183	0.025
46	10.382	0.025
47	12.134	0.025
48	10.674	0.025
49	11.223	0.025
50	10.572	0.025
51	10.341	0.025
52	10.813	0.025
53	12.551	0.025
54	11.589	0.025
55	12.127	0.025
56	10.398	0.025
57	10.556	0.025
58	12.215	0.025
59	12.076	0.025
60	11.13	0.025
61	11.348	0.025
62	11.481	0.025
63	11.834	0.025
64	11.288	0.025
65	11.999	0.025
66	11.095	0.025
67	12.452	0.025
68	11.927	0.025
69	10.637	0.025
70	10.566	0.025
71	12.119	0.025
72	11.265	0.025
73	10.213	0.025
74	11.475	0.025
75	10.686	0.025
76	11.384	0.025
77	11.332	0.025
78	11.368	0.025
79	12.009	0.025
80	11.705	0.025
81	11.191	0.025
82	10.652	0.025
83	10.673	0.025
84	12.082	0.025
85	11.768	0.025
86	11.971	0.025
87	11.48	0.025
88	11.153	0.025
89	11.968	0.025
90	10.203	0.025
91	10.727	0.025
92	11.286	0.025
93	12.534	0.025
94	11.862	0.025
95	12.402	0.025
96	10.963	0.025
97	11.983	0.025
98	11.391	0.025
99	2.681	0.025
100	11.358	0.025
101	12.384	0.025
102	10.47	0.025
103	11.235	0.025
104	4.951	0.025
105	12.662	0.025
106	12.328	0.025
107	11.501	0.025
108	1.447	0.025
109	11.607	0.025
110	11.618	0.025
111	11.115	0.025
112	11.836	0.025
113	11.195	0.025
114	10.641	0.025
115	11.131	0.025
116	12.357	0.025
117	12.023	0.025
118	11.875	0.025
119	10.265	0.025
120	10.716	0.025
121	11.521	0.025
122	11.015	0.025
123	12.35	0.025
124	12.853	0.025
125	11.676	0.025
126	11.611	0.025
127	11.222	0.025
128	11.612	0.025
129	10.999	0.025
130	11.422	0.025
131	10.903	0.025
132	10.341	0.025
133	11.7	0.025
134	11.761	0.025
135	11.004	0.025
136	11.877	0.025
137	11.157	0.025
138	14.13	0.025
139	11.477	0.025
140	10.56	0.025
141	11.56	0.025
142	11.717	0.025
143	11.318	0.025
144	10.879	0.025
145	11.263	0.025
146	12.338	0.025
147	11.884	0.025
148	2.551	0.025
149	10.193	0.025
150	11.863	0.025
1	13.739	0.05
2	12.076	0.05
3	12.528	0.05
4	34.743	0.05
5	321.976	0.05
6	96.116	0.05
7	13.609	0.05
8	12.442	0.05
9	12.296	0.05
10	13.393	0.05
11	13.506	0.05
12	11.203	0.05
13	13.706	0.05
14	14.555	0.05
15	15.329	0.05
16	13.294	0.05
17	11.764	0.05
18	13.164	0.05
19	13.522	0.05
20	11.878	0.05
21	47.72	0.05
22	13.591	0.05
23	12.981	0.05
24	13.801	0.05
25	11.968	0.05
26	11.763	0.05
27	13.762	0.05
28	11.75	0.05
29	127.063	0.05
30	12.641	0.05
31	1.559	0.05
32	11.042	0.05
33	12.194	0.05
34	1.951	0.05
35	11.547	0.05
36	12.69	0.05
37	14.222	0.05
38	11.885	0.05
39	14.272	0.05
40	13.206	0.05
41	12.722	0.05
42	15.736	0.05
43	14.948	0.05
44	12.941	0.05
45	29.36	0.05
46	12.08	0.05
47	13.743	0.05
48	14.906	0.05
49	12.328	0.05
50	24.137	0.05
51	21.53	0.05
52	12.953	0.05
53	14.405	0.05
54	12.712	0.05
55	22.935	0.05
56	27.482	0.05
57	28.443	0.05
58	17.478	0.05
59	52.221	0.05
60	12.756	0.05
61	13.796	0.05
62	13.622	0.05
63	13.829	0.05
64	31.273	0.05
65	16.248	0.05
66	11.196	0.05
67	12.773	0.05
68	13.871	0.05
69	16.101	0.05
70	13.277	0.05
71	15.093	0.05
72	29.35	0.05
73	13.77	0.05
74	33.207	0.05
75	98.004	0.05
76	12.618	0.05
77	12.632	0.05
78	12.993	0.05
79	13.456	0.05
80	20.449	0.05
81	13.152	0.05
82	19.689	0.05
83	12.312	0.05
84	13.933	0.05
85	13.568	0.05
86	14.453	0.05
87	14.044	0.05
88	13.185	0.05
89	14.061	0.05
90	11.067	0.05
91	12.313	0.05
92	81.606	0.05
93	17.018	0.05
94	149.154	0.05
95	13.255	0.05
96	30.805	0.05
97	16.451	0.05
98	17.706	0.05
99	1.507	0.05
100	135.982	0.05
101	12.759	0.05
102	11.062	0.05
103	14.335	0.05
104	1.344	0.05
105	13.213	0.05
106	18.093	0.05
107	12.714	0.05
108	1.633	0.05
109	14.984	0.05
110	12.602	0.05
111	35.492	0.05
112	14.295	0.05
113	16.157	0.05
114	12.33	0.05
115	13.003	0.05
116	15.59	0.05
117	17.046	0.05
118	25.827	0.05
119	12.374	0.05
120	15.24	0.05
121	14.833	0.05
122	12.636	0.05
123	14.12	0.05
124	109.157	0.05
125	12.093	0.05
126	14.889	0.05
127	13.399	0.05
128	12.365	0.05
129	11.793	0.05
130	12.806	0.05
131	12.009	0.05
132	11.973	0.05
133	13.41	0.05
134	12.046	0.05
135	15.355	0.05
136	13.703	0.05
137	21.962	0.05
138	18.104	0.05
139	12.981	0.05
140	12.48	0.05
141	15.694	0.05
142	13.584	0.05
143	14.969	0.05
144	12.812	0.05
145	14.021	0.05
146	95.488	0.05
147	14.141	0.05
148	3.258	0.05
149	11.304	0.05
150	14.671	0.05
1	14.834	0.075
2	14.091	0.075
3	16.362	0.075
4	15.983	0.075
5	17.733	0.075
6	13.336	0.075
7	13.492	0.075
8	14.814	0.075
9	13.864	0.075
10	15.698	0.075
11	8.996	0.075
12	12.158	0.075
13	13.362	0.075
14	14.663	0.075
15	44.939	0.075
16	13.486	0.075
17	12.022	0.075
18	14.368	0.075
19	13.79	0.075
20	14.092	0.075
21	14.169	0.075
22	14.51	0.075
23	13.218	0.075
24	15.523	0.075
25	20.115	0.075
26	12.853	0.075
27	15.088	0.075
28	14.611	0.075
29	15.767	0.075
30	13.933	0.075
31	1.816	0.075
32	12.568	0.075
33	14.544	0.075
34	1.497	0.075
35	13.162	0.075
36	22.107	0.075
37	15.655	0.075
38	13.498	0.075
39	14.7	0.075
40	13.972	0.075
41	16.283	0.075
42	14.247	0.075
43	19.326	0.075
44	14.292	0.075
45	14.443	0.075
46	21.0	0.075
47	14.734	0.075
48	13.062	0.075
49	14.087	0.075
50	97.174	0.075
51	47.394	0.075
52	15.177	0.075
53	18.733	0.075
54	14.442	0.075
55	14.171	0.075
56	145.693	0.075
57	15.76	0.075
58	13.14	0.075
59	23.243	0.075
60	13.418	0.075
61	15.088	0.075
62	7.453	0.075
63	15.309	0.075
64	236.006	0.075
65	15.553	0.075
66	13.052	0.075
67	13.211	0.075
68	14.303	0.075
69	14.888	0.075
70	17.387	0.075
71	15.503	0.075
72	15.563	0.075
73	60.412	0.075
74	65.141	0.075
75	21.337	0.075
76	462.493	0.075
77	13.186	0.075
78	14.536	0.075
79	13.952	0.075
80	15.03	0.075
81	14.01	0.075
82	14.069	0.075
83	13.631	0.075
84	14.445	0.075
85	16.775	0.075
86	15.215	0.075
87	18.078	0.075
88	14.363	0.075
89	13.582	0.075
90	48.799	0.075
91	28.568	0.075
92	22.719	0.075
93	14.279	0.075
94	15.533	0.075
95	17.241	0.075
96	13.645	0.075
97	14.94	0.075
98	16.003	0.075
99	1.451	0.075
100	14.598	0.075
101	13.828	0.075
102	18.531	0.075
103	54.571	0.075
104	1.622	0.075
105	15.33	0.075
106	17.118	0.075
107	13.327	0.075
108	1.556	0.075
109	20.627	0.075
110	13.641	0.075
111	20.138	0.075
112	14.37	0.075
113	18.994	0.075
114	17.152	0.075
115	13.294	0.075
116	13.907	0.075
117	23.103	0.075
118	13.742	0.075
119	165.108	0.075
120	14.059	0.075
121	14.497	0.075
122	13.7	0.075
123	14.85	0.075
124	77.346	0.075
125	13.232	0.075
126	14.841	0.075
127	14.712	0.075
128	14.817	0.075
129	13.475	0.075
130	15.682	0.075
131	19.748	0.075
132	15.507	0.075
133	15.069	0.075
134	13.803	0.075
135	14.437	0.075
136	14.217	0.075
137	13.779	0.075
138	21.285	0.075
139	14.208	0.075
140	12.232	0.075
141	14.345	0.075
142	14.705	0.075
143	30.978	0.075
144	15.368	0.075
145	14.248	0.075
146	17.463	0.075
147	14.398	0.075
148	3.002	0.075
149	13.946	0.075
150	16.907	0.075
1	13.797	0.1
2	16.805	0.1
3	13.763	0.1
4	14.807	0.1
5	13.939	0.1
6	13.359	0.1
7	13.81	0.1
8	9.172	0.1
9	15.039	0.1
10	15.614	0.1
11	9.272	0.1
12	117.851	0.1
13	14.55	0.1
14	15.016	0.1
15	16.093	0.1
16	13.432	0.1
17	21.277	0.1
18	14.461	0.1
19	15.036	0.1
20	16.147	0.1
21	14.118	0.1
22	16.711	0.1
23	13.792	0.1
24	22.765	0.1
25	20.122	0.1
26	13.66	0.1
27	15.052	0.1
28	15.079	0.1
29	14.869	0.1
30	14.893	0.1
31	1.844	0.1
32	34.377	0.1
33	14.487	0.1
34	1.665	0.1
35	23.152	0.1
36	15.882	0.1
37	15.869	0.1
38	23.879	0.1
39	16.881	0.1
40	11.435	0.1
41	29.785	0.1
42	15.127	0.1
43	18.938	0.1
44	15.034	0.1
45	14.029	0.1
46	16.789	0.1
47	14.858	0.1
48	15.078	0.1
49	13.999	0.1
50	15.804	0.1
51	15.611	0.1
52	14.475	0.1
53	18.329	0.1
54	15.236	0.1
55	16.697	0.1
56	22.517	0.1
57	17.652	0.1
58	14.935	0.1
59	14.957	0.1
60	13.539	0.1
61	14.546	0.1
62	15.234	0.1
63	15.049	0.1
64	16.109	0.1
65	15.162	0.1
66	35.644	0.1
67	13.842	0.1
68	16.909	0.1
69	13.75	0.1
70	15.184	0.1
71	10.505	0.1
72	14.462	0.1
73	14.325	0.1
74	13.503	0.1
75	16.931	0.1
76	18.011	0.1
77	4.614	0.1
78	14.898	0.1
79	15.27	0.1
80	16.015	0.1
81	13.662	0.1
82	16.048	0.1
83	14.53	0.1
84	14.714	0.1
85	14.957	0.1
86	16.068	0.1
87	14.413	0.1
88	13.976	0.1
89	13.718	0.1
90	44.157	0.1
91	15.582	0.1
92	14.875	0.1
93	14.831	0.1
94	14.489	0.1
95	16.81	0.1
96	16.383	0.1
97	14.937	0.1
98	16.061	0.1
99	1.554	0.1
100	14.435	0.1
101	16.571	0.1
102	31.899	0.1
103	14.331	0.1
104	1.832	0.1
105	15.713	0.1
106	16.273	0.1
107	14.637	0.1
108	1.616	0.1
109	18.396	0.1
110	5.081	0.1
111	16.705	0.1
112	15.886	0.1
113	9.979	0.1
114	17.607	0.1
115	13.506	0.1
116	15.253	0.1
117	15.514	0.1
118	13.975	0.1
119	13.563	0.1
120	13.175	0.1
121	16.491	0.1
122	14.692	0.1
123	14.936	0.1
124	16.1	0.1
125	15.417	0.1
126	14.414	0.1
127	14.173	0.1
128	13.859	0.1
129	13.892	0.1
130	15.429	0.1
