obj,UpperBound,time,image,method, bleh
0.089378485654164,1.0862631941454017,319.278,74,big-m,
0.089378485654164,1.043649521171254,319.28,74,big-m,
0.089378485654164,1.033482700545712,320.082,74,big-m,
0.089378485654164,1.0014575196353366,320.083,74,big-m,
0.089378485654164,1.0014575196353366,320.085,74,big-m,
0.089378485654164,0.9964310527172708,320.758,74,big-m,
0.089378485654164,0.9898447317243333,320.76,74,big-m,
0.089378485654164,0.9857462017959567,321.515,74,big-m,
0.089378485654164,0.9829434644278208,322.178,74,big-m,
0.089378485654164,0.9825427270693626,322.18,74,big-m,
0.089378485654164,0.9806288912457113,322.823,74,big-m,
0.089378485654164,0.9774667507548216,323.52,74,big-m,
0.089378485654164,0.9774667507548216,324.215,74,big-m,
0.089378485654164,0.9774667507548216,324.218,74,big-m,
0.089378485654164,0.9774667507548216,324.832,74,big-m,
0.089378485654164,0.9774667507548216,324.835,74,big-m,
0.089378485654164,0.9643033707312604,325.444,74,big-m,
0.089378485654164,0.9643033707312604,325.447,74,big-m,
0.089378485654164,0.9583182290376837,327.122,74,big-m,
0.089378485654164,0.9549484269283539,327.124,74,big-m,
0.089378485654164,0.9507957287428578,327.125,74,big-m,
0.089378485654164,0.9470887130950406,327.786,74,big-m,
0.089378485654164,0.9396837916021583,327.788,74,big-m,
0.089378485654164,0.931591840024621,328.41,74,big-m,
0.089378485654164,0.931591840024621,329.021,74,big-m,
0.089378485654164,0.931591840024621,329.996,74,big-m,
0.089378485654164,0.9244440839014315,330.595,74,big-m,
0.089378485654164,0.9152628364758791,331.15,74,big-m,
0.089378485654164,0.8933737251300108,331.152,74,big-m,
0.089378485654164,0.8828149525384948,331.757,74,big-m,
0.089378485654164,0.8791132530604676,332.491,74,big-m,
0.089378485654164,0.8791132530604676,332.493,74,big-m,
0.089378485654164,0.8791132530604676,333.083,74,big-m,
0.089378485654164,0.8791132530604676,333.085,74,big-m,
0.089378485654164,0.8604861295267465,333.628,74,big-m,
0.089378485654164,0.8556008862999556,334.502,74,big-m,
0.089378485654164,0.8347516797118018,335.048,74,big-m,
0.089378485654164,0.8347516797118018,335.612,74,big-m,
0.089378485654164,0.8342166007737514,336.175,74,big-m,
0.089378485654164,0.8342166007737514,336.177,74,big-m,
0.089378485654164,0.8342166007737514,336.887,74,big-m,
0.089378485654164,0.795666110569746,337.515,74,big-m,
0.089378485654164,0.779406355098672,339.172,74,big-m,
0.089378485654164,0.7760549917593286,339.174,74,big-m,
0.089378485654164,0.7742642652125352,339.176,74,big-m,
0.089378485654164,0.7595845570630662,339.178,74,big-m,
0.089378485654164,0.7452400617529978,339.733,74,big-m,
0.089378485654164,0.7452400617529978,339.736,74,big-m,
0.089378485654164,0.7452400617529978,340.3,74,big-m,
0.089378485654164,0.7452400617529978,340.978,74,big-m,
0.089378485654164,0.7452400617529978,340.979,74,big-m,
0.089378485654164,0.7384224097087466,341.509,74,big-m,
0.089378485654164,0.7382019747665604,342.071,74,big-m,
0.089378485654164,0.7376361820710112,342.073,74,big-m,
0.089378485654164,0.7351613718379517,342.665,74,big-m,
0.089378485654164,0.7257115277312561,344.778,74,big-m,
0.089378485654164,0.7257115277312561,344.781,74,big-m,
0.089378485654164,0.7188004046525395,345.48,74,big-m,
0.089378485654164,0.7188004046525395,345.482,74,big-m,
0.089378485654164,0.7188004046525395,346.051,74,big-m,
0.089378485654164,0.7051417527482536,346.594,74,big-m,
0.089378485654164,0.6788152099550235,347.871,74,big-m,
0.089378485654164,0.6788152099550235,348.462,74,big-m,
0.089378485654164,0.6788152099550235,349.056,74,big-m,
0.089378485654164,0.6213050347575717,349.058,74,big-m,
0.089378485654164,0.6187298918937443,357.794,74,big-m,
0.089378485654164,0.6187298918937443,358.392,74,big-m,
0.089378485654164,0.6147972507145432,360.389,74,big-m,
0.089378485654164,0.6144773281697815,361.319,74,big-m,
0.089378485654164,0.6137017834856707,361.321,74,big-m,
0.089378485654164,0.6137017834856707,361.322,74,big-m,
0.089378485654164,0.612416932615346,361.968,74,big-m,
0.089378485654164,0.6120284915961673,361.97,74,big-m,
0.089378485654164,0.6112952083436772,362.585,74,big-m,
0.089378485654164,0.6112123955029211,362.588,74,big-m,
0.089378485654164,0.6112123955029211,362.59,74,big-m,
0.089378485654164,0.6107196479568693,363.154,74,big-m,
0.089378485654164,0.6107196479568693,363.844,74,big-m,
0.089378485654164,0.6107196479568693,363.847,74,big-m,
0.089378485654164,0.6107196479568693,364.39,74,big-m,
0.089378485654164,0.6107196479568693,364.393,74,big-m,
0.089378485654164,0.6098628676346189,364.973,74,big-m,
0.089378485654164,0.6098628676346189,364.976,74,big-m,
0.089378485654164,0.6096135508747071,365.621,74,big-m,
0.089378485654164,0.6096135508747071,366.157,74,big-m,
0.089378485654164,0.6096135508747071,366.158,74,big-m,
0.089378485654164,0.608970156044414,366.709,74,big-m,
0.089378485654164,0.608970156044414,367.272,74,big-m,
0.089378485654164,0.608970156044414,367.274,74,big-m,
0.089378485654164,0.608970156044414,367.948,74,big-m,
0.089378485654164,0.608970156044414,368.489,74,big-m,
0.089378485654164,0.6065337255099291,369.067,74,big-m,
0.089378485654164,0.6059956040287002,369.62,74,big-m,
0.089378485654164,0.6057862818077662,369.622,74,big-m,
0.089378485654164,0.6054812118992687,370.303,74,big-m,
0.089378485654164,0.6052542034870346,371.682,74,big-m,
0.089378485654164,0.60513672425164,371.684,74,big-m,
0.089378485654164,0.60513672425164,372.492,74,big-m,
0.089378485654164,0.6044322889176351,373.148,74,big-m,
0.089378485654164,0.6044322889176351,373.76,74,big-m,
0.089378485654164,0.6039009559839181,374.659,74,big-m,
0.089378485654164,0.6039009559839181,374.662,74,big-m,
0.089378485654164,0.6038123810084883,375.396,74,big-m,
0.089378485654164,0.6038123810084883,375.398,74,big-m,
0.089378485654164,0.6032882058124357,377.063,74,big-m,
0.089378485654164,0.6029130339717061,377.082,74,big-m,
0.089378485654164,0.6029130339717061,377.747,74,big-m,
0.089378485654164,0.6029130339717061,377.751,74,big-m,
0.089378485654164,0.6015983872203792,378.488,74,big-m,
0.089378485654164,0.6009519891268098,379.261,74,big-m,
0.089378485654164,0.6009519891268098,379.263,74,big-m,
0.089378485654164,0.6009519891268098,379.922,74,big-m,
0.089378485654164,0.6009519891268098,379.93,74,big-m,
0.089378485654164,0.6006849742317242,380.605,74,big-m,
0.089378485654164,0.6000012416933712,380.607,74,big-m,
0.089378485654164,0.5991823191887001,381.434,74,big-m,
0.089378485654164,0.598872719972827,381.437,74,big-m,
0.089378485654164,0.5986106193618483,382.073,74,big-m,
0.089378485654164,0.5986106193618483,382.688,74,big-m,
0.089378485654164,0.5979374760410072,382.689,74,big-m,
0.089378485654164,0.5979374760410072,383.367,74,big-m,
0.089378485654164,0.5971250522421395,384.866,74,big-m,
0.089378485654164,0.5967786483933064,384.868,74,big-m,
0.089378485654164,0.5966553444315611,384.869,74,big-m,
0.089378485654164,0.5947962023497915,386.101,74,big-m,
0.089378485654164,0.5943520943036592,386.693,74,big-m,
0.089378485654164,0.5938769655388367,387.254,74,big-m,
0.089378485654164,0.5938769655388367,387.979,74,big-m,
0.089378485654164,0.5938769655388367,387.982,74,big-m,
0.089378485654164,0.5936212558435952,388.534,74,big-m,
0.089378485654164,0.5930587253598902,388.537,74,big-m,
0.089378485654164,0.5930555136958554,389.047,74,big-m,
0.089378485654164,0.5930555136958554,389.048,74,big-m,
0.089378485654164,0.5930555136958554,389.05,74,big-m,
0.089378485654164,0.5921887544912002,389.579,74,big-m,
0.089378485654164,0.5919062429704739,390.64,74,big-m,
0.089378485654164,0.5917667739229593,390.643,74,big-m,
0.089378485654164,0.5917667739229593,391.176,74,big-m,
0.089378485654164,0.591365507593044,392.117,74,big-m,
0.089378485654164,0.591365507593044,393.091,74,big-m,
0.089378485654164,0.591365507593044,393.094,74,big-m,
0.089378485654164,0.591365507593044,393.693,74,big-m,
0.089378485654164,0.591365507593044,394.297,74,big-m,
0.089378485654164,0.591365507593044,394.301,74,big-m,
0.089378485654164,0.5895201110120045,394.935,74,big-m,
0.089378485654164,0.589406657763809,395.534,74,big-m,
0.089378485654164,0.5894009687469972,397.144,74,big-m,
0.089378485654164,0.5882670552452817,397.148,74,big-m,
0.089378485654164,0.5879352862060685,397.15,74,big-m,
0.089378485654164,0.5879352862060685,398.661,74,big-m,
0.089378485654164,0.5874285976996453,399.633,74,big-m,
0.089378485654164,0.5858273686118141,402.014,74,big-m,
0.089378485654164,0.5854345657683961,402.92,74,big-m,
0.089378485654164,0.5828060676494227,405.247,74,big-m,
0.089378485654164,0.5819754141614503,405.876,74,big-m,
0.089378485654164,0.5816854829975051,405.879,74,big-m,
0.089378485654164,0.5802406692624917,408.001,74,big-m,
0.089378485654164,0.5802406692624917,408.004,74,big-m,
0.089378485654164,0.5777776545584874,408.852,74,big-m,
0.089378485654164,0.5768840032866422,410.167,74,big-m,
0.089378485654164,0.5768840032866422,410.93,74,big-m,
0.089378485654164,0.5754788715470441,411.486,74,big-m,
0.089378485654164,0.5754788715470441,412.07,74,big-m,
0.089378485654164,0.5734502446527212,415.526,74,big-m,
0.089378485654164,0.5730463925447049,415.534,74,big-m,
0.089378485654164,0.5730463925447049,417.631,74,big-m,
0.089378485654164,0.5730463925447049,417.633,74,big-m,
0.089378485654164,0.5725999093768179,418.379,74,big-m,
0.089378485654164,0.5718225777215313,420.359,74,big-m,
0.089378485654164,0.5705288432521652,422.24,74,big-m,
0.089378485654164,0.5698095651158321,422.242,74,big-m,
0.089378485654164,0.5697872943641118,422.244,74,big-m,
0.089378485654164,0.569676715942415,422.247,74,big-m,
0.089378485654164,0.5695220933005822,422.249,74,big-m,
0.089378485654164,0.5695220933005822,424.36,74,big-m,
0.089378485654164,0.5695220933005822,424.363,74,big-m,
0.089378485654164,0.5676889369530385,425.221,74,big-m,
0.089378485654164,0.5675435572450034,426.89,74,big-m,
0.089378485654164,0.5671774018522205,427.665,74,big-m,
0.089378485654164,0.5671774018522205,427.666,74,big-m,
0.089378485654164,0.5671774018522205,428.738,74,big-m,
0.089378485654164,0.565607039021252,430.996,74,big-m,
0.089378485654164,0.565607039021252,430.999,74,big-m,
0.089378485654164,0.565607039021252,431.001,74,big-m,
0.089378485654164,0.5613905721914834,431.748,74,big-m,
0.089378485654164,0.5598832785207207,431.749,74,big-m,
0.089378485654164,0.5594563106765813,433.145,74,big-m,
0.089378485654164,0.5584443943131115,434.101,74,big-m,
0.089378485654164,0.5583771246585003,434.103,74,big-m,
0.089378485654164,0.5583771246585003,435.354,74,big-m,
0.089378485654164,0.5583771246585003,435.358,74,big-m,
0.089378485654164,0.5574727846811648,437.687,74,big-m,
0.089378485654164,0.5574727846811648,437.69,74,big-m,
0.089378485654164,0.5574727846811648,437.692,74,big-m,
0.089378485654164,0.5574727846811648,438.405,74,big-m,
0.089378485654164,0.5566550433211869,440.903,74,big-m,
0.089378485654164,0.5562123468242375,442.196,74,big-m,
0.089378485654164,0.5560979920566884,442.201,74,big-m,
0.089378485654164,0.5560979920566884,443.778,74,big-m,
0.089378485654164,0.5560979920566884,443.781,74,big-m,
0.089378485654164,0.5554823828488443,445.587,74,big-m,
0.089378485654164,0.5552615475948872,445.589,74,big-m,
0.089378485654164,0.5552010454733651,446.376,74,big-m,
0.089378485654164,0.5549027108732351,446.379,74,big-m,
0.089378485654164,0.5549027108732351,446.381,74,big-m,
0.089378485654164,0.5549027108732351,447.498,74,big-m,
0.089378485654164,0.5549027108732351,448.298,74,big-m,
0.089378485654164,0.5549027108732351,448.3,74,big-m,
0.089378485654164,0.5549027108732351,448.302,74,big-m,
0.089378485654164,0.5543564159647322,448.997,74,big-m,
0.089378485654164,0.5543207112344873,448.999,74,big-m,
0.089378485654164,0.5543207112344873,449.0,74,big-m,
0.089378485654164,0.5536504064899772,450.557,74,big-m,
0.089378485654164,0.5536504064899772,451.423,74,big-m,
0.089378485654164,0.5536504064899772,451.425,74,big-m,
0.089378485654164,0.5530232978675168,453.235,74,big-m,
0.089378485654164,0.5530232978675168,453.239,74,big-m,
0.089378485654164,0.5530232978675168,453.795,74,big-m,
0.089378485654164,0.5530232978675168,453.796,74,big-m,
0.089378485654164,0.5530232978675168,455.656,74,big-m,
0.089378485654164,0.5525593443204194,456.278,74,big-m,
0.089378485654164,0.5525593443204194,457.932,74,big-m,
0.089378485654164,0.5525593443204194,458.59,74,big-m,
0.089378485654164,0.5525593443204194,459.268,74,big-m,
0.089378485654164,0.5525593443204194,459.271,74,big-m,
0.089378485654164,0.5520972401699992,464.78,74,big-m,
0.089378485654164,0.5519163294029363,464.789,74,big-m,
0.089378485654164,0.5518857074089326,464.791,74,big-m,
0.089378485654164,0.5518518511802718,464.795,74,big-m,
0.089378485654164,0.5518370335560777,464.798,74,big-m,
0.089378485654164,0.5517947465270009,467.044,74,big-m,
0.089378485654164,0.5515860405287758,468.049,74,big-m,
0.089378485654164,0.5514807053572713,468.052,74,big-m,
0.089378485654164,0.5513890949788477,471.593,74,big-m,
0.089378485654164,0.5513890949788477,471.598,74,big-m,
0.089378485654164,0.5513890949788477,471.601,74,big-m,
0.089378485654164,0.5513732714428938,472.598,74,big-m,
0.089378485654164,0.5506896729308167,475.062,74,big-m,
0.089378485654164,0.5506896729308167,477.458,74,big-m,
0.089378485654164,0.5506896729308167,478.62,74,big-m,
0.089378485654164,0.5506896729308167,478.623,74,big-m,
0.089378485654164,0.5504589715177842,479.858,74,big-m,
0.089378485654164,0.5503003982089796,483.298,74,big-m,
0.089378485654164,0.5501063631036165,484.583,74,big-m,
0.089378485654164,0.5501063631036165,487.094,74,big-m,
0.089378485654164,0.5501063631036165,488.136,74,big-m,
0.089378485654164,0.5501063631036165,488.141,74,big-m,
0.089378485654164,0.5501063631036165,488.144,74,big-m,
0.089378485654164,0.54976242774143,489.267,74,big-m,
0.089378485654164,0.5493838314893705,493.044,74,big-m,
0.089378485654164,0.5492012742017744,495.484,74,big-m,
0.089378485654164,0.5492012742017744,495.497,74,big-m,
0.089378485654164,0.5490577375986189,498.988,74,big-m,
0.089378485654164,0.5490577375986189,498.992,74,big-m,
0.089378485654164,0.5487668592986796,500.438,74,big-m,
0.089378485654164,0.5486867801421248,500.444,74,big-m,
0.089378485654164,0.5486867801421248,503.222,74,big-m,
0.089378485654164,0.5486542613565302,504.373,74,big-m,
0.089378485654164,0.5484690315092912,504.376,74,big-m,
0.089378485654164,0.5483259021252633,504.378,74,big-m,
0.089378485654164,0.5481951709640374,505.555,74,big-m,
0.089378485654164,0.5479461468739439,507.317,74,big-m,
0.089378485654164,0.5478170297477651,508.53,74,big-m,
0.089378485654164,0.5478170297477651,508.534,74,big-m,
0.089378485654164,0.5477973673885418,511.688,74,big-m,
0.089378485654164,0.5477973673885418,511.696,74,big-m,
0.089378485654164,0.5477973673885418,514.858,74,big-m,
0.089378485654164,0.5474569947258385,516.622,74,big-m,
0.089378485654164,0.5472416926946319,516.628,74,big-m,
0.089378485654164,0.5468649821204948,519.599,74,big-m,
0.089378485654164,0.5468228707343151,520.799,74,big-m,
0.089378485654164,0.5465393948072694,522.044,74,big-m,
0.089378485654164,0.5465259937538448,522.047,74,big-m,
0.089378485654164,0.5465259937538448,524.317,74,big-m,
0.089378485654164,0.5462733746490762,525.658,74,big-m,
0.089378485654164,0.5455794589497555,526.644,74,big-m,
0.089378485654164,0.5455794589497555,526.647,74,big-m,
0.089378485654164,0.5455794589497555,529.145,74,big-m,
0.089378485654164,0.5455794589497555,530.217,74,big-m,
0.089378485654164,0.5455794589497555,530.22,74,big-m,
0.089378485654164,0.5447760017477518,531.983,74,big-m,
0.089378485654164,0.5446007476496741,531.988,74,big-m,
0.089378485654164,0.5445223982816066,531.992,74,big-m,
0.089378485654164,0.5442742710831414,535.918,74,big-m,
0.089378485654164,0.544192182242402,535.927,74,big-m,
0.089378485654164,0.544192182242402,537.378,74,big-m,
0.089378485654164,0.544192182242402,537.38,74,big-m,
0.089378485654164,0.544192182242402,537.382,74,big-m,
0.089378485654164,0.5437266035097088,539.516,74,big-m,
0.089378485654164,0.5431850970391974,540.141,74,big-m,
0.089378485654164,0.5430911653109451,540.143,74,big-m,
0.089378485654164,0.5429826837052372,541.666,74,big-m,
0.089378485654164,0.5427130126833513,542.903,74,big-m,
0.089378485654164,0.5426179397085991,542.905,74,big-m,
0.089378485654164,0.5424078651035167,544.136,74,big-m,
0.089378485654164,0.5424078651035167,544.714,74,big-m,
0.089378485654164,0.5424078651035167,544.716,74,big-m,
0.089378485654164,0.5420291517655997,545.397,74,big-m,
0.089378485654164,0.5414540897830263,547.187,74,big-m,
0.089378485654164,0.5414540897830263,547.189,74,big-m,
0.089378485654164,0.5408886095246754,547.753,74,big-m,
0.089378485654164,0.5408552663505223,550.434,74,big-m,
0.089378485654164,0.5406614099156927,550.443,74,big-m,
0.089378485654164,0.5406614099156927,551.271,74,big-m,
0.089378485654164,0.5406614099156927,552.903,74,big-m,
0.089378485654164,0.5393410094062868,554.036,74,big-m,
0.089378485654164,0.5393349314345187,554.038,74,big-m,
0.089378485654164,0.5393349314345187,555.3,74,big-m,
0.089378485654164,0.5387134111062274,556.13,74,big-m,
0.089378485654164,0.5387134111062274,556.132,74,big-m,
0.089378485654164,0.5383311374832556,563.215,74,big-m,
0.089378485654164,0.5383311374832556,563.221,74,big-m,
0.089378485654164,0.538104845656146,565.358,74,big-m,
0.089378485654164,0.5377723083967314,565.37,74,big-m,
0.089378485654164,0.5374731317325068,568.234,74,big-m,
0.089378485654164,0.53683782745101,569.452,74,big-m,
0.089378485654164,0.5368291538473366,569.454,74,big-m,
0.089378485654164,0.53663561950969,570.244,74,big-m,
0.089378485654164,0.5363000815726303,570.246,74,big-m,
0.089378485654164,0.5362017544094502,571.91,74,big-m,
0.089378485654164,0.535577519218743,572.73,74,big-m,
0.089378485654164,0.535577519218743,572.733,74,big-m,
0.089378485654164,0.5348839154325931,574.675,74,big-m,
0.089378485654164,0.5346957472037414,574.685,74,big-m,
0.089378485654164,0.5346300415551085,576.358,74,big-m,
0.089378485654164,0.5346300415551085,577.178,74,big-m,
0.089378485654164,0.5324775777149492,577.9,74,big-m,
0.089378485654164,0.5324775777149492,595.132,74,big-m,
0.089378485654164,0.5324775777149492,599.845,74,big-m,
0.089378485654164,0.5312638603465974,600.072,74,big-m,
0.089378485654164,0.5305917467088925,600.351,74,big-m,
0.08688901973597511,5.482472738423223,19.763,74,cayley,
0.08688901973597511,5.2187837641962,21.571,74,cayley,
0.0874378554075788,4.694899148832665,30.375,74,cayley,
0.0874378554075788,4.25292705278137,33.427,74,cayley,
0.08768141938625922,4.25292705278137,49.342,74,cayley,
0.08768141938625922,4.25292705278137,51.577,74,cayley,
0.08781859791309225,4.25292705278137,52.266,74,cayley,
0.08821932925556768,4.25292705278137,56.233,74,cayley,
0.08821932925556768,4.25292705278137,57.638,74,cayley,
0.08876006799658225,4.25292705278137,60.579,74,cayley,
0.08926829226320225,4.25292705278137,62.513,74,cayley,
0.08926829226320225,4.25292705278137,63.032,74,cayley,
0.08926829226320225,4.25292705278137,65.269,74,cayley,
0.08926829226320225,4.25292705278137,66.555,74,cayley,
0.08926829226320225,4.25292705278137,67.058,74,cayley,
0.08926829226320225,4.25292705278137,67.252,74,cayley,
0.08926829226320225,4.25292705278137,68.732,74,cayley,
0.08926829226320225,4.25292705278137,69.989,74,cayley,
0.08926829226320225,4.25292705278137,70.802,74,cayley,
0.08926829226320225,4.25292705278137,71.493,74,cayley,
0.08926829226320225,4.25292705278137,72.088,74,cayley,
0.08926829226320225,4.25292705278137,73.636,74,cayley,
0.08926829226320225,4.25292705278137,75.489,74,cayley,
0.08926829226320225,4.25292705278137,77.035,74,cayley,
0.08926829226320225,4.25292705278137,77.968,74,cayley,
0.08926829226320225,4.25292705278137,82.516,74,cayley,
0.08926829226320225,4.25292705278137,82.924,74,cayley,
0.08926829226320225,4.25292705278137,83.125,74,cayley,
0.08926829226320225,4.25292705278137,83.858,74,cayley,
0.08926829226320225,4.25292705278137,85.676,74,cayley,
0.08926829226320225,4.128171818641486,86.563,74,cayley,
0.08936083151556622,4.021267023930612,89.356,74,cayley,
0.08998614211707727,3.8850715765138606,92.055,74,cayley,
0.08998614211707727,3.6554003345882697,95.087,74,cayley,
0.08998614211707727,3.6554003345882697,95.35,74,cayley,
0.08998614211707727,3.6554003345882697,95.557,74,cayley,
0.08998614211707727,3.6554003345882697,97.114,74,cayley,
0.08998614211707727,3.51518077381277,98.198,74,cayley,
0.08998614211707727,3.46822388446392,98.38,74,cayley,
0.08998614211707727,3.3019913667599656,99.035,74,cayley,
0.08998614211707727,3.2196057782459415,101.261,74,cayley,
0.08998614211707727,3.2131843932695214,101.394,74,cayley,
0.08998614211707727,3.1526591595483855,102.865,74,cayley,
0.08998614211707727,3.1383485559884514,102.978,74,cayley,
0.08998614211707727,2.999231803371294,129.452,74,cayley,
0.08998614211707727,2.999231803371294,129.666,74,cayley,
0.08998614211707727,2.9264574958435206,130.712,74,cayley,
0.08998614211707727,2.680222801928938,133.917,74,cayley,
0.08998614211707727,2.437196714145161,137.88,74,cayley,
0.08998614211707727,2.373791502231499,140.936,74,cayley,
0.08998614211707727,2.2441187375876597,142.169,74,cayley,
0.08998614211707727,2.182193186821374,144.033,74,cayley,
0.08998614211707727,2.151354547390151,145.343,74,cayley,
0.08998614211707727,2.120020822156805,146.174,74,cayley,
0.08998614211707727,2.110769014170385,146.291,74,cayley,
0.08998614211707727,2.0659960277586498,149.012,74,cayley,
0.08998614211707727,2.0659960277586498,149.262,74,cayley,
0.08998614211707727,2.0659960277586498,150.856,74,cayley,
0.08998614211707727,2.007882308674607,151.784,74,cayley,
0.08998614211707727,1.985224759209056,151.822,74,cayley,
0.08998614211707727,1.9322840261065044,152.588,74,cayley,
0.08998614211707727,1.8227044113208677,155.61,74,cayley,
0.08998614211707727,1.8140837647334207,155.783,74,cayley,
0.08998614211707727,1.778880370016329,156.573,74,cayley,
0.08998614211707727,1.7313233229273737,157.019,74,cayley,
0.08998614211707727,1.6585693666716719,159.675,74,cayley,
0.08998614211707727,1.657010574571381,164.163,74,cayley,
0.08998614211707727,1.657010574571381,164.227,74,cayley,
0.08998614211707727,1.6538615148119031,164.547,74,cayley,
0.08998614211707727,1.6515239548554637,164.756,74,cayley,
0.08998614211707727,1.648486500943865,164.89,74,cayley,
0.08998614211707727,1.6440631147027185,165.101,74,cayley,
0.08998614211707727,1.6440631147027185,165.287,74,cayley,
0.08998614211707727,1.5434360112305485,165.637,74,cayley,
0.08998614211707727,1.5358478386103924,170.121,74,cayley,
0.08998614211707727,1.5021337436362174,171.178,74,cayley,
0.08998614211707727,1.4445660482432134,174.357,74,cayley,
0.08998614211707727,1.4023040000530116,175.042,74,cayley,
0.08998614211707727,1.4023040000530116,175.103,74,cayley,
0.08998614211707727,1.3757164731854161,177.056,74,cayley,
0.08998614211707727,1.339356995667472,179.624,74,cayley,
0.08998614211707727,1.339356995667472,179.869,74,cayley,
0.08998614211707727,1.303614233852157,180.809,74,cayley,
0.08998614211707727,1.2637306126568186,182.997,74,cayley,
0.08998614211707727,1.2446606895955408,183.093,74,cayley,
0.08998614211707727,1.197957467654999,183.88,74,cayley,
0.08998614211707727,1.197957467654999,183.951,74,cayley,
0.09072843324832329,1.1845775923483837,264.303,74,cayley,
0.09072843324832329,1.172167513956932,266.327,74,cayley,
0.09072843324832329,1.172167513956932,266.811,74,cayley,
0.09072843324832329,1.1679365799737031,267.128,74,cayley,
0.09072843324832329,1.1679365799737031,267.381,74,cayley,
0.09072843324832329,1.1633081564740835,267.683,74,cayley,
0.09072843324832329,1.1633081564740835,268.047,74,cayley,
0.09072843324832329,1.1633081564740835,268.223,74,cayley,
0.09072843324832329,1.162186859839346,268.831,74,cayley,
0.09072843324832329,1.1587406561070581,269.599,74,cayley,
0.09072843324832329,1.005866900178642,269.829,74,cayley,
0.09072843324832329,0.9754973802181254,274.283,74,cayley,
0.09072843324832329,0.9735848559549725,274.574,74,cayley,
0.09072843324832329,0.9732942672832087,274.634,74,cayley,
0.09072843324832329,0.973140417649299,274.726,74,cayley,
0.09072843324832329,0.9520805263278884,274.933,74,cayley,
0.09072843324832329,0.9480033214062824,277.843,74,cayley,
0.09072843324832329,0.9467471903125837,278.077,74,cayley,
0.09072843324832329,0.9460833352024931,278.231,74,cayley,
0.09072843324832329,0.9441259881180148,278.308,74,cayley,
0.09072843324832329,0.9419737238705055,278.616,74,cayley,
0.09072843324832329,0.9057273994284344,278.715,74,cayley,
0.09072843324832329,0.8850275333232354,281.205,74,cayley,
0.09072843324832329,0.8834093500244712,281.433,74,cayley,
0.09072843324832329,0.8024159150955393,296.307,74,cayley,
0.09072843324832329,0.7986977520136077,296.849,74,cayley,
0.09072843324832329,0.7986977520136077,296.985,74,cayley,
0.09072843324832329,0.7983845050764267,297.213,74,cayley,
0.09072843324832329,0.7983845050764267,297.301,74,cayley,
0.09072843324832329,0.7969310872016051,297.485,74,cayley,
0.09072843324832329,0.7969310872016051,297.743,74,cayley,
0.09072843324832329,0.7928312919358765,297.909,74,cayley,
0.09072843324832329,0.7928312919358765,297.963,74,cayley,
0.09072843324832329,0.7924155477923246,298.084,74,cayley,
0.09072843324832329,0.7924155477923246,298.301,74,cayley,
0.09072843324832329,0.7905738167681354,298.494,74,cayley,
0.09072843324832329,0.7905738167681354,298.677,74,cayley,
0.09072843324832329,0.7329480156194924,298.998,74,cayley,
0.09072843324832329,0.6735615591196239,299.174,74,cayley,
0.09072843324832329,0.6716950272316056,300.585,74,cayley,
0.09072843324832329,0.6641383532054999,302.199,74,cayley,
0.09072843324832329,0.6563179464431601,302.998,74,cayley,
0.09072843324832329,0.6522101042485513,303.196,74,cayley,
0.09072843324832329,0.6363215540036395,304.194,74,cayley,
0.09072843324832329,0.6274433566193812,305.168,74,cayley,
0.09072843324832329,0.6175488093967646,306.221,74,cayley,
0.09072843324832329,0.6157382706793844,306.288,74,cayley,
0.09072843324832329,0.6146789045560501,307.188,74,cayley,
0.09072843324832329,0.6143808582194921,307.258,74,cayley,
0.09072843324832329,0.6130782831881582,309.102,74,cayley,
0.09072843324832329,0.6130782831881582,309.797,74,cayley,
0.09072843324832329,0.6100056768926668,310.711,74,cayley,
0.09072843324832329,0.6092266225803886,310.92,74,cayley,
0.09072843324832329,0.6067045334732426,311.807,74,cayley,
0.09072843324832329,0.6062574057034041,311.99,74,cayley,
0.09072843324832329,0.604547294926751,313.114,74,cayley,
0.09072843324832329,0.604547294926751,313.192,74,cayley,
0.09072843324832329,0.6035799864588682,313.967,74,cayley,
0.09072843324832329,0.603466247137541,315.058,74,cayley,
0.09072843324832329,0.6031624584127616,315.116,74,cayley,
0.09072843324832329,0.6028449155909047,315.175,74,cayley,
0.09072843324832329,0.602779403137324,315.938,74,cayley,
0.09072843324832329,0.602779403137324,316.147,74,cayley,
0.09111388643556281,0.6018801017202555,317.695,74,cayley,
0.09111388643556281,0.6016110034730249,318.279,74,cayley,
0.09111388643556281,0.6016110034730249,318.442,74,cayley,
0.09111388643556281,0.6016110034730249,320.261,74,cayley,
0.09111388643556281,0.6016110034730249,320.396,74,cayley,
0.09111388643556281,0.5995442762396183,321.201,74,cayley,
0.09111388643556281,0.5993177423977786,321.29,74,cayley,
0.09111388643556281,0.5985206370872784,322.08,74,cayley,
0.09111388643556281,0.5985206370872784,322.252,74,cayley,
0.09111388643556281,0.5985206370872784,322.974,74,cayley,
0.09111388643556281,0.5985206370872784,323.153,74,cayley,
0.09111388643556281,0.5975135262979716,323.812,74,cayley,
0.09111388643556281,0.5975135262979716,324.55,74,cayley,
0.09111388643556281,0.5975135262979716,325.22,74,cayley,
0.09111388643556281,0.59606743959602,327.191,74,cayley,
0.09111388643556281,0.5956355803071731,327.245,74,cayley,
