Img	Time(s)	Epsilon
1	15.345	0.025
2	9.787	0.025
3	9.681	0.025
4	10.258	0.025
5	9.63	0.025
6	9.889	0.025
7	9.492	0.025
8	10.054	0.025
9	10.255	0.025
10	10.072	0.025
11	10.291	0.025
12	9.806	0.025
13	10.278	0.025
14	9.454	0.025
15	10.088	0.025
16	9.598	0.025
17	9.529	0.025
18	10.616	0.025
19	10.347	0.025
20	10.37	0.025
21	10.092	0.025
22	10.762	0.025
23	10.238	0.025
24	9.732	0.025
25	9.774	0.025
26	9.753	0.025
27	10.237	0.025
28	9.618	0.025
29	9.727	0.025
30	10.262	0.025
31	1.192	0.025
32	9.749	0.025
33	10.071	0.025
34	3.51	0.025
35	10.11	0.025
36	9.742	0.025
37	9.888	0.025
38	9.973	0.025
39	10.703	0.025
40	10.42	0.025
41	9.754	0.025
42	10.126	0.025
43	10.349	0.025
44	10.157	0.025
45	10.08	0.025
46	9.586	0.025
47	10.29	0.025
48	9.867	0.025
49	9.891	0.025
50	10.329	0.025
51	9.681	0.025
52	9.495	0.025
53	9.851	0.025
54	10.29	0.025
55	10.008	0.025
56	9.771	0.025
57	9.652	0.025
58	9.634	0.025
59	10.175	0.025
60	9.909	0.025
61	10.118	0.025
62	10.084	0.025
63	10.045	0.025
64	10.166	0.025
65	10.538	0.025
66	9.629	0.025
67	10.459	0.025
68	10.287	0.025
69	9.99	0.025
70	9.506	0.025
71	10.971	0.025
72	10.618	0.025
73	9.843	0.025
74	9.792	0.025
75	10.237	0.025
76	10.259	0.025
77	10.146	0.025
78	10.002	0.025
79	10.886	0.025
80	10.281	0.025
81	9.996	0.025
82	9.607	0.025
83	9.677	0.025
84	9.995	0.025
85	10.287	0.025
86	10.172	0.025
87	9.575	0.025
88	9.986	0.025
89	9.584	0.025
90	9.785	0.025
91	9.893	0.025
92	9.507	0.025
93	10.105	0.025
94	10.201	0.025
95	9.663	0.025
96	9.55	0.025
97	10.457	0.025
98	10.034	0.025
99	1.059	0.025
100	9.611	0.025
101	10.338	0.025
102	9.647	0.025
103	9.733	0.025
104	10.458	0.025
105	10.328	0.025
106	9.971	0.025
107	10.079	0.025
108	1.048	0.025
109	10.41	0.025
110	10.089	0.025
111	10.509	0.025
112	10.231	0.025
113	9.975	0.025
114	10.459	0.025
115	9.806	0.025
116	10.037	0.025
117	9.811	0.025
118	9.822	0.025
119	9.532	0.025
120	9.675	0.025
121	9.702	0.025
122	9.779	0.025
123	10.36	0.025
124	10.089	0.025
125	10.232	0.025
126	10.284	0.025
127	10.156	0.025
128	10.262	0.025
129	9.863	0.025
130	10.224	0.025
131	9.661	0.025
132	10.074	0.025
