Img	Time(s)	Epsilon
1	10.975	0.025
2	10.037	0.025
3	10.253	0.025
4	10.659	0.025
5	9.729	0.025
6	9.754	0.025
7	10.012	0.025
8	10.24	0.025
9	10.521	0.025
10	10.312	0.025
11	10.631	0.025
12	9.734	0.025
13	10.189	0.025
14	10.278	0.025
15	10.227	0.025
16	9.871	0.025
17	9.85	0.025
18	10.177	0.025
19	10.862	0.025
20	10.168	0.025
21	10.492	0.025
22	10.421	0.025
23	10.093	0.025
24	10.182	0.025
25	10.443	0.025
26	9.725	0.025
27	10.66	0.025
28	9.769	0.025
29	10.208	0.025
30	10.315	0.025
31	1.202	0.025
32	10.045	0.025
33	10.215	0.025
34	2.359	0.025
35	10.038	0.025
36	9.854	0.025
37	10.235	0.025
38	9.917	0.025
39	10.172	0.025
40	10.232	0.025
41	9.726	0.025
42	11.138	0.025
43	10.452	0.025
44	10.541	0.025
45	10.323	0.025
46	9.715	0.025
47	10.235	0.025
48	9.483	0.025
49	10.186	0.025
50	9.9	0.025
51	9.833	0.025
52	9.989	0.025
53	10.21	0.025
54	10.137	0.025
55	10.207	0.025
56	9.992	0.025
57	9.801	0.025
58	10.223	0.025
59	10.143	0.025
60	10.094	0.025
61	10.07	0.025
62	10.445	0.025
63	10.16	0.025
64	9.941	0.025
65	10.373	0.025
66	9.481	0.025
67	10.034	0.025
68	10.453	0.025
69	9.758	0.025
70	9.491	0.025
71	10.32	0.025
72	10.058	0.025
73	9.758	0.025
74	9.816	0.025
75	9.793	0.025
76	10.191	0.025
77	10.134	0.025
78	10.027	0.025
79	10.323	0.025
80	10.687	0.025
81	9.972	0.025
82	9.861	0.025
83	9.722	0.025
84	9.856	0.025
85	10.433	0.025
86	10.431	0.025
87	10.165	0.025
88	10.359	0.025
89	11.078	0.025
90	9.701	0.025
91	9.708	0.025
92	10.18	0.025
93	10.06	0.025
94	10.443	0.025
95	10.724	0.025
96	9.767	0.025
97	10.318	0.025
98	10.383	0.025
99	2.314	0.025
100	10.076	0.025
101	10.186	0.025
102	9.866	0.025
103	10.184	0.025
104	4.712	0.025
105	10.533	0.025
106	10.126	0.025
107	10.285	0.025
108	1.202	0.025
109	10.115	0.025
110	10.586	0.025
111	10.293	0.025
112	10.402	0.025
113	9.141	0.025
114	9.625	0.025
115	10.043	0.025
116	10.11	0.025
117	10.509	0.025
118	9.718	0.025
119	9.64	0.025
120	9.536	0.025
121	10.099	0.025
122	10.123	0.025
123	10.705	0.025
124	10.439	0.025
125	10.121	0.025
126	10.471	0.025
127	10.231	0.025
128	10.215	0.025
129	10.098	0.025
130	10.232	0.025
131	10.049	0.025
132	9.723	0.025
133	10.616	0.025
134	10.225	0.025
135	9.897	0.025
136	10.64	0.025
137	10.248	0.025
138	10.433	0.025
139	10.131	0.025
140	9.545	0.025
141	10.416	0.025
142	10.521	0.025
143	10.274	0.025
144	9.774	0.025
145	10.283	0.025
146	10.265	0.025
147	10.471	0.025
148	2.448	0.025
149	9.563	0.025
150	10.291	0.025
1	11.095	0.075
2	10.422	0.075
3	11.068	0.075
4	11.237	0.075
5	10.608	0.075
6	10.999	0.075
7	10.651	0.075
8	7.383	0.075
9	11.004	0.075
10	11.529	0.075
11	6.366	0.075
12	10.389	0.075
13	10.985	0.075
14	11.078	0.075
15	10.932	0.075
16	10.619	0.075
17	10.495	0.075
18	11.031	0.075
19	5.014	0.075
20	10.757	0.075
21	11.677	0.075
22	12.199	0.075
23	10.783	0.075
24	10.872	0.075
25	10.543	0.075
26	10.343	0.075
27	12.111	0.075
28	10.593	0.075
29	11.225	0.075
30	11.171	0.075
31	1.269	0.075
32	10.114	0.075
33	10.966	0.075
34	1.384	0.075
35	10.758	0.075
36	10.775	0.075
37	11.282	0.075
38	10.581	0.075
39	12.179	0.075
40	11.227	0.075
41	10.77	0.075
42	11.014	0.075
43	11.659	0.075
44	11.331	0.075
45	11.147	0.075
46	10.343	0.075
47	11.25	0.075
48	10.322	0.075
49	11.106	0.075
50	11.648	0.075
51	11.012	0.075
52	11.061	0.075
53	11.798	0.075
54	11.611	0.075
55	11.184	0.075
56	10.663	0.075
57	11.041	0.075
58	11.056	0.075
59	11.65	0.075
60	10.892	0.075
61	11.423	0.075
62	5.943	0.075
63	10.637	0.075
64	11.418	0.075
65	12.085	0.075
66	10.812	0.075
67	10.544	0.075
68	11.573	0.075
69	10.721	0.075
70	10.932	0.075
71	7.956	0.075
72	11.437	0.075
73	10.715	0.075
74	10.681	0.075
75	11.406	0.075
76	10.467	0.075
77	11.223	0.075
78	11.501	0.075
79	5.026	0.075
80	11.326	0.075
81	10.839	0.075
82	10.561	0.075
83	10.872	0.075
84	11.45	0.075
85	11.49	0.075
86	11.44	0.075
87	11.125	0.075
88	10.755	0.075
89	11.17	0.075
90	10.366	0.075
91	10.661	0.075
92	11.412	0.075
93	11.394	0.075
94	12.337	0.075
95	11.204	0.075
96	10.915	0.075
97	11.335	0.075
98	11.7	0.075
99	1.267	0.075
100	10.622	0.075
101	11.606	0.075
102	10.227	0.075
103	10.927	0.075
104	1.278	0.075
105	11.32	0.075
106	11.408	0.075
107	11.528	0.075
108	1.479	0.075
109	11.457	0.075
110	7.409	0.075
111	11.511	0.075
112	10.892	0.075
113	8.971	0.075
114	11.608	0.075
115	10.617	0.075
116	11.336	0.075
117	12.295	0.075
118	10.801	0.075
119	10.811	0.075
120	10.619	0.075
121	11.054	0.075
122	10.812	0.075
123	11.346	0.075
124	12.051	0.075
125	10.824	0.075
126	11.412	0.075
127	11.39	0.075
128	10.984	0.075
129	10.811	0.075
130	10.198	0.075
131	10.522	0.075
132	10.701	0.075
133	10.908	0.075
134	11.019	0.075
135	11.459	0.075
136	12.033	0.075
137	11.202	0.075
138	11.933	0.075
139	10.53	0.075
140	10.49	0.075
141	11.398	0.075
142	11.341	0.075
143	10.804	0.075
144	10.803	0.075
145	10.881	0.075
146	11.395	0.075
147	11.891	0.075
148	2.302	0.075
149	10.369	0.075
150	11.728	0.075
