Img	Time(s)	Epsilon
129	17.892	0.075
130	18.407	0.075
131	17.781	0.075
132	18.219	0.075
133	19.401	0.075
134	19.064	0.075
135	18.375	0.075
136	20.477	0.075
137	20.497	0.075
138	19.921	0.075
139	18.4	0.075
140	17.141	0.075
141	19.231	0.075
142	18.512	0.075
143	18.947	0.075
144	17.769	0.075
145	18.95	0.075
146	20.068	0.075
147	21.043	0.075
148	2.723	0.075
149	16.74	0.075
150	19.675	0.075
