obj,lowerBound,time,img,method,nn_id
-7.468035065607937,-3.3213456718936185,204.287,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.287,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.287,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.287,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.287,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.288,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.288,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.288,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.288,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.289,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.289,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.289,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.289,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.29,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.29,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.29,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.29,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.291,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.291,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.291,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.291,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.291,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.292,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.292,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.292,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.292,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.293,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.293,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.293,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.293,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.294,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.294,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.296,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.297,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.297,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.297,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.297,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.298,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.298,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.298,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.298,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.299,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.299,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.299,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.299,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.3,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.3,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.3,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.3,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.301,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.301,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.301,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.301,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.302,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.302,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.302,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.302,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.302,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.303,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.303,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.303,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.303,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.304,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.304,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.304,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.304,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.305,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.305,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.305,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.305,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.305,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.306,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.306,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.306,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.306,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.307,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.307,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.307,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.307,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.307,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.308,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.308,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.308,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.308,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.309,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.309,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.309,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.309,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.31,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.312,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.313,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.313,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.313,12,cayley,1
-7.468035065607937,-3.3213456718936185,204.313,12,cayley,1
-7.468035065607937,-3.322943792474041,204.313,12,cayley,1
-7.468035065607937,-3.322943792474041,204.314,12,cayley,1
-7.468035065607937,-3.322943792474041,204.314,12,cayley,1
-7.468035065607937,-3.322943792474041,204.316,12,cayley,1
-7.468035065607937,-3.322943792474041,204.317,12,cayley,1
-7.468035065607937,-3.322943792474041,204.317,12,cayley,1
-7.468035065607937,-3.322943792474041,204.317,12,cayley,1
-7.468035065607937,-3.322943792474041,204.318,12,cayley,1
-7.468035065607937,-3.322943792474041,204.318,12,cayley,1
-7.468035065607937,-3.322943792474041,204.318,12,cayley,1
-7.468035065607937,-3.322943792474041,204.318,12,cayley,1
-7.468035065607937,-3.322943792474041,204.319,12,cayley,1
-7.468035065607937,-3.322943792474041,204.319,12,cayley,1
-7.468035065607937,-3.322943792474041,204.319,12,cayley,1
-7.468035065607937,-3.322943792474041,204.319,12,cayley,1
-7.468035065607937,-3.322943792474041,204.32,12,cayley,1
-7.468035065607937,-3.322943792474041,204.32,12,cayley,1
-7.468035065607937,-3.322943792474041,204.32,12,cayley,1
-7.468035065607937,-3.322943792474041,204.32,12,cayley,1
-7.468035065607937,-3.322943792474041,204.321,12,cayley,1
-7.468035065607937,-3.322943792474041,204.321,12,cayley,1
-7.468035065607937,-3.322943792474041,204.321,12,cayley,1
-7.468035065607937,-3.322943792474041,204.321,12,cayley,1
-7.468035065607937,-3.322943792474041,204.321,12,cayley,1
-7.468035065607937,-3.322943792474041,204.322,12,cayley,1
-7.468035065607937,-3.322943792474041,204.322,12,cayley,1
-7.468035065607937,-3.322943792474041,204.322,12,cayley,1
-7.468035065607937,-3.322943792474041,204.322,12,cayley,1
-7.468035065607937,-3.322943792474041,204.323,12,cayley,1
-7.468035065607937,-3.322943792474041,204.323,12,cayley,1
-7.468035065607937,-3.322943792474041,204.323,12,cayley,1
-7.468035065607937,-3.322943792474041,204.323,12,cayley,1
-7.468035065607937,-3.322943792474041,204.324,12,cayley,1
-7.468035065607937,-3.322943792474041,204.324,12,cayley,1
-7.468035065607937,-3.3253902290360218,204.324,12,cayley,1
-7.468035065607937,-3.3253902290360218,204.325,12,cayley,1
-7.468035065607937,-3.3253902290360218,204.325,12,cayley,1
-7.468035065607937,-3.3253902290360218,204.325,12,cayley,1
-7.468035065607937,-3.3253902290360218,204.325,12,cayley,1
-7.468035065607937,-3.3253902290360218,204.328,12,cayley,1
-7.468035065607937,-3.3253902290360218,204.328,12,cayley,1
-7.468035065607937,-3.3253902290360218,204.329,12,cayley,1
-7.468035065607937,-3.3253902290360218,204.329,12,cayley,1
-7.468035065607937,-3.3253902290360218,204.329,12,cayley,1
-7.468035065607937,-3.3253902290360218,204.329,12,cayley,1
-7.468035065607937,-3.3253902290360218,204.33,12,cayley,1
-7.468035065607937,-3.3253902290360218,204.33,12,cayley,1
-7.468035065607937,-3.3253902290360218,204.33,12,cayley,1
-7.468035065607937,-3.3253902290360218,204.331,12,cayley,1
-7.468035065607937,-3.3253902290360218,204.332,12,cayley,1
-7.468035065607937,-3.3253902290360218,204.332,12,cayley,1
-7.468035065607937,-3.3253902290360218,204.332,12,cayley,1
-7.468035065607937,-3.3253902290360218,204.333,12,cayley,1
-7.468035065607937,-3.3253902290360218,204.334,12,cayley,1
-7.468035065607937,-3.3253902290360218,204.335,12,cayley,1
-7.468035065607937,-3.3253902290360218,204.335,12,cayley,1
-7.468035065607937,-3.3253902290360218,204.336,12,cayley,1
-7.468035065607937,-3.3253902290360218,204.337,12,cayley,1
-7.468035065607937,-3.3253902290360218,204.337,12,cayley,1
-7.468035065607937,-3.3253902290360218,204.341,12,cayley,1
-7.468035065607937,-3.3253902290360218,204.342,12,cayley,1
-7.468035065607937,-3.3253902290360218,204.343,12,cayley,1
-7.468035065607937,-3.3253902290360218,204.343,12,cayley,1
-7.468035065607937,-3.3253902290360218,204.347,12,cayley,1
-7.468035065607937,-3.3253902290360218,204.348,12,cayley,1
-7.468035065607937,-3.3253902290360218,204.348,12,cayley,1
-7.468035065607937,-3.3253902290360218,204.349,12,cayley,1
-7.468035065607937,-3.3253902290360218,204.349,12,cayley,1
-7.468035065607937,-3.3253902290360218,204.349,12,cayley,1
-7.468035065607937,-3.3253902290360218,204.349,12,cayley,1
-7.468035065607937,-3.3253902290360218,204.35,12,cayley,1
-7.468035065607937,-3.3253902290360218,204.35,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.35,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.35,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.351,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.351,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.351,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.351,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.352,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.352,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.352,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.352,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.352,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.353,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.353,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.353,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.353,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.354,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.354,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.354,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.354,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.354,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.355,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.355,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.355,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.355,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.356,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.356,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.356,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.356,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.357,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.357,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.357,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.357,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.358,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.358,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.358,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.358,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.358,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.359,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.359,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.359,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.359,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.36,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.36,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.36,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.36,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.361,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.361,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.361,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.361,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.364,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.364,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.364,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.365,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.365,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.365,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.366,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.368,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.369,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.369,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.369,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.369,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.369,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.37,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.37,12,cayley,1
-7.468035065607937,-3.3529810465129586,204.37,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.871,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.874,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.874,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.874,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.874,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.875,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.875,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.875,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.875,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.876,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.876,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.876,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.876,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.876,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.877,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.877,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.877,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.877,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.878,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.878,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.878,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.878,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.879,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.879,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.879,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.879,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.879,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.88,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.88,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.88,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.883,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.883,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.883,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.883,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.884,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.884,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.884,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.884,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.885,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.885,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.885,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.885,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.886,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.886,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.886,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.886,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.886,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.887,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.887,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.887,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.887,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.888,12,cayley,1
-7.468035065607937,-3.3569476439577706,210.888,12,cayley,1
-7.468035065607937,-3.361077219140568,210.888,12,cayley,1
-7.468035065607937,-3.361077219140568,210.888,12,cayley,1
-7.468035065607937,-3.361077219140568,210.889,12,cayley,1
-7.468035065607937,-3.361077219140568,210.889,12,cayley,1
-7.468035065607937,-3.361077219140568,210.889,12,cayley,1
-7.468035065607937,-3.361077219140568,210.889,12,cayley,1
-7.468035065607937,-3.361077219140568,210.889,12,cayley,1
-7.468035065607937,-3.361077219140568,210.89,12,cayley,1
-7.468035065607937,-3.361077219140568,210.89,12,cayley,1
-7.468035065607937,-3.361077219140568,210.89,12,cayley,1
-7.468035065607937,-3.361077219140568,210.89,12,cayley,1
-7.468035065607937,-3.361077219140568,210.891,12,cayley,1
-7.468035065607937,-3.361077219140568,210.891,12,cayley,1
-7.468035065607937,-3.361077219140568,210.891,12,cayley,1
-7.468035065607937,-3.361077219140568,210.891,12,cayley,1
-7.468035065607937,-3.361077219140568,210.892,12,cayley,1
-7.468035065607937,-3.361077219140568,210.892,12,cayley,1
-7.468035065607937,-3.361077219140568,210.892,12,cayley,1
-7.468035065607937,-3.361077219140568,210.892,12,cayley,1
-7.468035065607937,-3.361077219140568,210.892,12,cayley,1
-7.468035065607937,-3.361077219140568,210.893,12,cayley,1
-7.468035065607937,-3.361077219140568,210.893,12,cayley,1
-7.468035065607937,-3.361077219140568,210.893,12,cayley,1
-7.468035065607937,-3.361077219140568,210.893,12,cayley,1
-7.468035065607937,-3.361077219140568,210.894,12,cayley,1
-7.468035065607937,-3.361077219140568,210.894,12,cayley,1
-7.468035065607937,-3.361077219140568,210.894,12,cayley,1
-7.468035065607937,-3.361077219140568,210.894,12,cayley,1
-7.468035065607937,-3.361077219140568,210.894,12,cayley,1
-7.468035065607937,-3.361077219140568,210.895,12,cayley,1
-7.468035065607937,-3.361077219140568,210.897,12,cayley,1
-7.468035065607937,-3.361077219140568,210.897,12,cayley,1
-7.468035065607937,-3.361077219140568,210.898,12,cayley,1
-7.468035065607937,-3.361077219140568,210.899,12,cayley,1
-7.468035065607937,-3.361077219140568,210.899,12,cayley,1
-7.468035065607937,-3.361077219140568,210.899,12,cayley,1
-7.468035065607937,-3.361077219140568,210.899,12,cayley,1
-7.468035065607937,-3.361077219140568,210.9,12,cayley,1
-7.468035065607937,-3.361077219140568,210.9,12,cayley,1
-7.468035065607937,-3.361077219140568,210.9,12,cayley,1
-7.468035065607937,-3.361077219140568,210.9,12,cayley,1
-7.468035065607937,-3.361077219140568,210.901,12,cayley,1
-7.468035065607937,-3.361077219140568,210.901,12,cayley,1
-7.468035065607937,-3.361077219140568,210.901,12,cayley,1
-7.468035065607937,-3.361077219140568,210.901,12,cayley,1
-7.468035065607937,-3.361077219140568,210.901,12,cayley,1
-7.468035065607937,-3.361077219140568,210.902,12,cayley,1
-7.468035065607937,-3.361077219140568,210.902,12,cayley,1
-7.468035065607937,-3.361077219140568,210.902,12,cayley,1
-7.468035065607937,-3.361077219140568,210.902,12,cayley,1
-7.468035065607937,-3.361077219140568,210.903,12,cayley,1
-7.468035065607937,-3.361077219140568,210.903,12,cayley,1
-7.468035065607937,-3.361077219140568,210.903,12,cayley,1
-7.468035065607937,-3.361077219140568,210.903,12,cayley,1
-7.468035065607937,-3.361077219140568,210.903,12,cayley,1
-7.468035065607937,-3.361077219140568,210.904,12,cayley,1
-7.468035065607937,-3.361077219140568,210.904,12,cayley,1
-7.468035065607937,-3.361077219140568,210.904,12,cayley,1
-7.468035065607937,-3.361077219140568,210.904,12,cayley,1
-7.468035065607937,-3.361077219140568,210.905,12,cayley,1
-7.468035065607937,-3.361077219140568,210.905,12,cayley,1
-7.468035065607937,-3.361077219140568,210.905,12,cayley,1
-7.468035065607937,-3.361077219140568,210.905,12,cayley,1
-7.468035065607937,-3.361077219140568,210.905,12,cayley,1
-7.468035065607937,-3.361077219140568,210.906,12,cayley,1
-7.468035065607937,-3.361077219140568,210.906,12,cayley,1
-7.468035065607937,-3.361077219140568,210.906,12,cayley,1
-7.468035065607937,-3.361077219140568,210.906,12,cayley,1
-7.468035065607937,-3.361077219140568,210.907,12,cayley,1
-7.468035065607937,-3.361077219140568,210.907,12,cayley,1
-7.468035065607937,-3.361077219140568,210.907,12,cayley,1
-7.468035065607937,-3.361077219140568,210.907,12,cayley,1
-7.468035065607937,-3.361077219140568,210.907,12,cayley,1
-7.468035065607937,-3.361077219140568,210.908,12,cayley,1
-7.468035065607937,-3.361077219140568,210.908,12,cayley,1
-7.468035065607937,-3.361077219140568,210.908,12,cayley,1
-7.468035065607937,-3.361077219140568,210.908,12,cayley,1
-7.468035065607937,-3.361077219140568,210.909,12,cayley,1
-7.468035065607937,-3.361077219140568,210.909,12,cayley,1
-7.468035065607937,-3.361077219140568,210.909,12,cayley,1
-7.468035065607937,-3.361077219140568,210.909,12,cayley,1
-7.468035065607937,-3.361077219140568,210.909,12,cayley,1
-7.468035065607937,-3.361077219140568,210.91,12,cayley,1
-7.468035065607937,-3.361077219140568,210.91,12,cayley,1
-7.468035065607937,-3.361077219140568,210.91,12,cayley,1
-7.468035065607937,-3.363139846023353,210.91,12,cayley,1
-7.468035065607937,-3.363139846023353,210.911,12,cayley,1
-7.468035065607937,-3.363139846023353,210.911,12,cayley,1
-7.468035065607937,-3.363139846023353,210.911,12,cayley,1
-7.468035065607937,-3.363139846023353,210.911,12,cayley,1
-7.468035065607937,-3.363139846023353,211.108,12,cayley,1
-7.468035065607937,-3.363139846023353,211.109,12,cayley,1
-7.468035065607937,-3.363139846023353,211.111,12,cayley,1
-7.468035065607937,-3.363139846023353,211.112,12,cayley,1
-7.468035065607937,-3.363139846023353,211.112,12,cayley,1
-7.468035065607937,-3.363139846023353,211.112,12,cayley,1
-7.468035065607937,-3.3671964869509408,211.112,12,cayley,1
-7.468035065607937,-3.3671964869509408,211.113,12,cayley,1
-7.468035065607937,-3.3671964869509408,211.113,12,cayley,1
-7.468035065607937,-3.3671964869509408,211.113,12,cayley,1
-7.468035065607937,-3.3671964869509408,211.113,12,cayley,1
-7.468035065607937,-3.3671964869509408,211.114,12,cayley,1
-7.468035065607937,-3.3671964869509408,211.114,12,cayley,1
-7.468035065607937,-3.3671964869509408,211.114,12,cayley,1
-7.468035065607937,-3.3671964869509408,211.114,12,cayley,1
-7.468035065607937,-3.3671964869509408,211.115,12,cayley,1
-7.468035065607937,-3.3671964869509408,211.115,12,cayley,1
-7.468035065607937,-3.3671964869509408,211.115,12,cayley,1
-7.468035065607937,-3.3671964869509408,211.115,12,cayley,1
-7.468035065607937,-3.3671964869509408,211.115,12,cayley,1
-7.468035065607937,-3.3671964869509408,211.116,12,cayley,1
-7.468035065607937,-3.3671964869509408,211.116,12,cayley,1
-7.468035065607937,-3.3671964869509408,211.116,12,cayley,1
-7.468035065607937,-3.3671964869509408,211.116,12,cayley,1
-7.468035065607937,-3.3671964869509408,211.117,12,cayley,1
-7.468035065607937,-3.3671964869509408,211.117,12,cayley,1
-7.468035065607937,-3.3671964869509408,211.117,12,cayley,1
-7.468035065607937,-3.3671964869509408,211.117,12,cayley,1
-7.468035065607937,-3.3671964869509408,211.118,12,cayley,1
-7.468035065607937,-3.3671964869509408,211.118,12,cayley,1
-7.468035065607937,-3.3671964869509408,211.118,12,cayley,1
-7.468035065607937,-3.3671964869509408,211.118,12,cayley,1
-7.468035065607937,-3.3671964869509408,211.118,12,cayley,1
-7.468035065607937,-3.3671964869509408,211.119,12,cayley,1
-7.468035065607937,-3.370453313940359,211.119,12,cayley,1
-7.468035065607937,-3.370453313940359,211.119,12,cayley,1
-7.468035065607937,-3.370453313940359,211.119,12,cayley,1
-7.468035065607937,-3.370453313940359,211.12,12,cayley,1
-7.468035065607937,-3.370453313940359,211.12,12,cayley,1
-7.468035065607937,-3.370453313940359,211.12,12,cayley,1
-7.468035065607937,-3.370453313940359,211.12,12,cayley,1
-7.468035065607937,-3.370453313940359,211.122,12,cayley,1
-7.468035065607937,-3.370453313940359,211.123,12,cayley,1
-7.468035065607937,-3.370453313940359,211.123,12,cayley,1
-7.468035065607937,-3.370453313940359,211.124,12,cayley,1
-7.468035065607937,-3.370453313940359,211.124,12,cayley,1
-7.468035065607937,-3.370453313940359,211.124,12,cayley,1
-7.468035065607937,-3.370453313940359,211.124,12,cayley,1
-7.468035065607937,-3.370453313940359,211.125,12,cayley,1
-7.468035065607937,-3.370453313940359,211.125,12,cayley,1
-7.468035065607937,-3.370453313940359,211.125,12,cayley,1
-7.468035065607937,-3.370453313940359,211.125,12,cayley,1
-7.468035065607937,-3.370453313940359,211.125,12,cayley,1
-7.468035065607937,-3.370453313940359,211.126,12,cayley,1
-7.468035065607937,-3.370453313940359,211.126,12,cayley,1
-7.468035065607937,-3.370453313940359,211.126,12,cayley,1
-7.468035065607937,-3.370453313940359,211.126,12,cayley,1
-7.468035065607937,-3.370453313940359,211.129,12,cayley,1
-7.468035065607937,-3.370453313940359,211.129,12,cayley,1
-7.468035065607937,-3.370453313940359,211.129,12,cayley,1
-7.468035065607937,-3.370453313940359,211.13,12,cayley,1
-7.468035065607937,-3.370453313940359,211.132,12,cayley,1
-7.468035065607937,-3.370453313940359,211.132,12,cayley,1
-7.468035065607937,-3.370453313940359,211.133,12,cayley,1
-7.468035065607937,-3.370453313940359,211.133,12,cayley,1
-7.468035065607937,-3.370453313940359,211.133,12,cayley,1
-7.468035065607937,-3.370453313940359,211.133,12,cayley,1
-7.468035065607937,-3.370453313940359,211.134,12,cayley,1
-7.468035065607937,-3.370453313940359,211.134,12,cayley,1
-7.468035065607937,-3.370453313940359,211.134,12,cayley,1
-7.468035065607937,-3.370453313940359,211.134,12,cayley,1
-7.468035065607937,-3.370453313940359,211.135,12,cayley,1
-7.468035065607937,-3.370453313940359,211.135,12,cayley,1
-7.468035065607937,-3.370453313940359,211.136,12,cayley,1
-7.468035065607937,-3.376644105251029,211.136,12,cayley,1
-7.468035065607937,-3.376644105251029,211.136,12,cayley,1
-7.468035065607937,-3.376644105251029,211.136,12,cayley,1
-7.468035065607937,-3.376644105251029,211.139,12,cayley,1
-7.468035065607937,-3.376644105251029,211.139,12,cayley,1
-7.468035065607937,-3.376644105251029,211.139,12,cayley,1
-7.468035065607937,-3.376644105251029,211.14,12,cayley,1
-7.468035065607937,-3.376644105251029,211.14,12,cayley,1
