Img	Time(s)	Epsilon
109	17.307	0.016
110	11.873	0.016
111	17.063	0.016
112	16.887	0.016
113	17.642	0.016
114	17.908	0.016
115	16.722	0.016
116	17.061	0.016
117	17.03	0.016
118	17.416	0.016
119	16.727	0.016
120	16.784	0.016
121	16.858	0.016
122	16.652	0.016
123	7.834	0.016
124	17.519	0.016
125	16.499	0.016
126	1.995	0.016
127	17.525	0.016
128	16.609	0.016
129	17.133	0.016
130	17.715	0.016
131	16.352	0.016
132	17.167	0.016
133	16.926	0.016
134	17.585	0.016
135	16.856	0.016
136	8.013	0.016
137	17.379	0.016
138	17.515	0.016
139	17.644	0.016
140	17.021	0.016
141	13.737	0.016
142	16.933	0.016
143	16.916	0.016
144	16.891	0.016
145	17.055	0.016
146	16.772	0.016
147	17.86	0.016
148	3.939	0.016
149	16.975	0.016
150	6.003	0.016
1	6.026	0.024
2	16.832	0.024
3	17.383	0.024
4	2.049	0.024
5	2.03	0.024
6	17.489	0.024
7	16.727	0.024
8	17.429	0.024
9	6.13	0.024
10	17.584	0.024
11	2.037	0.024
12	16.964	0.024
13	17.846	0.024
14	16.891	0.024
15	16.866	0.024
16	16.856	0.024
17	17.628	0.024
18	2.044	0.024
19	17.216	0.024
20	2.065	0.024
21	17.446	0.024
22	18.004	0.024
23	2.056	0.024
24	16.85	0.024
25	16.914	0.024
26	16.964	0.024
27	18.041	0.024
28	16.891	0.024
29	1.984	0.024
30	16.983	0.024
31	1.983	0.024
32	16.826	0.024
33	17.111	0.024
34	2.138	0.024
35	16.681	0.024
36	17.64	0.024
37	2.012	0.024
38	17.001	0.024
39	2.24	0.024
40	17.596	0.024
41	16.811	0.024
42	5.863	0.024
43	2.117	0.024
44	2.098	0.024
45	17.659	0.024
46	16.81	0.024
47	17.692	0.024
48	16.731	0.024
49	17.226	0.024
50	17.697	0.024
51	16.816	0.024
52	7.792	0.024
53	17.589	0.024
54	2.035	0.024
55	18.078	0.024
56	17.16	0.024
57	17.44	0.024
58	17.447	0.024
59	17.474	0.024
60	16.89	0.024
61	6.06	0.024
62	2.07	0.024
63	17.541	0.024
64	17.589	0.024
65	5.896	0.024
66	16.955	0.024
67	2.08	0.024
68	17.754	0.024
69	11.735	0.024
70	17.617	0.024
71	17.679	0.024
72	17.52	0.024
73	17.031	0.024
74	16.878	0.024
75	11.911	0.024
76	17.533	0.024
77	7.771	0.024
78	16.923	0.024
79	4.115	0.024
80	17.838	0.024
81	11.701	0.024
82	17.789	0.024
83	17.404	0.024
84	16.822	0.024
85	1.92	0.024
86	1.952	0.024
87	8.174	0.024
88	16.743	0.024
89	2.012	0.024
90	17.279	0.024
91	16.809	0.024
92	17.366	0.024
93	17.285	0.024
94	6.077	0.024
95	11.4	0.024
96	16.562	0.024
97	2.048	0.024
98	9.949	0.024
99	1.904	0.024
100	17.456	0.024
101	17.317	0.024
102	16.477	0.024
103	17.4	0.024
104	15.469	0.024
105	2.083	0.024
106	2.04	0.024
107	17.077	0.024
108	2.049	0.024
109	17.291	0.024
110	2.031	0.024
111	17.295	0.024
112	17.264	0.024
113	17.241	0.024
114	11.843	0.024
115	16.495	0.024
116	17.06	0.024
117	17.237	0.024
118	7.795	0.024
119	17.015	0.024
120	16.499	0.024
121	17.042	0.024
122	16.624	0.024
123	2.008	0.024
124	7.669	0.024
125	17.093	0.024
126	1.894	0.024
127	5.96	0.024
128	16.608	0.024
129	17.076	0.024
130	5.907	0.024
131	16.263	0.024
132	16.704	0.024
133	16.669	0.024
134	1.981	0.024
135	17.121	0.024
136	2.097	0.024
137	11.511	0.024
138	3.974	0.024
139	3.982	0.024
140	16.723	0.024
141	2.015	0.024
142	17.404	0.024
143	16.661	0.024
144	17.245	0.024
145	17.104	0.024
146	16.975	0.024
147	4.037	0.024
148	3.673	0.024
149	16.49	0.024
150	2.033	0.024
1	2.067	0.032
2	16.796	0.032
3	17.284	0.032
4	1.905	0.032
5	2.03	0.032
6	2.005	0.032
7	16.656	0.032
8	2.009	0.032
9	2.011	0.032
10	17.318	0.032
11	2.087	0.032
12	17.051	0.032
13	2.067	0.032
14	17.878	0.032
15	17.711	0.032
16	17.041	0.032
17	11.745	0.032
18	1.911	0.032
19	17.511	0.032
20	2.074	0.032
21	17.372	0.032
22	2.028	0.032
23	1.861	0.032
24	17.209	0.032
25	17.096	0.032
26	16.796	0.032
27	2.039	0.032
28	17.099	0.032
29	2.009	0.032
30	17.008	0.032
31	2.135	0.032
32	16.423	0.032
33	17.021	0.032
34	2.127	0.032
35	16.369	0.032
36	15.452	0.032
37	2.005	0.032
38	16.976	0.032
39	2.085	0.032
40	2.001	0.032
41	16.205	0.032
42	5.824	0.032
43	1.938	0.032
44	2.033	0.032
45	1.86	0.032
46	16.407	0.032
47	3.992	0.032
48	16.953	0.032
49	17.124	0.032
50	2.021	0.032
51	16.268	0.032
52	2.024	0.032
53	9.64	0.032
54	2.045	0.032
55	1.985	0.032
56	16.383	0.032
57	17.318	0.032
58	1.955	0.032
59	17.028	0.032
60	17.21	0.032
61	2.058	0.032
62	1.914	0.032
63	1.833	0.032
64	3.998	0.032
65	3.974	0.032
66	16.871	0.032
67	2.029	0.032
68	3.986	0.032
69	1.85	0.032
70	5.838	0.032
71	1.853	0.032
72	1.849	0.032
73	17.137	0.032
74	16.582	0.032
75	1.905	0.032
76	5.918	0.032
77	2.024	0.032
78	1.805	0.032
79	2.097	0.032
80	2.067	0.032
81	3.798	0.032
82	1.991	0.032
83	17.115	0.032
84	16.528	0.032
85	2.024	0.032
86	2.093	0.032
87	2.046	0.032
88	16.801	0.032
89	2.03	0.032
90	17.306	0.032
91	17.142	0.032
92	2.007	0.032
93	5.973	0.032
94	1.901	0.032
95	1.855	0.032
96	16.642	0.032
97	2.054	0.032
98	1.941	0.032
99	2.124	0.032
100	2.01	0.032
101	1.988	0.032
102	16.457	0.032
103	5.872	0.032
104	2.0	0.032
105	1.911	0.032
106	1.925	0.032
107	1.974	0.032
108	2.088	0.032
109	5.868	0.032
110	2.044	0.032
111	3.856	0.032
112	15.16	0.032
113	2.03	0.032
114	2.037	0.032
115	16.543	0.032
116	17.122	0.032
117	7.728	0.032
118	2.022	0.032
119	17.167	0.032
120	16.491	0.032
121	17.292	0.032
122	17.059	0.032
123	2.026	0.032
124	1.897	0.032
125	17.112	0.032
126	2.048	0.032
127	2.015	0.032
128	16.989	0.032
129	17.151	0.032
130	1.873	0.032
131	16.497	0.032
132	17.108	0.032
133	17.082	0.032
134	2.001	0.032
135	17.144	0.032
136	2.145	0.032
137	4.014	0.032
138	2.044	0.032
139	1.83	0.032
140	17.188	0.032
141	2.041	0.032
142	2.02	0.032
143	5.695	0.032
144	17.341	0.032
145	5.771	0.032
146	17.438	0.032
147	2.037	0.032
148	3.8	0.032
149	16.583	0.032
150	2.047	0.032
