Img	Time(s)	Epsilon
2	10.442	0.008
3	10.479	0.008
4	10.488	0.008
5	10.727	0.008
6	10.551	0.008
7	10.481	0.008
8	10.336	0.008
9	10.87	0.008
10	10.408	0.008
11	9.952	0.008
12	10.439	0.008
13	10.124	0.008
14	10.925	0.008
15	10.101	0.008
16	10.216	0.008
17	10.364	0.008
18	10.181	0.008
19	10.105	0.008
20	11.096	0.008
21	10.789	0.008
22	10.122	0.008
23	10.081	0.008
24	10.391	0.008
25	9.814	0.008
26	10.007	0.008
27	9.967	0.008
28	10.802	0.008
29	10.07	0.008
30	10.67	0.008
31	10.308	0.008
32	1.187	0.008
33	10.59	0.008
34	10.326	0.008
35	12.344	0.008
36	10.41	0.008
37	10.537	0.008
38	10.616	0.008
39	10.949	0.008
40	10.93	0.008
41	10.622	0.008
42	10.671	0.008
43	10.536	0.008
44	10.605	0.008
45	10.637	0.008
46	10.474	0.008
47	10.476	0.008
48	10.663	0.008
49	10.614	0.008
50	10.333	0.008
51	10.256	0.008
52	10.612	0.008
53	10.772	0.008
54	10.054	0.008
55	10.049	0.008
56	10.03	0.008
57	10.037	0.008
58	10.207	0.008
59	10.35	0.008
60	10.191	0.008
61	10.569	0.008
62	11.52	0.008
63	10.677	0.008
64	11.106	0.008
65	10.486	0.008
66	10.318	0.008
67	10.395	0.008
68	10.481	0.008
69	10.554	0.008
70	10.749	0.008
71	10.023	0.008
72	10.492	0.008
73	10.404	0.008
74	10.228	0.008
75	10.344	0.008
76	9.986	0.008
77	10.387	0.008
78	10.75	0.008
79	10.429	0.008
80	9.973	0.008
81	10.081	0.008
82	10.3	0.008
83	10.025	0.008
84	10.076	0.008
85	10.004	0.008
86	10.372	0.008
87	9.985	0.008
88	10.059	0.008
89	9.896	0.008
90	10.029	0.008
91	10.024	0.008
92	9.877	0.008
93	9.91	0.008
94	9.995	0.008
95	10.15	0.008
96	10.057	0.008
97	9.957	0.008
98	9.971	0.008
99	10.063	0.008
100	2.434	0.008
101	9.967	0.008
102	10.475	0.008
103	9.874	0.008
104	10.055	0.008
105	10.475	0.008
106	10.458	0.008
107	10.39	0.008
108	10.02	0.008
109	4.829	0.008
110	10.0	0.008
111	9.915	0.008
112	10.08	0.008
113	9.933	0.008
114	10.097	0.008
115	9.915	0.008
116	10.024	0.008
117	9.98	0.008
118	9.816	0.008
119	9.885	0.008
120	9.88	0.008
121	9.893	0.008
122	9.951	0.008
123	10.101	0.008
124	10.432	0.008
125	9.991	0.008
126	9.935	0.008
127	10.366	0.008
128	10.48	0.008
129	10.012	0.008
130	9.83	0.008
131	10.36	0.008
132	9.946	0.008
133	10.425	0.008
134	9.883	0.008
135	10.106	0.008
136	10.474	0.008
137	10.975	0.008
138	10.581	0.008
139	10.346	0.008
140	10.101	0.008
141	10.016	0.008
142	10.303	0.008
143	10.139	0.008
144	10.096	0.008
145	9.778	0.008
146	9.85	0.008
147	10.102	0.008
