Img	Time(s)	Epsilon
73	10.185	0.024
74	10.147	0.024
75	10.174	0.024
76	10.114	0.024
77	10.017	0.024
78	10.049	0.024
79	10.233	0.024
80	9.95	0.024
81	10.088	0.024
82	9.91	0.024
83	9.943	0.024
84	10.1	0.024
85	10.063	0.024
86	10.106	0.024
87	9.94	0.024
88	10.092	0.024
89	10.204	0.024
90	10.25	0.024
91	10.108	0.024
92	10.292	0.024
93	10.343	0.024
94	10.175	0.024
95	10.192	0.024
96	10.321	0.024
97	10.502	0.024
98	10.361	0.024
99	2.226	0.024
100	10.152	0.024
101	10.153	0.024
102	10.035	0.024
103	10.075	0.024
104	8.844	0.024
105	4.554	0.024
106	9.975	0.024
107	9.978	0.024
108	1.257	0.024
109	10.266	0.024
110	10.244	0.024
111	10.052	0.024
112	10.047	0.024
113	9.924	0.024
114	10.012	0.024
115	9.9	0.024
116	9.996	0.024
117	10.019	0.024
118	10.005	0.024
119	9.947	0.024
120	9.855	0.024
121	10.09	0.024
122	9.844	0.024
123	10.533	0.024
124	10.013	0.024
125	10.02	0.024
126	1.088	0.024
127	10.483	0.024
128	9.993	0.024
129	9.954	0.024
130	9.194	0.024
131	10.072	0.024
132	9.905	0.024
133	10.059	0.024
134	9.946	0.024
135	10.126	0.024
136	4.344	0.024
137	10.086	0.024
138	10.471	0.024
139	10.043	0.024
140	9.89	0.024
141	10.061	0.024
142	9.916	0.024
143	10.111	0.024
144	9.911	0.024
145	3.531	0.024
146	9.991	0.024
147	10.1	0.024
148	2.148	0.024
149	10.04	0.024
150	9.914	0.024
1	10.134	0.032
2	10.119	0.032
3	9.96	0.032
4	10.493	0.032
5	9.877	0.032
6	10.072	0.032
7	9.963	0.032
8	10.5	0.032
9	10.087	0.032
10	10.037	0.032
11	8.09	0.032
12	10.083	0.032
13	9.937	0.032
14	9.048	0.032
15	9.949	0.032
16	10.083	0.032
17	9.912	0.032
18	10.215	0.032
19	10.444	0.032
20	10.561	0.032
21	10.361	0.032
22	10.378	0.032
23	10.275	0.032
24	10.092	0.032
25	9.971	0.032
26	10.109	0.032
27	10.484	0.032
28	10.02	0.032
29	10.527	0.032
30	8.113	0.032
31	1.093	0.032
32	9.89	0.032
33	10.086	0.032
34	1.128	0.032
35	9.979	0.032
36	10.057	0.032
37	3.403	0.032
38	10.064	0.032
39	1.291	0.032
40	9.926	0.032
41	10.049	0.032
42	3.444	0.032
43	5.858	0.032
44	9.951	0.032
45	10.1	0.032
46	9.83	0.032
47	10.506	0.032
48	9.929	0.032
49	9.932	0.032
50	10.122	0.032
51	9.981	0.032
52	10.097	0.032
53	10.068	0.032
54	5.514	0.032
55	10.133	0.032
56	10.029	0.032
57	10.065	0.032
58	10.889	0.032
59	11.063	0.032
60	10.639	0.032
61	10.641	0.032
62	10.996	0.032
63	10.385	0.032
64	10.976	0.032
65	10.119	0.032
66	10.708	0.032
67	11.145	0.032
68	10.709	0.032
69	10.514	0.032
70	10.412	0.032
71	10.236	0.032
72	10.486	0.032
73	10.115	0.032
74	10.153	0.032
75	10.195	0.032
76	10.762	0.032
77	10.513	0.032
78	10.133	0.032
79	10.379	0.032
80	10.498	0.032
81	10.009	0.032
82	10.083	0.032
83	10.03	0.032
84	10.097	0.032
85	8.031	0.032
86	10.67	0.032
87	10.488	0.032
88	10.767	0.032
89	10.711	0.032
90	9.909	0.032
91	10.112	0.032
92	9.986	0.032
93	10.488	0.032
94	10.184	0.032
95	9.955	0.032
96	10.095	0.032
97	4.634	0.032
98	10.749	0.032
99	1.12	0.032
100	10.105	0.032
101	10.137	0.032
102	10.106	0.032
103	9.958	0.032
104	9.326	0.032
105	4.646	0.032
106	10.313	0.032
107	10.592	0.032
108	1.173	0.032
109	9.521	0.032
110	10.378	0.032
111	10.095	0.032
112	10.022	0.032
113	10.481	0.032
114	10.086	0.032
115	10.198	0.032
116	9.943	0.032
117	10.11	0.032
118	9.957	0.032
119	10.084	0.032
120	9.911	0.032
121	10.226	0.032
122	9.897	0.032
123	4.717	0.032
124	10.364	0.032
125	10.098	0.032
126	1.237	0.032
127	6.968	0.032
128	9.884	0.032
129	10.112	0.032
130	1.08	0.032
131	10.221	0.032
132	9.975	0.032
133	10.129	0.032
134	10.044	0.032
135	10.466	0.032
136	4.771	0.032
137	10.373	0.032
138	3.52	0.032
139	10.365	0.032
140	10.186	0.032
141	10.68	0.032
142	10.282	0.032
143	10.318	0.032
144	10.44	0.032
145	3.522	0.032
146	10.766	0.032
147	2.391	0.032
148	2.387	0.032
149	10.155	0.032
150	10.356	0.032
