Img	Time(s)	Epsilon
128	9.999	0.008
129	10.093	0.008
130	10.42	0.008
131	10.12	0.008
132	9.907	0.008
133	10.033	0.008
134	10.09	0.008
135	10.067	0.008
136	10.613	0.008
137	10.1	0.008
138	10.585	0.008
139	9.906	0.008
140	10.154	0.008
141	10.245	0.008
142	10.012	0.008
143	9.994	0.008
144	9.94	0.008
145	10.492	0.008
146	9.905	0.008
147	10.065	0.008
148	3.712	0.008
149	10.004	0.008
150	9.947	0.008
1	10.604	0.016
2	10.056	0.016
3	10.054	0.016
4	10.953	0.016
5	10.305	0.016
6	10.082	0.016
7	9.996	0.016
8	10.035	0.016
9	10.861	0.016
10	10.269	0.016
11	10.64	0.016
12	10.252	0.016
13	10.168	0.016
14	10.179	0.016
15	10.939	0.016
16	10.241	0.016
17	10.246	0.016
18	10.857	0.016
19	10.539	0.016
20	10.866	0.016
21	10.272	0.016
22	10.459	0.016
23	10.783	0.016
24	10.552	0.016
25	10.183	0.016
26	9.984	0.016
27	11.037	0.016
28	10.013	0.016
29	10.227	0.016
30	10.316	0.016
31	1.31	0.016
32	9.77	0.016
33	10.614	0.016
34	1.3	0.016
35	9.914	0.016
36	10.347	0.016
37	10.036	0.016
38	10.27	0.016
39	11.563	0.016
40	10.848	0.016
41	10.213	0.016
42	10.711	0.016
43	10.56	0.016
44	10.701	0.016
45	10.155	0.016
46	10.022	0.016
47	10.64	0.016
48	10.041	0.016
49	10.007	0.016
50	10.22	0.016
51	9.918	0.016
52	10.141	0.016
53	10.191	0.016
54	10.671	0.016
55	10.025	0.016
56	10.052	0.016
57	10.029	0.016
58	9.983	0.016
59	10.733	0.016
60	9.955	0.016
61	10.169	0.016
62	11.132	0.016
63	10.598	0.016
64	10.167	0.016
65	10.162	0.016
66	9.744	0.016
67	10.597	0.016
68	10.747	0.016
69	10.234	0.016
70	9.936	0.016
71	10.708	0.016
72	10.075	0.016
73	10.166	0.016
74	10.161	0.016
75	10.356	0.016
76	10.261	0.016
77	10.167	0.016
78	10.124	0.016
79	10.828	0.016
80	10.72	0.016
81	10.098	0.016
82	10.155	0.016
83	10.089	0.016
84	10.001	0.016
85	10.858	0.016
86	10.754	0.016
87	9.977	0.016
88	10.438	0.016
89	10.618	0.016
90	9.93	0.016
91	10.094	0.016
92	10.768	0.016
93	10.695	0.016
94	10.546	0.016
95	10.899	0.016
96	10.582	0.016
97	10.836	0.016
98	10.553	0.016
99	2.69	0.016
100	10.07	0.016
101	10.167	0.016
102	9.982	0.016
103	9.865	0.016
104	10.902	0.016
105	10.623	0.016
106	10.314	0.016
107	10.776	0.016
108	4.913	0.016
109	10.984	0.016
110	10.717	0.016
111	10.031	0.016
112	10.173	0.016
113	10.932	0.016
114	10.117	0.016
115	10.192	0.016
116	10.152	0.016
117	10.205	0.016
118	9.964	0.016
119	9.944	0.016
120	10.166	0.016
121	10.222	0.016
122	10.558	0.016
123	11.295	0.016
124	11.134	0.016
125	10.015	0.016
126	11.044	0.016
127	10.701	0.016
128	10.064	0.016
129	10.165	0.016
130	10.892	0.016
131	10.28	0.016
132	10.213	0.016
133	10.519	0.016
134	10.739	0.016
135	9.835	0.016
136	10.867	0.016
137	10.517	0.016
138	10.726	0.016
139	10.067	0.016
140	10.443	0.016
141	10.58	0.016
142	9.896	0.016
143	10.07	0.016
144	9.873	0.016
145	10.828	0.016
146	10.034	0.016
147	10.655	0.016
148	3.749	0.016
149	9.681	0.016
150	9.978	0.016
1	10.985	0.024
2	10.116	0.024
3	10.123	0.024
4	11.504	0.024
5	10.27	0.024
6	10.668	0.024
7	10.071	0.024
8	10.682	0.024
9	11.311	0.024
10	10.712	0.024
11	10.751	0.024
12	10.308	0.024
13	10.287	0.024
14	10.651	0.024
15	10.907	0.024
16	10.636	0.024
17	10.67	0.024
18	11.099	0.024
19	10.865	0.024
20	11.105	0.024
21	10.915	0.024
22	11.149	0.024
23	11.165	0.024
24	10.822	0.024
25	10.106	0.024
26	10.158	0.024
27	11.432	0.024
28	10.487	0.024
29	10.649	0.024
30	10.828	0.024
31	1.352	0.024
32	10.001	0.024
33	10.917	0.024
34	1.459	0.024
35	9.995	0.024
36	10.823	0.024
37	10.057	0.024
38	10.799	0.024
39	11.55	0.024
40	11.31	0.024
41	10.744	0.024
42	10.763	0.024
43	11.064	0.024
44	11.1	0.024
45	10.429	0.024
46	10.128	0.024
47	11.294	0.024
48	10.189	0.024
49	10.206	0.024
50	10.727	0.024
51	10.069	0.024
52	10.263	0.024
53	10.705	0.024
54	10.833	0.024
55	10.367	0.024
56	10.092	0.024
57	10.548	0.024
58	10.715	0.024
59	11.157	0.024
60	10.218	0.024
61	11.041	0.024
62	11.436	0.024
63	11.137	0.024
64	10.254	0.024
65	10.24	0.024
66	10.079	0.024
67	10.78	0.024
68	11.111	0.024
69	11.008	0.024
70	9.99	0.024
71	11.047	0.024
72	11.024	0.024
73	10.016	0.024
74	11.023	0.024
75	10.775	0.024
76	10.624	0.024
77	10.603	0.024
78	10.777	0.024
79	11.111	0.024
80	11.098	0.024
81	10.108	0.024
82	10.35	0.024
83	10.639	0.024
84	10.316	0.024
85	11.242	0.024
86	11.399	0.024
87	10.138	0.024
88	10.575	0.024
89	10.835	0.024
90	10.232	0.024
91	10.2	0.024
92	10.973	0.024
93	11.152	0.024
94	11.15	0.024
95	11.181	0.024
96	10.862	0.024
97	11.413	0.024
98	11.148	0.024
99	2.628	0.024
100	10.318	0.024
101	10.82	0.024
102	10.158	0.024
103	9.949	0.024
104	11.38	0.024
105	11.107	0.024
106	11.015	0.024
107	11.233	0.024
108	1.442	0.024
109	11.521	0.024
110	10.973	0.024
111	10.711	0.024
112	10.795	0.024
113	11.421	0.024
114	10.639	0.024
115	10.125	0.024
116	10.815	0.024
117	10.499	0.024
118	10.191	0.024
119	9.919	0.024
120	10.784	0.024
121	10.448	0.024
122	10.915	0.024
123	10.38	0.024
124	10.35	0.024
125	10.194	0.024
126	11.712	0.024
127	11.04	0.024
128	10.241	0.024
129	10.878	0.024
130	9.817	0.024
131	10.624	0.024
132	10.279	0.024
133	10.877	0.024
134	11.112	0.024
135	10.198	0.024
136	11.658	0.024
137	10.952	0.024
138	11.25	0.024
139	10.952	0.024
140	10.788	0.024
141	11.049	0.024
142	10.42	0.024
143	10.2	0.024
144	10.271	0.024
145	3.543	0.024
146	10.655	0.024
147	11.305	0.024
148	3.843	0.024
149	10.0	0.024
150	10.038	0.024
1	11.159	0.032
2	10.196	0.032
3	10.563	0.032
4	4.053	0.032
5	10.319	0.032
6	10.996	0.032
7	10.106	0.032
8	10.816	0.032
9	6.535	0.032
10	11.015	0.032
11	11.17	0.032
12	10.496	0.032
13	10.798	0.032
14	10.658	0.032
15	11.311	0.032
16	10.822	0.032
17	10.753	0.032
18	11.855	0.032
19	11.061	0.032
20	11.758	0.032
21	11.779	0.032
22	11.416	0.032
23	3.76	0.032
24	10.897	0.032
25	10.407	0.032
26	10.163	0.032
27	7.827	0.032
28	10.783	0.032
29	10.802	0.032
30	10.985	0.032
31	1.532	0.032
32	10.038	0.032
33	11.426	0.032
34	1.53	0.032
35	10.094	0.032
36	11.257	0.032
37	10.744	0.032
38	10.698	0.032
39	4.054	0.032
40	7.657	0.032
41	10.986	0.032
42	11.047	0.032
43	6.135	0.032
44	11.706	0.032
45	10.672	0.032
46	10.236	0.032
47	11.521	0.032
48	10.147	0.032
49	10.724	0.032
50	10.974	0.032
51	10.37	0.032
52	10.959	0.032
53	10.952	0.032
54	10.916	0.032
55	10.851	0.032
56	10.429	0.032
57	10.752	0.032
58	10.932	0.032
59	11.24	0.032
60	10.242	0.032
61	11.441	0.032
62	11.459	0.032
63	11.215	0.032
64	11.02	0.032
65	10.77	0.032
66	10.081	0.032
67	11.049	0.032
68	11.807	0.032
69	11.339	0.032
70	10.448	0.032
71	11.348	0.032
72	11.263	0.032
73	10.615	0.032
74	11.286	0.032
75	11.325	0.032
76	10.972	0.032
77	11.181	0.032
78	11.042	0.032
79	11.616	0.032
80	10.943	0.032
81	10.697	0.032
82	10.866	0.032
83	11.055	0.032
84	10.713	0.032
85	8.857	0.032
86	11.955	0.032
87	10.524	0.032
88	10.799	0.032
89	10.998	0.032
90	10.348	0.032
91	10.652	0.032
92	11.451	0.032
93	11.816	0.032
94	11.422	0.032
95	10.245	0.032
96	11.09	0.032
97	11.732	0.032
98	11.597	0.032
99	1.418	0.032
100	10.697	0.032
101	11.5	0.032
102	10.364	0.032
103	10.23	0.032
104	11.537	0.032
105	5.055	0.032
106	11.693	0.032
107	10.065	0.032
108	1.636	0.032
109	11.951	0.032
110	11.155	0.032
111	11.107	0.032
112	11.088	0.032
113	11.436	0.032
114	11.06	0.032
115	10.602	0.032
116	11.041	0.032
117	10.882	0.032
118	10.867	0.032
119	10.015	0.032
120	11.132	0.032
121	10.788	0.032
122	10.124	0.032
123	1.216	0.032
124	2.844	0.032
125	10.471	0.032
126	11.488	0.032
127	7.459	0.032
128	10.732	0.032
129	11.114	0.032
130	10.213	0.032
131	11.164	0.032
132	10.813	0.032
133	11.209	0.032
134	11.563	0.032
135	10.286	0.032
136	5.289	0.032
137	11.632	0.032
138	4.974	0.032
139	10.826	0.032
140	11.203	0.032
141	11.382	0.032
142	10.383	0.032
143	10.774	0.032
144	10.085	0.032
145	3.724	0.032
146	10.769	0.032
147	11.865	0.032
148	1.474	0.032
149	10.01	0.032
150	10.662	0.032
