Img	Time(s)	Epsilon
111	9.963	0.016
112	9.902	0.016
113	10.009	0.016
114	10.069	0.016
115	9.858	0.016
116	9.717	0.016
117	9.809	0.016
118	9.811	0.016
119	9.673	0.016
120	9.811	0.016
121	9.772	0.016
122	9.685	0.016
123	9.823	0.016
124	10.196	0.016
125	10.104	0.016
126	10.147	0.016
127	10.55	0.016
128	10.351	0.016
129	10.712	0.016
130	10.429	0.016
131	10.581	0.016
132	10.239	0.016
133	10.003	0.016
134	9.98	0.016
135	10.257	0.016
136	9.676	0.016
137	10.371	0.016
138	9.987	0.016
139	10.125	0.016
140	9.835	0.016
141	9.842	0.016
142	10.308	0.016
143	9.858	0.016
144	9.909	0.016
145	9.958	0.016
146	9.9	0.016
147	10.288	0.016
148	10.281	0.016
149	1.234	0.016
150	9.765	0.016
151	9.92	0.016
2	10.909	0.024
3	9.911	0.024
4	9.883	0.024
5	10.587	0.024
6	9.797	0.024
7	10.125	0.024
8	9.888	0.024
9	10.372	0.024
10	10.223	0.024
11	9.896	0.024
12	10.078	0.024
13	9.843	0.024
14	10.42	0.024
15	9.814	0.024
16	10.266	0.024
17	9.706	0.024
18	9.934	0.024
19	10.206	0.024
20	10.303	0.024
21	10.371	0.024
22	10.167	0.024
23	10.153	0.024
24	10.328	0.024
25	9.883	0.024
26	9.904	0.024
27	10.012	0.024
28	10.412	0.024
29	10.04	0.024
30	9.779	0.024
31	10.38	0.024
32	1.091	0.024
33	10.068	0.024
34	10.006	0.024
35	1.182	0.024
36	9.943	0.024
37	10.013	0.024
38	10.198	0.024
39	10.329	0.024
40	10.78	0.024
41	10.592	0.024
42	9.979	0.024
43	10.256	0.024
44	11.526	0.024
45	11.124	0.024
46	12.668	0.024
47	10.165	0.024
48	10.389	0.024
49	9.818	0.024
50	10.655	0.024
51	10.548	0.024
52	11.057	0.024
53	10.564	0.024
54	10.231	0.024
55	10.692	0.024
56	10.728	0.024
57	10.016	0.024
58	9.921	0.024
59	10.013	0.024
60	10.355	0.024
61	10.447	0.024
62	9.959	0.024
63	10.323	0.024
64	10.777	0.024
65	10.262	0.024
66	11.601	0.024
67	11.826	0.024
68	11.243	0.024
69	10.724	0.024
70	9.958	0.024
71	10.145	0.024
72	10.781	0.024
73	10.434	0.024
74	9.695	0.024
75	10.019	0.024
76	10.488	0.024
77	9.93	0.024
78	10.432	0.024
79	9.826	0.024
80	10.261	0.024
81	10.267	0.024
82	10.332	0.024
83	9.797	0.024
84	9.764	0.024
85	10.227	0.024
86	10.406	0.024
87	10.669	0.024
88	9.922	0.024
89	10.409	0.024
90	10.037	0.024
91	9.825	0.024
92	9.839	0.024
93	10.207	0.024
94	10.536	0.024
95	10.247	0.024
96	10.248	0.024
97	10.181	0.024
98	10.397	0.024
99	10.865	0.024
100	1.115	0.024
101	9.861	0.024
102	10.448	0.024
103	9.802	0.024
104	9.717	0.024
105	10.366	0.024
106	4.72	0.024
107	10.341	0.024
108	10.127	0.024
109	1.095	0.024
110	10.369	0.024
111	10.223	0.024
112	9.802	0.024
113	10.407	0.024
114	10.309	0.024
115	10.22	0.024
116	9.999	0.024
117	10.047	0.024
118	9.67	0.024
119	10.144	0.024
120	9.791	0.024
121	10.618	0.024
122	10.675	0.024
123	10.31	0.024
124	10.812	0.024
125	10.864	0.024
126	10.469	0.024
127	6.795	0.024
128	10.157	0.024
129	10.238	0.024
130	9.573	0.024
131	3.52	0.024
132	9.986	0.024
133	10.049	0.024
134	9.7	0.024
135	10.865	0.024
136	10.792	0.024
137	10.506	0.024
138	11.307	0.024
139	11.712	0.024
140	15.008	0.024
141	9.904	0.024
142	10.032	0.024
143	9.718	0.024
144	9.573	0.024
145	9.588	0.024
146	10.24	0.024
147	10.155	0.024
148	10.363	0.024
149	1.106	0.024
150	9.532	0.024
151	9.664	0.024
2	11.723	0.032
3	9.842	0.032
4	9.952	0.032
5	1.272	0.032
6	10.165	0.032
7	10.145	0.032
8	9.818	0.032
9	6.883	0.032
10	5.705	0.032
11	10.5	0.032
12	10.295	0.032
13	11.124	0.032
14	12.608	0.032
15	10.214	0.032
16	11.122	0.032
17	10.664	0.032
18	10.101	0.032
19	10.196	0.032
20	11.297	0.032
21	10.365	0.032
22	10.92	0.032
23	10.81	0.032
24	10.367	0.032
25	10.285	0.032
26	10.417	0.032
27	9.644	0.032
28	11.132	0.032
29	10.346	0.032
30	10.623	0.032
31	10.455	0.032
32	1.093	0.032
33	10.069	0.032
34	11.137	0.032
35	1.136	0.032
36	10.436	0.032
37	10.551	0.032
38	9.853	0.032
39	11.83	0.032
40	4.736	0.032
41	2.312	0.032
42	9.931	0.032
43	11.996	0.032
44	5.894	0.032
45	10.442	0.032
46	10.93	0.032
47	9.9	0.032
48	10.353	0.032
49	9.694	0.032
50	10.545	0.032
51	11.358	0.032
52	10.089	0.032
53	10.834	0.032
54	10.736	0.032
55	10.171	0.032
56	10.407	0.032
57	9.707	0.032
58	10.197	0.032
59	10.427	0.032
60	10.99	0.032
61	10.868	0.032
62	10.419	0.032
63	10.834	0.032
64	11.025	0.032
65	10.112	0.032
66	3.664	0.032
67	10.112	0.032
68	4.669	0.032
69	10.927	0.032
70	10.283	0.032
71	10.96	0.032
72	7.132	0.032
73	10.603	0.032
74	11.355	0.032
75	11.297	0.032
76	10.559	0.032
77	10.224	0.032
78	10.374	0.032
79	9.942	0.032
80	10.448	0.032
81	10.713	0.032
82	10.502	0.032
83	9.862	0.032
84	10.669	0.032
85	10.464	0.032
86	10.596	0.032
87	10.274	0.032
88	10.327	0.032
89	11.699	0.032
90	10.899	0.032
91	9.972	0.032
92	9.927	0.032
93	10.71	0.032
94	10.716	0.032
95	10.219	0.032
96	10.156	0.032
97	9.824	0.032
98	10.388	0.032
99	10.247	0.032
100	1.218	0.032
101	9.724	0.032
102	10.432	0.032
103	10.531	0.032
104	10.366	0.032
105	9.496	0.032
106	4.613	0.032
107	3.599	0.032
108	10.468	0.032
109	1.133	0.032
110	11.215	0.032
111	10.48	0.032
112	10.392	0.032
113	11.797	0.032
114	10.403	0.032
115	10.222	0.032
116	11.012	0.032
117	10.981	0.032
118	10.728	0.032
119	9.798	0.032
120	10.265	0.032
121	10.236	0.032
122	11.735	0.032
123	10.509	0.032
124	1.077	0.032
125	10.448	0.032
126	10.459	0.032
127	2.36	0.032
128	6.714	0.032
129	10.392	0.032
130	11.243	0.032
131	3.801	0.032
132	10.148	0.032
133	10.035	0.032
134	9.776	0.032
135	10.089	0.032
136	10.214	0.032
137	10.842	0.032
138	11.851	0.032
139	10.803	0.032
140	11.843	0.032
141	12.442	0.032
142	8.248	0.032
143	9.947	0.032
144	9.741	0.032
145	10.012	0.032
146	3.482	0.032
147	10.531	0.032
148	10.324	0.032
149	1.209	0.032
150	10.5	0.032
151	10.244	0.032
