Img	Target_Label	Epsilon	Objective_Value	Label
1	1	0.05	-7.657642249949913	3
1	2	0.05	-7.545334685240725	3
1	4	0.05	-4.9629441375805134	3
1	5	0.05	-7.621536413842791	3
1	6	0.05	-7.349326874329402	3
1	7	0.05	-1.5291432949461887	3
1	8	0.05	-7.551619767323886	3
1	9	0.05	-7.6218642346370835	3
1	10	0.05	-7.53590007605698	3
2	2	0.05	-7.677561723103828	1
2	3	0.05	-7.5076343698453	1
2	4	0.05	-7.5504628727297485	1
2	5	0.05	-7.755069874647499	1
2	6	0.05	-7.614173136925672	1
2	7	0.05	-7.056617789221823	1
2	8	0.05	-7.612660869954245	1
2	9	0.05	-6.504648284434981	1
2	10	0.05	-7.6004191136737145	1
3	1	0.05	-7.4697678998708605	5
3	2	0.05	-6.8327623329954665	5
3	3	0.05	-7.3908160703428525	5
3	4	0.05	-7.019873606304847	5
3	6	0.05	-7.511834199144923	5
3	7	0.05	-5.563111229562716	5
3	8	0.05	-5.687794004923475	5
3	9	0.05	-7.421859381109069	5
3	10	0.05	-1.048249466930821	5
4	1	0.05	2.80574599900085	9
4	2	0.05	-0.3810731072268448	9
4	3	0.05	-1.3333132399872911	9
4	4	0.05	4.551689322272776	9
4	5	0.05	-1.194444420316029	9
4	6	0.05	6.480110934524156	9
4	7	0.05	4.640034283207516	9
4	8	0.05	-1.3460047767628105	9
4	10	0.05	2.581048346212031	9
5	1	0.05	-7.701340274612133	8
5	2	0.05	-7.563563641700863	8
5	3	0.05	-7.311181271235573	8
5	4	0.05	-3.501613050681612	8
5	5	0.05	-7.383453795277163	8
5	6	0.05	-7.252579511235766	8
5	7	0.05	-7.697631259809854	8
5	9	0.05	-7.6957488533800325	8
5	10	0.05	-5.822748187238807	8
6	1	0.05	-7.87806363703246	7
6	2	0.05	-7.798609185702444	7
6	3	0.05	-6.330148243738482	7
6	4	0.05	-7.796780214037019	7
6	5	0.05	-7.830901625066405	7
6	6	0.05	-1.6726198326269548	7
6	8	0.05	-7.777709486505802	7
6	9	0.05	-4.468313657752344	7
6	10	0.05	-7.774729437919141	7
7	2	0.05	-7.680888269677624	1
7	3	0.05	-5.823347390852886	1
7	4	0.05	-5.6869444463268675	1
7	5	0.05	-7.763696883156094	1
7	6	0.05	-6.407103752907776	1
7	7	0.05	-7.6451579607388584	1
7	8	0.05	-7.610425683279404	1
7	9	0.05	-7.79652999182455	1
7	10	0.05	-7.5071055059258285	1
8	1	0.05	0.1927279268848007	7
8	2	0.05	-0.19184961867889455	7
8	3	0.05	1.7027738251823892	7
8	4	0.05	2.998820870841186	7
8	5	0.05	0.741540710989701	7
8	6	0.05	5.929132524274021	7
8	8	0.05	-0.15192338239604933	7
8	9	0.05	6.673555323585548	7
8	10	0.05	-0.1279681513246503	7
9	1	0.05	-2.3458115169167253	4
9	2	0.05	-1.8102085609916014	4
9	3	0.05	-0.5084055293287207	4
9	5	0.05	-1.2617397654141196	4
9	6	0.05	4.122384103220964	4
9	7	0.05	-2.2566174152408642	4
9	8	0.05	-2.246801290340085	4
9	9	0.05	3.5131436101082096	4
9	10	0.05	-2.239502655323048	4
10	1	0.05	-4.406947966655127	2
10	3	0.05	-1.277099642444433	2
10	4	0.05	-4.1317842715863815	2
10	5	0.05	-3.470098316830576	2
10	6	0.05	0.00852757034818819	2
10	7	0.05	-2.629968486953984	2
10	8	0.05	-4.310472808122571	2
10	9	0.05	-3.719628166061601	2
10	10	0.05	-4.292469690086908	2
11	1	0.05	0.0010418758481626307	9
11	2	0.05	0.050523186356953326	9
11	3	0.05	2.864815378675175	9
11	4	0.05	4.53009048312975	9
11	5	0.05	1.7573267702690758	9
11	6	0.05	7.942768391193924	9
11	7	0.05	7.209377836966943	9
11	8	0.05	0.1295798133406315	9
11	10	0.05	4.465371146372968	9
12	2	0.05	-7.672001664444607	1
12	3	0.05	-6.5179183627884925	1
12	4	0.05	-7.524429728910958	1
12	5	0.05	-7.677453081068148	1
12	6	0.05	-7.736783272522071	1
12	7	0.05	-7.274033578784763	1
12	8	0.05	-7.614066353619409	1
12	9	0.05	-6.73861088489124	1
12	10	0.05	-7.535138553130194	1
13	1	0.05	-4.106643192374615	8
13	2	0.05	-4.682863760979516	8
13	3	0.05	-3.174471461347697	8
13	4	0.05	-1.6488281825452589	8
13	5	0.05	-4.823768962588248	8
13	6	0.05	-0.11977571197612462	8
13	7	0.05	-4.889423616816503	8
13	9	0.05	-4.872404786283048	8
13	10	0.05	-2.2336189073334842	8
14	1	0.05	-2.205562343759214	10
14	2	0.05	-2.152416147592112	10
