Img	Target_Label	Epsilon	Objective_Value	Label
1	1	0.05	-4.104113428815963	3
1	2	0.05	-4.046164173009593	3
1	4	0.05	1.7722040792621059	3
1	5	0.05	-4.124969514848657	3
1	6	0.05	-3.9675237550096067	3
1	7	0.05	-4.056396824159966	3
1	8	0.05	-4.157855388235129	3
1	9	0.05	-0.6156568641362096	3
1	10	0.05	-4.083216631178048	3
2	2	0.05	-7.644259804571759	1
2	3	0.05	-7.507048929244699	1
2	4	0.05	-7.718099204043036	1
2	5	0.05	-7.741494420805781	1
2	6	0.05	-7.581732601774815	1
2	7	0.05	-7.663527219375942	1
2	8	0.05	-7.727490581707068	1
2	9	0.05	-7.668286157232451	1
2	10	0.05	-7.693868258650417	1
3	1	0.05	-7.753090257339158	5
3	2	0.05	-7.676505132818755	5
3	3	0.05	-7.7155590788615145	5
3	4	0.05	-7.788486207245164	5
3	6	0.05	-7.698222203462221	5
3	7	0.05	-6.29214552897455	5
3	8	0.05	-2.5195056358204564	5
3	9	0.05	-7.777553893330675	5
3	10	0.05	-4.184007536509812	5
4	1	0.05	-2.2645904309550624	9
4	2	0.05	-3.981674160572306	9
4	3	0.05	-5.277884874005635	9
4	4	0.05	0.8347452691192019	9
4	5	0.05	-5.646483496694626	9
4	6	0.05	-3.9266741883982377	9
4	7	0.05	-3.0383584260311607	9
4	8	0.05	-5.586585232766421	9
4	10	0.05	-5.010468487336625	9
5	1	0.05	-7.531434130989982	8
5	2	0.05	-7.459969470754898	8
5	3	0.05	-7.3593351651212435	8
5	4	0.05	-3.5976733268016035	8
5	5	0.05	-7.525750038701868	8
5	6	0.05	-7.503392268850777	8
5	7	0.05	-7.624121826163285	8
5	9	0.05	-7.596617006913358	8
5	10	0.05	-7.019958437359193	8
6	1	0.05	-7.825556523552846	7
6	2	0.05	-7.764477089373208	7
6	3	0.05	-7.493319671287474	7
6	4	0.05	-7.873252475925709	7
6	5	0.05	-7.690161468097351	7
6	6	0.05	-7.3834507646200755	7
6	8	0.05	-7.853146238977355	7
6	9	0.05	-7.139483709751894	7
6	10	0.05	-7.820538737693612	7
7	2	0.05	-7.632362155785566	1
7	3	0.05	-7.475492103885797	1
7	4	0.05	-7.699278382169091	1
7	5	0.05	-7.752555100870981	1
7	6	0.05	-6.094708852701636	1
7	7	0.05	-7.552869853741611	1
7	8	0.05	-1.5337066252509186	1
7	9	0.05	-7.694604286526558	1
7	10	0.05	-5.308051732396362	1
8	1	0.05	2.4108215935662685	7
8	2	0.05	-0.9905305641121143	7
8	3	0.05	-0.8066947630712282	7
8	4	0.05	-0.8879024414305202	7
8	5	0.05	-0.9501496110761587	7
8	6	0.05	3.755128171007347	7
8	8	0.05	-1.0925777586174552	7
8	9	0.05	3.380529692485927	7
8	10	0.05	-1.0202259736202897	7
9	1	0.05	-0.17610877522138793	4
9	2	0.05	0.4433373061375172	4
9	3	0.05	0.08258139718142905	4
9	5	0.05	-0.35695720331844377	4
9	6	0.05	5.998961238610581	4
9	7	0.05	-0.21747913493663676	4
9	8	0.05	-0.25103825289733894	4
9	9	0.05	2.3956017270214334	4
9	10	0.05	-0.025853932905375118	4
10	1	0.05	-5.798535154850375	2
10	3	0.05	-5.3053630685743505	2
10	4	0.05	-5.337485709605423	2
10	5	0.05	-3.1807899099176087	2
10	6	0.05	-4.135664311032604	2
10	7	0.05	-4.667233331891656	2
10	8	0.05	-2.2432652152518306	2
10	9	0.05	-3.090629307606429	2
10	10	0.05	-5.684566800697955	2
11	1	0.05	-2.085935411213777	9
11	2	0.05	-2.0229317804477636	9
11	3	0.05	2.708190579105194	9
11	4	0.05	-1.2249711637418803	9
11	5	0.05	-1.9180355475054658	9
11	6	0.05	-1.1128956401815489	9
11	7	0.05	4.943814706643554	9
11	8	0.05	-2.124805959529177	9
11	10	0.05	-2.0808631127646002	9
12	2	0.05	-7.643676032715633	1
12	3	0.05	-7.469431086498138	1
12	4	0.05	-7.704770188949458	1
12	5	0.05	-7.7520536428204405	1
12	6	0.05	-7.585321428981532	1
12	7	0.05	-7.693704915144718	1
12	8	0.05	-7.7299877480306565	1
12	9	0.05	-7.704447783453865	1
12	10	0.05	-5.180679141015565	1
13	1	0.05	-3.097180186845857	8
13	2	0.05	-5.348978593459196	8
13	3	0.05	-4.866650462499311	8
13	4	0.05	0.44559217319630673	8
13	5	0.05	-5.356756162198753	8
13	6	0.05	-3.585233406308337	8
13	7	0.05	-5.205172883503909	8
13	9	0.05	-5.446278690804254	8
13	10	0.05	-2.0677630793838024	8
14	1	0.05	-2.0000284274874174	10
14	2	0.05	-1.9257971324908356	10
14	3	0.05	-1.8636385159813045	10
14	4	0.05	0.46639686277944004	10
14	5	0.05	-1.8373861019295294	10
14	6	0.05	-1.9673379423803055	10
14	7	0.05	-2.0861894915311496	10
14	8	0.05	3.4545211021739095	10
14	9	0.05	3.628472923821302	10
15	1	0.05	-7.58410699016582	9
15	2	0.05	-7.689786410105886	9
15	3	0.05	-7.51056118655401	9
15	4	0.05	-5.030516026873899	9
15	5	0.05	-7.8350577453454555	9
15	6	0.05	-7.454316891297076	9
15	7	0.05	-7.410664410649394	9
15	8	0.05	-7.773591860972543	9
15	10	0.05	-5.419878451029146	9
16	1	0.05	-3.49709215656873	5
16	2	0.05	-6.688196372064165	5
16	3	0.05	-6.602716816903268	5
16	4	0.05	-6.829251716964065	5
16	6	0.05	-6.729538224053341	5
16	7	0.05	-2.9911861317978925	5
16	8	0.05	-4.030070343708155	5
16	9	0.05	0.3910089886923512	5
16	10	0.05	-6.460515668753968	5
17	1	0.05	-1.1690774655211054	6
17	2	0.05	-7.544132992925819	6
17	3	0.05	-7.418390349542017	6
17	4	0.05	-6.698696370584869	6
17	5	0.05	-7.719458759512949	6
17	7	0.05	-7.620470167391341	6
17	8	0.05	-7.631115043233679	6
17	9	0.05	-5.2154525839046215	6
17	10	0.05	-7.574062539029498	6
18	1	0.05	-7.446347475848956	4
18	2	0.05	-6.957752534478164	4
18	3	0.05	-7.229973103571294	4
18	5	0.05	-7.655772699630429	4
18	6	0.05	-4.435340580235635	4
18	7	0.05	-7.544950382686162	4
18	8	0.05	-7.506451602536248	4
18	9	0.05	-7.4648986970924875	4
18	10	0.05	-4.343317662027072	4
20	2	0.05	-0.02543387405946468	1
20	3	0.05	0.9296172233680338	1
20	4	0.05	-0.059888731062655125	1
20	5	0.05	-0.1831365795340848	1
20	6	0.05	4.278146059088991	1
20	7	0.05	1.2908012402337803	1
20	8	0.05	5.737897813909328	1
20	9	0.05	6.417689961947937	1
20	10	0.05	3.6673512235288652	1
21	1	0.05	-2.1125469927106377	7
21	2	0.05	-2.0367236410554423	7
21	3	0.05	1.5301821415623846	7
21	4	0.05	-2.1272802191511104	7
21	5	0.05	3.8752728287232463	7
21	6	0.05	-2.0259071406844793	7
21	8	0.05	-0.28952618329312274	7
21	9	0.05	-1.2202315969601971	7
21	10	0.05	1.1361474025538092	7
22	1	0.05	-2.4868717838685184	7
22	2	0.05	-2.369016810032876	7
22	3	0.05	-1.2543646925970493	7
22	4	0.05	-0.5278166926937323	7
22	5	0.05	2.928069630485389	7
22	6	0.05	-1.6185259492796589	7
22	8	0.05	0.18976105399394358	7
22	9	0.05	-0.36264392556612934	7
22	10	0.05	2.312336661974221	7
23	1	0.05	-5.25340778923331	4
23	2	0.05	-0.13040364481852768	4
23	3	0.05	-3.7675371097291634	4
23	5	0.05	-5.468716231198	4
23	6	0.05	0.2073367450410048	4
23	7	0.05	-5.339404195816403	4
23	8	0.05	-5.29709649547337	4
23	9	0.05	-5.2617621083842145	4
23	10	0.05	-5.238966260629414	4
24	2	0.05	-7.192077074039209	1
24	3	0.05	-0.7833453809977202	1
24	4	0.05	-7.262365251753078	1
24	5	0.05	-7.253905821225207	1
24	6	0.05	-7.092463012135787	1
24	7	0.05	-4.941367611935944	1
24	8	0.05	-6.876733400981131	1
24	9	0.05	-7.240518343987695	1
24	10	0.05	-4.600128092116047	1
25	1	0.05	-7.071138368476826	3
25	2	0.05	-6.776799221587547	3
25	4	0.05	-1.1450230453621058	3
25	5	0.05	-7.08820696237357	3
25	6	0.05	-6.967158377389792	3
25	7	0.05	-6.950026798900856	3
25	8	0.05	-7.1362585426318645	3
25	9	0.05	-5.45347454147348	3
25	10	0.05	-7.100694529368298	3
26	1	0.05	-7.938214764059158	4
26	2	0.05	-7.869764823524398	4
26	3	0.05	-7.692748671173928	4
26	5	0.05	-8.126483680118984	4
26	6	0.05	-7.777405882865967	4
26	7	0.05	-8.01702297784512	4
26	8	0.05	-7.994822937893138	4
26	9	0.05	-7.948322276960027	4
26	10	0.05	-7.818501050794448	4
27	1	0.05	0.8280139001117299	7
27	2	0.05	2.6183962134270327	7
27	3	0.05	0.1887354715443662	7
27	4	0.05	3.4395839874405896	7
27	5	0.05	1.468744757342532	7
27	6	0.05	4.048102871426808	7
27	8	0.05	-0.21454044073056505	7
27	9	0.05	5.6174337103392356	7
27	10	0.05	-0.1360427116688478	7
28	1	0.05	-7.678747481628639	7
28	2	0.05	-7.7721335494922155	7
28	3	0.05	-7.623558825524106	7
28	4	0.05	-7.876107744381567	7
28	5	0.05	-7.706888316618418	7
28	6	0.05	-7.716708357864708	7
28	8	0.05	-7.865735910904415	7
28	9	0.05	-7.741299158536524	7
28	10	0.05	-7.855417259431158	7
29	1	0.05	-7.480184364636967	8
29	2	0.05	-7.411382378409043	8
29	3	0.05	-6.870315042069728	8
29	4	0.05	-5.941401010377236	8
29	5	0.05	-7.515381369818694	8
29	6	0.05	-7.442429856145708	8
29	7	0.05	-7.554683281946639	8
29	9	0.05	-4.76277293920679	8
29	10	0.05	-7.3266919038910645	8
30	1	0.05	-2.5794126596737703	5
30	2	0.05	-0.9469953680935228	5
30	3	0.05	-2.5307982839652805	5
30	4	0.05	-3.0177291600447242	5
30	6	0.05	-0.9555866053435015	5
30	7	0.05	-0.745744746383294	5
30	8	0.05	3.5886738894204533	5
30	9	0.05	-1.4403488663289599	5
30	10	0.05	2.855866588311036	5
32	1	0.05	-7.928785284115202	4
32	2	0.05	-7.852845386400925	4
32	3	0.05	-7.688140238581755	4
32	5	0.05	-8.109546000759028	4
32	6	0.05	-7.775297298925064	4
32	7	0.05	-8.011974627587538	4
32	8	0.05	-7.965518513926957	4
32	9	0.05	-7.940225075402346	4
32	10	0.05	-6.386118443291098	4
33	1	0.05	-7.657142784819346	9
33	2	0.05	-7.680263244183088	9
33	3	0.05	-5.499823821213451	9
33	4	0.05	-4.614615216244494	9
33	5	0.05	-7.826179306959789	9
33	6	0.05	-7.655343773402598	9
33	7	0.05	-7.790019762594317	9
33	8	0.05	-7.783729423792809	9
33	10	0.05	-3.44024278490174	9
35	1	0.05	-2.455079869368658	6
35	2	0.05	-2.3132960579735817	6
35	3	0.05	-2.237694385578873	6
35	4	0.05	-0.07503720190361032	6
35	5	0.05	-2.5831205289835935	6
35	7	0.05	-2.241545463503354	6
35	8	0.05	-2.5184927398670274	6
35	9	0.05	-1.4964378999436885	6
35	10	0.05	3.5362633137735275	6
36	1	0.05	-7.535935761655864	5
36	2	0.05	-7.469153020047613	5
36	3	0.05	-7.445728687629536	5
36	4	0.05	-7.575223689266615	5
36	6	0.05	-7.482436716982145	5
36	7	0.05	-2.460354793460801	5
36	8	0.05	-7.509199380305562	5
36	9	0.05	-0.09723568766839509	5
36	10	0.05	-5.27654665429077	5
37	1	0.05	-0.45342648022914916	3
37	2	0.05	-0.4076816511062533	3
37	4	0.05	5.512397800529473	3
37	5	0.05	-0.5195851929381972	3
37	6	0.05	-0.34212539849964924	3
37	7	0.05	-0.5433344498554805	3
37	8	0.05	-0.5353638588339873	3
37	9	0.05	-0.3339176324887819	3
37	10	0.05	-0.4495835492301616	3
38	1	0.05	-7.215339256921324	6
38	2	0.05	-7.553708268573653	6
38	3	0.05	-7.412920346063772	6
38	4	0.05	-7.139741594250333	6
38	5	0.05	-7.787703502729972	6
38	7	0.05	-7.628363247480501	6
38	8	0.05	-7.662555138711804	6
38	9	0.05	-5.818861495052941	6
38	10	0.05	-7.636618729885481	6
39	1	0.05	2.1554361948858296	6
39	2	0.05	0.6097742954803425	6
39	3	0.05	3.976129912191438	6
39	4	0.05	5.997305233673633	6
39	5	0.05	2.025078867051526	6
39	7	0.05	2.854854413857524	6
39	8	0.05	0.9344443776582316	6
39	9	0.05	3.1506413798183552	6
39	10	0.05	0.0155344562358727	6
40	1	0.05	-0.33149827235170476	9
40	2	0.05	1.9920539640664394	9
40	3	0.05	-0.03887199687609503	9
40	4	0.05	6.669795405474953	9
40	5	0.05	0.3522616934196613	9
40	6	0.05	-0.20802374957160996	9
40	7	0.05	-0.38261440852969947	9
40	8	0.05	-0.3779814492030356	9
40	10	0.05	-0.39732937876329266	9
41	1	0.05	-7.619217233872352	6
41	2	0.05	-7.5759862879522055	6
41	3	0.05	-7.478557257852937	6
41	4	0.05	-7.254285954226819	6
41	5	0.05	-7.80895610180378	6
41	7	0.05	-7.648685297058101	6
41	8	0.05	-7.68034068914175	6
41	9	0.05	-7.562015105153667	6
41	10	0.05	-5.666931143357848	6
42	1	0.05	-0.716754926189513	3
42	2	0.05	-0.5136738132557468	3
42	4	0.05	6.307332032856983	3
42	5	0.05	-0.8350495131374605	3
42	6	0.05	-0.6099100321212989	3
42	7	0.05	-0.6847636118670325	3
42	8	0.05	1.5330928651117166	3
42	9	0.05	5.906759785864843	3
42	10	0.05	-0.6956790618257231	3
43	1	0.05	1.4078808100483202	10
43	2	0.05	-0.9696268460571703	10
43	3	0.05	0.09521621052327417	10
43	4	0.05	4.570919521567373	10
43	5	0.05	4.526668131178152	10
43	6	0.05	-0.6740322627879202	10
43	7	0.05	-0.2801256942359166	10
43	8	0.05	0.5049244409280073	10
43	9	0.05	1.048340230465626	10
44	1	0.05	2.4886009323805407	3
44	2	0.05	-0.5319956765870475	3
44	4	0.05	-0.40596478057151913	3
44	5	0.05	2.6735859470199608	3
44	6	0.05	-0.6219723133097941	3
44	7	0.05	6.7419854650368976	3
44	8	0.05	2.5122855798192654	3
44	9	0.05	-0.8823482072686112	3
44	10	0.05	-0.35935555805772873	3
45	1	0.05	-6.65184123629334	5
45	2	0.05	-6.584093732392832	5
45	3	0.05	-6.585129585807675	5
45	4	0.05	-6.681021483273243	5
45	6	0.05	-6.614981054654973	5
45	7	0.05	-6.360996851529296	5
45	8	0.05	-5.428602929367769	5
45	9	0.05	-3.111575768732385	5
45	10	0.05	-1.226588367855694	5
46	1	0.05	-7.849274477613387	3
46	2	0.05	-7.743988621556626	3
46	4	0.05	-7.709706590267166	3
46	5	0.05	-7.80082595992963	3
46	6	0.05	-7.77081614680235	3
46	7	0.05	-7.90581199893342	3
46	8	0.05	-7.932625141400777	3
46	9	0.05	-7.913292323884515	3
46	10	0.05	-7.880898844839543	3
47	1	0.05	-0.4740838177957368	8
47	2	0.05	-0.29657848365524736	8
47	3	0.05	-0.10376381528893057	8
48	2	0.05	-7.645191093577704	1
48	3	0.05	-7.504206689384429	1
48	4	0.05	-7.723978421820723	1
48	5	0.05	-7.749216101632544	1
48	6	0.05	-7.439442769724057	1
48	7	0.05	-7.3091713024307206	1
48	8	0.05	-7.7248008134957304	1
48	9	0.05	-7.704834682687084	1
48	10	0.05	-6.3839886179503	1
49	1	0.05	-7.5923106027679435	6
49	2	0.05	-7.538014116055655	6
49	3	0.05	-7.438228919944455	6
49	4	0.05	-2.4114360772260537	6
49	5	0.05	-7.759610843813297	6
49	7	0.05	-7.63482847980119	6
49	8	0.05	-6.559223601858554	6
49	9	0.05	-7.537926298147944	6
49	10	0.05	-7.570345991749859	6
50	1	0.05	-6.629954897849019	2
50	3	0.05	-7.031680830643815	2
50	4	0.05	-4.353589371461628	2
50	5	0.05	-5.005670295410074	2
50	6	0.05	-7.083949677742488	2
50	7	0.05	-7.4429305514866595	2
50	8	0.05	-1.1114766613248563	2
50	9	0.05	-2.1291368489398623	2
50	10	0.05	-6.567837495478813	2
51	2	0.05	-7.64015313625111	1
51	3	0.05	-6.344850077921283	1
51	4	0.05	-7.7051352350780355	1
51	5	0.05	-7.743438946993878	1
51	6	0.05	-7.582058479058596	1
51	7	0.05	-7.684264143445636	1
51	8	0.05	-7.7294086239425495	1
51	9	0.05	-7.6944389846658545	1
51	10	0.05	-7.533410610035777	1
52	1	0.05	-6.064734554170049	8
52	2	0.05	-2.04445772314714	8
52	3	0.05	-6.454215997578189	8
52	4	0.05	-0.8181013516284944	8
52	5	0.05	-6.874129765127746	8
52	6	0.05	-6.258204977635001	8
52	7	0.05	-6.8040823434875	8
52	9	0.05	-6.701500213404033	8
52	10	0.05	-1.838151723793306	8
53	1	0.05	-0.8943890076104339	10
53	2	0.05	-0.9221979483264233	10
53	3	0.05	-0.890760397041763	10
53	4	0.05	4.482445736409543	10
53	5	0.05	5.5322824509665285	10
53	6	0.05	2.6677180563057923	10
53	7	0.05	3.4665315767977907	10
53	8	0.05	5.128511214934442	10
53	9	0.05	2.7041913864452267	10
54	1	0.05	-0.6458305603278433	10
54	2	0.05	-0.9456941579505111	10
54	3	0.05	-0.49496756780452567	10
54	4	0.05	-1.0474366646589437	10
54	5	0.05	5.891682918429945	10
54	6	0.05	-0.9659872888274357	10
54	7	0.05	4.701482007272095	10
54	8	0.05	-0.032247555031581346	10
54	9	0.05	1.7326780805645383	10
55	1	0.05	-7.976872374046749	10
55	2	0.05	-7.920182882576399	10
55	3	0.05	-7.913398073002896	10
55	4	0.05	-8.013068733888856	10
55	5	0.05	-5.632428369958607	10
55	6	0.05	-7.936485706707639	10
55	7	0.05	-8.047352803854505	10
55	8	0.05	-7.921654613441372	10
55	9	0.05	-5.816157249731503	10
56	1	0.05	-7.8243447401209	7
56	2	0.05	-7.762047488294045	7
56	3	0.05	-7.648767320978084	7
56	4	0.05	-7.889409321479801	7
56	5	0.05	-7.646276319141502	7
56	6	0.05	-7.717183091541665	7
56	8	0.05	-7.846130943328913	7
56	9	0.05	-7.845379321772901	7
56	10	0.05	-7.040381264402096	7
57	1	0.05	-2.897013532058162	6
57	2	0.05	-4.771508284162623	6
57	3	0.05	-4.653772894615239	6
57	4	0.05	-2.610573360182834	6
57	5	0.05	-4.9427766409175184	6
57	7	0.05	-4.601097165614744	6
57	8	0.05	-4.869282521749372	6
57	9	0.05	-4.385042879590188	6
57	10	0.05	1.25968043765124	6
58	1	0.05	-6.263853297965587	9
58	2	0.05	-6.201359985458046	9
58	3	0.05	-6.045235712072243	9
58	4	0.05	-4.430834250063578	9
58	5	0.05	-6.398837592633774	9
58	6	0.05	-6.19468268751294	9
58	7	0.05	-6.305153556995599	9
58	8	0.05	-6.3156294912743265	9
58	10	0.05	-5.389107268134148	9
59	1	0.05	-4.247948522620488	9
59	2	0.05	-7.585840950195607	9
