Img	Target_Label	Epsilon	Objective_Value	Label
1	1	0.05	-6.0728027093536605	3
1	2	0.05	-6.055503867613956	3
1	4	0.05	1.3880984304886923	3
1	5	0.05	-5.629158837403127	3
1	6	0.05	-3.3217522186495803	3
1	7	0.05	-2.4819009508453074	3
1	8	0.05	-4.895818318672263	3
1	9	0.05	-3.7602077519160364	3
1	10	0.05	-6.260084617117539	3
2	2	0.05	-7.621037220670724	1
2	3	0.05	-7.5464557895818345	1
2	4	0.05	-7.640278083773254	1
2	5	0.05	-7.628997641471599	1
2	6	0.05	-7.740876321890226	1
2	7	0.05	-7.533037000231938	1
2	8	0.05	-7.682282303460565	1
2	9	0.05	-7.441636815518673	1
2	10	0.05	-7.737480177624605	1
3	1	0.05	-4.171620608047968	5
3	2	0.05	-4.183764638703121	5
3	3	0.05	-4.276338852288946	5
3	4	0.05	-4.291339437322964	5
3	6	0.05	-4.138555611529672	5
3	7	0.05	-4.0268081986843915	5
3	8	0.05	-2.853118482230512	5
3	9	0.05	-4.1789583272832	5
3	10	0.05	2.651517415800445	5
4	1	0.05	2.539914349061397	9
4	2	0.05	0.5841792140061453	9
4	3	0.05	4.340424810632275	9
4	4	0.05	5.8092593833697155	9
4	5	0.05	0.0589532441687701	9
4	6	0.05	5.598218797724026	9
4	7	0.05	5.443991856493611	9
4	8	0.05	1.6979641457807915	9
4	10	0.05	2.2603347424160902	9
5	1	0.05	-7.6289891080890255	8
5	2	0.05	-4.689468880736392	8
5	3	0.05	-7.307072222491882	8
5	4	0.05	-5.308087240497384	8
5	5	0.05	-7.075658700676104	8
5	6	0.05	-7.632505341792409	8
5	7	0.05	-7.646673117045896	8
5	9	0.05	-7.699048875582316	8
5	10	0.05	-7.513462931654768	8
6	1	0.05	-5.848807562475086	7
6	2	0.05	-5.935893076182642	7
6	3	0.05	-5.9262602547542995	7
6	4	0.05	-6.0741359081376745	7
6	5	0.05	-4.834059149484833	7
6	6	0.05	-3.8879608307198876	7
6	8	0.05	-6.011378916607016	7
6	9	0.05	-0.35294397742756595	7
6	10	0.05	-3.392395229505508	7
7	2	0.05	-7.620744611973832	1
7	3	0.05	-7.548408838161925	1
7	4	0.05	-7.633413228736195	1
7	5	0.05	-7.668369825547098	1
7	6	0.05	-7.440218849817446	1
7	7	0.05	-7.537800683840594	1
7	8	0.05	-7.6814177090306375	1
7	9	0.05	-7.661441176788761	1
7	10	0.05	-7.740421038718297	1
8	1	0.05	-6.051183202582526	7
8	2	0.05	-6.030182592583341	7
8	3	0.05	-6.034608375192829	7
8	4	0.05	-6.047259614595642	7
8	5	0.05	-6.009970597488737	7
8	6	0.05	-1.2505404199381238	7
8	8	0.05	-6.107464181117395	7
8	9	0.05	-0.5683643908769633	7
8	10	0.05	-6.148578690263981	7
9	1	0.05	-0.17726569154802185	4
9	2	0.05	2.091058685963062	4
9	3	0.05	2.9186053466910993	4
9	5	0.05	-0.19559759424728024	4
9	6	0.05	5.466585382016907	4
9	7	0.05	-0.1325315724887336	4
9	8	0.05	-0.18514142282162666	4
9	9	0.05	6.063670034471939	4
9	10	0.05	-0.18719916673300604	4
10	1	0.05	-5.732757633109511	2
10	3	0.05	0.25241798535021837	2
10	4	0.05	-5.5983990117616225	2
10	5	0.05	-4.258474629948352	2
10	6	0.05	-3.4171576001145696	2
10	7	0.05	-4.476485562582792	2
10	8	0.05	-0.6820834229302319	2
10	9	0.05	-2.5769075663313235	2
10	10	0.05	-5.77161388361629	2
11	1	0.05	-2.265846193556357	9
11	2	0.05	-2.263945489850597	9
11	3	0.05	2.2148029844465222	9
11	4	0.05	-2.2849313354050382	9
11	5	0.05	-0.32893599462563106	9
11	6	0.05	1.7252411740218216	9
11	7	0.05	5.113744937244683	9
11	8	0.05	-2.3161283751348836	9
11	10	0.05	1.2856325612768713	9
12	2	0.05	-7.613778598973563	1
12	3	0.05	-7.477122528909999	1
12	4	0.05	-7.588300888096489	1
12	5	0.05	-7.6007282475536995	1
12	6	0.05	-7.72808569824421	1
12	7	0.05	-7.2480106760962055	1
12	8	0.05	-7.677512022331666	1
12	9	0.05	-6.5060219127278724	1
12	10	0.05	-5.610408012621751	1
13	1	0.05	-6.573254346698983	8
13	2	0.05	-6.588769398929491	8
13	3	0.05	-3.8867023625082426	8
13	4	0.05	-3.3974712446574555	8
13	5	0.05	-6.676871985327955	8
13	6	0.05	-4.388187708956641	8
13	7	0.05	-6.675637365600083	8
13	9	0.05	-6.727009525689591	8
13	10	0.05	-1.257088142808031	8
14	1	0.05	-5.617362729696537	10
14	2	0.05	-5.531229389263503	10
14	3	0.05	-5.497497209653363	10
14	4	0.05	-4.674491337980441	10
14	5	0.05	-3.5212732165462386	10
14	6	0.05	-5.612529544523795	10
14	7	0.05	-5.63157757867453	10
14	8	0.05	-0.9851461689127679	10
14	9	0.05	-2.8311367284974676	10
15	1	0.05	-7.679349505647807	9
15	2	0.05	-7.6476530261963385	9
15	3	0.05	-4.213769104121186	9
15	4	0.05	-6.93774403038526	9
15	5	0.05	-7.673138770042387	9
15	6	0.05	-6.269857457442622	9
15	7	0.05	-7.666785325982504	9
15	8	0.05	-5.668373942388633	9
15	10	0.05	-0.22239453263037984	9
16	1	0.05	-1.6185620060226669	5
16	2	0.05	-3.965685484267246	5
16	3	0.05	-3.0852776684098018	5
16	4	0.05	-4.111873836331274	5
16	6	0.05	-4.12578533535288	5
16	7	0.05	-3.7862588368831767	5
16	8	0.05	-4.087511292059835	5
16	9	0.05	0.33042070010386765	5
16	10	0.05	-3.561913670919746	5
17	1	0.05	-2.779116775033561	6
17	2	0.05	-7.39871326579358	6
17	3	0.05	-7.374475370573157	6
17	4	0.05	-2.9051017431010964	6
17	5	0.05	-5.507264099438446	6
17	7	0.05	-6.5733160727661835	6
17	8	0.05	-6.879941406866769	6
17	9	0.05	-7.039040570962369	6
17	10	0.05	-5.3298773950043055	6
18	1	0.05	-1.5547618157422136	4
18	2	0.05	-0.7065326442547655	4
18	3	0.05	-2.1933047391937777	4
18	5	0.05	-1.3203634524956611	4
18	6	0.05	3.7676358011803015	4
18	7	0.05	-2.1784072575819766	4
18	8	0.05	-2.3531344556306197	4
18	9	0.05	-1.9243911034517815	4
18	10	0.05	3.0287126703262794	4
19	1	0.05	-3.4116854004689334	5
19	2	0.05	-1.3473537521301895	5
19	3	0.05	-3.3389369767777244	5
19	4	0.05	0.37010579874553096	5
19	6	0.05	-3.4012162868503952	5
19	7	0.05	-3.426811143216295	5
19	8	0.05	0.5504801178091236	5
19	9	0.05	-3.3341516646310994	5
19	10	0.05	2.6930775894112506	5
20	2	0.05	-1.8325887731398707	1
20	3	0.05	-1.673065808725866	1
20	4	0.05	-1.8271981369318098	1
20	5	0.05	-1.6254485909055023	1
20	6	0.05	0.043226886563180036	1
20	7	0.05	-1.7196633187113304	1
20	8	0.05	1.6233814922590821	1
20	9	0.05	1.8050313509808193	1
20	10	0.05	2.9251803482222263	1
21	1	0.05	-0.7833953207026233	7
21	2	0.05	-1.2341146078828127	7
21	3	0.05	0.09008370480745954	7
21	4	0.05	-0.8416780772924077	7
21	5	0.05	2.9340107324907803	7
