Img	Target_Label	Epsilon	Objective_Value	Label
1	1	0.05	7.452076897215946	3
1	2	0.05	7.430227474390942	3
1	4	0.05	7.5751809848771785	3
1	5	0.05	7.426702342646381	3
1	6	0.05	7.659660500435488	3
1	7	0.05	7.564112292466236	3
1	8	0.05	7.568395418256011	3
1	9	0.05	7.650508480859816	3
1	10	0.05	7.604960642291975	3
2	2	0.05	-7.604322868273906	1
2	3	0.05	-7.431496630088115	1
2	4	0.05	-7.626972096885639	1
2	5	0.05	-7.021916915105417	1
2	6	0.05	-3.582013034537427	1
2	7	0.05	-5.711933279226563	1
2	8	0.05	-7.496034557222086	1
2	9	0.05	-7.2131314048893405	1
2	10	0.05	-7.068779574945807	1
3	1	0.05	0.9467606778731581	5
3	2	0.05	0.020143842958621525	5
3	3	0.05	-0.49154776017784635	5
3	4	0.05	3.6001021119376566	5
3	6	0.05	0.41899887275896774	5
3	7	0.05	4.3902803719577195	5
3	8	0.05	4.623194729958332	5
3	9	0.05	0.6981761485649827	5
3	10	0.05	6.404766297803563	5
4	1	0.05	7.968268926987882	9
4	2	0.05	7.850295311146547	9
4	3	0.05	7.528349599679452	9
4	4	0.05	7.832134920908973	9
4	5	0.05	6.415175615805124	9
4	6	0.05	8.077794322857525	9
4	7	0.05	7.90398941690151	9
4	8	0.05	7.797358363976937	9
4	10	0.05	7.780982422643333	9
5	1	0.05	7.593160308962533	8
5	2	0.05	6.401388348268881	8
5	3	0.05	7.554179466380928	8
5	4	0.05	7.636025399989171	8
5	5	0.05	6.940577144997201	8
5	6	0.05	7.45785744903694	8
5	7	0.05	6.815428366812856	8
5	9	0.05	6.349394165826249	8
5	10	0.05	7.58301368269709	8
6	1	0.05	6.240140714374526	7
6	2	0.05	6.010646922313826	7
6	3	0.05	6.1035074599081565	7
6	4	0.05	5.433231949749708	7
6	5	0.05	7.067035368176279	7
6	6	0.05	7.565128146558412	7
6	8	0.05	6.21432253799934	7
6	9	0.05	6.499264950946757	7
6	10	0.05	7.525765697587352	7
7	2	0.05	-6.207501482155058	1
7	3	0.05	-6.0491040568331815	1
7	4	0.05	-6.229217962041908	1
7	5	0.05	-5.811387054753948	1
7	6	0.05	-0.8161977863938894	1
7	7	0.05	-3.980854558442447	1
7	8	0.05	-3.0865098390754544	1
7	9	0.05	-4.724303838882084	1
7	10	0.05	-3.7012181457199995	1
8	1	0.05	7.474823686498924	7
8	2	0.05	4.928736214869137	7
8	3	0.05	6.466097639781938	7
8	4	0.05	6.623407601885571	7
