Img	Time(s)	Epsilon
117	9.841	0.024
118	9.769	0.024
119	9.929	0.024
120	9.788	0.024
121	9.996	0.024
122	9.879	0.024
123	10.211	0.024
124	9.986	0.024
125	9.725	0.024
126	1.233	0.024
127	10.343	0.024
128	9.734	0.024
129	9.899	0.024
130	9.058	0.024
131	9.901	0.024
132	9.939	0.024
133	9.833	0.024
134	9.948	0.024
135	9.728	0.024
136	4.373	0.024
137	9.872	0.024
138	10.482	0.024
139	9.826	0.024
140	9.94	0.024
141	9.713	0.024
142	9.969	0.024
143	9.709	0.024
144	9.915	0.024
145	3.465	0.024
146	9.847	0.024
147	9.874	0.024
148	2.297	0.024
149	9.747	0.024
150	9.787	0.024
1	9.842	0.032
2	9.84	0.032
3	9.849	0.032
4	10.23	0.032
5	9.76	0.032
6	9.816	0.032
7	9.775	0.032
8	10.116	0.032
9	9.863	0.032
10	9.97	0.032
11	7.898	0.032
12	9.807	0.032
13	9.878	0.032
14	8.757	0.032
15	9.937	0.032
16	9.833	0.032
17	9.958	0.032
18	9.819	0.032
19	10.346	0.032
20	10.307	0.032
21	10.212	0.032
22	10.478	0.032
23	9.974	0.032
24	10.007	0.032
25	9.793	0.032
26	9.861	0.032
27	10.351	0.032
28	9.82	0.032
29	10.265	0.032
30	7.989	0.032
31	1.09	0.032
32	9.894	0.032
33	9.779	0.032
34	1.208	0.032
35	9.893	0.032
36	9.834	0.032
37	3.527	0.032
38	9.745	0.032
39	1.133	0.032
40	9.969	0.032
41	9.78	0.032
42	3.492	0.032
43	5.754	0.032
44	9.831	0.032
45	9.775	0.032
46	9.952	0.032
47	10.256	0.032
48	9.821	0.032
49	9.823	0.032
50	10.0	0.032
51	9.984	0.032
52	9.785	0.032
53	9.918	0.032
54	5.521	0.032
55	9.968	0.032
56	9.813	0.032
57	9.991	0.032
58	9.804	0.032
59	9.986	0.032
60	9.832	0.032
61	9.962	0.032
62	10.225	0.032
63	9.871	0.032
64	10.212	0.032
65	9.991	0.032
66	9.758	0.032
67	10.204	0.032
68	10.4	0.032
69	10.026	0.032
70	9.712	0.032
71	9.947	0.032
72	10.159	0.032
73	9.894	0.032
74	9.701	0.032
75	9.922	0.032
76	10.181	0.032
77	9.886	0.032
78	9.949	0.032
79	10.233	0.032
80	10.359	0.032
81	9.774	0.032
82	9.878	0.032
83	9.835	0.032
84	9.756	0.032
85	8.058	0.032
86	10.296	0.032
87	9.909	0.032
88	9.809	0.032
89	10.21	0.032
90	9.837	0.032
91	9.705	0.032
92	9.973	0.032
93	10.094	0.032
94	10.017	0.032
95	9.748	0.032
96	9.88	0.032
97	4.543	0.032
98	10.217	0.032
99	1.046	0.032
100	9.95	0.032
101	9.867	0.032
102	9.74	0.032
103	9.795	0.032
104	9.044	0.032
105	4.657	0.032
106	10.191	0.032
107	10.206	0.032
108	1.065	0.032
109	9.364	0.032
110	10.168	0.032
111	9.929	0.032
112	9.719	0.032
113	10.274	0.032
114	10.037	0.032
115	9.73	0.032
116	9.905	0.032
117	9.731	0.032
118	9.824	0.032
119	9.915	0.032
120	9.9	0.032
121	9.816	0.032
122	9.828	0.032
123	4.584	0.032
124	10.331	0.032
125	9.795	0.032
126	1.06	0.032
127	6.949	0.032
128	9.817	0.032
129	9.899	0.032
130	1.066	0.032
131	9.962	0.032
132	9.764	0.032
133	9.989	0.032
134	9.777	0.032
135	9.733	0.032
136	4.698	0.032
137	9.926	0.032
138	3.539	0.032
139	10.083	0.032
140	9.752	0.032
141	10.321	0.032
142	9.8	0.032
143	9.92	0.032
144	9.816	0.032
145	3.489	0.032
146	10.178	0.032
147	2.318	0.032
148	2.318	0.032
149	9.747	0.032
150	10.048	0.032
