Img	Time(s)	Epsilon
1	22.051	0.05
2	13.822	0.05
3	13.273	0.05
4	38.802	0.05
5	348.41	0.05
6	103.146	0.05
7	15.417	0.05
8	13.751	0.05
9	13.879	0.05
10	14.553	0.05
11	15.024	0.05
12	12.516	0.05
13	16.205	0.05
14	14.859	0.05
15	17.108	0.05
16	14.446	0.05
17	13.93	0.05
18	14.293	0.05
19	14.781	0.05
20	12.752	0.05
21	52.273	0.05
22	19.22	0.05
23	13.935	0.05
24	15.866	0.05
25	13.193	0.05
26	15.024	0.05
27	15.083	0.05
28	12.839	0.05
29	138.507	0.05
30	15.536	0.05
31	1.712	0.05
32	12.065	0.05
33	13.575	0.05
34	2.118	0.05
35	12.002	0.05
36	16.381	0.05
37	15.296	0.05
38	12.939	0.05
39	15.904	0.05
40	15.445	0.05
41	13.672	0.05
42	16.259	0.05
43	16.55	0.05
44	15.402	0.05
45	30.811	0.05
46	13.428	0.05
47	15.592	0.05
48	15.836	0.05
49	13.419	0.05
50	26.638	0.05
51	23.269	0.05
52	13.837	0.05
53	16.005	0.05
54	15.405	0.05
55	24.298	0.05
56	29.284	0.05
57	30.377	0.05
58	18.893	0.05
59	56.691	0.05
60	14.644	0.05
61	14.933	0.05
62	14.659	0.05
63	14.979	0.05
64	34.266	0.05
65	17.929	0.05
66	13.474	0.05
67	16.483	0.05
68	14.632	0.05
69	17.208	0.05
70	14.229	0.05
71	17.742	0.05
72	31.833	0.05
73	14.834	0.05
74	34.874	0.05
75	106.723	0.05
76	13.138	0.05
77	14.276	0.05
78	16.179	0.05
79	14.69	0.05
80	22.225	0.05
81	14.486	0.05
82	22.204	0.05
83	13.574	0.05
84	14.801	0.05
85	15.306	0.05
86	16.211	0.05
87	15.035	0.05
88	13.73	0.05
89	15.391	0.05
90	12.387	0.05
91	12.996	0.05
92	86.253	0.05
93	20.158	0.05
94	161.317	0.05
95	15.142	0.05
96	32.292	0.05
97	17.916	0.05
98	18.511	0.05
99	1.766	0.05
100	146.953	0.05
101	15.005	0.05
102	12.562	0.05
103	14.619	0.05
104	1.512	0.05
105	14.602	0.05
106	20.596	0.05
107	13.778	0.05
108	1.673	0.05
109	16.23	0.05
110	13.505	0.05
111	38.356	0.05
112	14.892	0.05
113	18.787	0.05
114	13.477	0.05
115	13.748	0.05
116	15.829	0.05
117	19.298	0.05
118	28.039	0.05
119	13.316	0.05
120	17.221	0.05
121	16.02	0.05
122	12.979	0.05
123	15.373	0.05
124	116.633	0.05
125	14.533	0.05
126	15.327	0.05
127	13.999	0.05
128	13.299	0.05
129	13.046	0.05
130	14.841	0.05
131	13.051	0.05
132	13.175	0.05
133	14.047	0.05
134	13.882	0.05
135	15.729	0.05
136	14.879	0.05
137	24.24	0.05
138	19.261	0.05
139	13.613	0.05
140	13.371	0.05
141	17.715	0.05
142	14.577	0.05
143	15.213	0.05
144	14.207	0.05
145	17.593	0.05
146	105.183	0.05
147	16.825	0.05
148	3.097	0.05
149	12.226	0.05
150	15.605	0.05
1	14.882	0.1
2	19.317	0.1
3	14.817	0.1
4	16.023	0.1
5	14.906	0.1
6	15.633	0.1
7	14.734	0.1
8	9.838	0.1
9	15.991	0.1
10	18.257	0.1
11	10.255	0.1
12	126.402	0.1
13	16.0	0.1
14	17.349	0.1
