Img	Time(s)	Epsilon
79	35.181	0.15
80	34.517	0.15
81	30.586	0.15
82	30.309	0.15
83	30.182	0.15
84	33.101	0.15
85	10.277	0.15
86	36.299	0.15
87	30.318	0.15
88	33.546	0.15
89	32.147	0.15
90	35.385	0.15
91	26.749	0.15
92	40.664	0.15
93	31.443	0.15
94	32.096	0.15
95	29.561	0.15
96	38.787	0.15
97	30.159	0.15
98	31.173	0.15
99	3.252	0.15
100	29.85	0.15
101	30.793	0.15
102	26.374	0.15
103	31.33	0.15
104	12.682	0.15
105	37.998	0.15
106	37.416	0.15
107	30.204	0.15
108	4.132	0.15
109	33.51	0.15
110	40.41	0.15
111	37.06	0.15
112	33.875	0.15
113	31.919	0.15
114	37.508	0.15
115	28.081	0.15
116	31.151	0.15
117	34.047	0.15
118	33.393	0.15
119	25.91	0.15
120	36.857	0.15
121	30.247	0.15
122	30.409	0.15
123	30.896	0.15
124	33.793	0.15
125	26.775	0.15
126	31.997	0.15
127	40.169	0.15
128	32.797	0.15
129	33.266	0.15
130	36.525	0.15
131	28.736	0.15
132	30.709	0.15
133	33.412	0.15
134	33.217	0.15
135	34.677	0.15
136	30.442	0.15
137	31.232	0.15
138	33.93	0.15
139	31.628	0.15
140	29.084	0.15
141	31.243	0.15
142	33.338	0.15
143	39.91	0.15
144	33.242	0.15
145	32.098	0.15
146	31.435	0.15
147	30.272	0.15
148	3.444	0.15
149	26.85	0.15
150	32.113	0.15
1	34.451	0.2
2	35.767	0.2
3	37.064	0.2
4	32.588	0.2
5	29.998	0.2
6	34.499	0.2
7	37.173	0.2
8	32.399	0.2
9	30.561	0.2
10	35.289	0.2
11	34.826	0.2
12	31.203	0.2
13	34.178	0.2
14	34.319	0.2
15	35.75	0.2
16	34.947	0.2
17	33.611	0.2
18	32.252	0.2
19	30.992	0.2
20	34.847	0.2
21	34.732	0.2
22	35.292	0.2
23	31.591	0.2
24	35.448	0.2
25	38.104	0.2
26	33.061	0.2
27	33.286	0.2
28	31.803	0.2
29	33.58	0.2
30	37.355	0.2
31	6.79	0.2
32	37.545	0.2
33	35.518	0.2
34	4.327	0.2
35	34.231	0.2
36	32.469	0.2
37	33.142	0.2
38	34.856	0.2
39	3.438	0.2
40	33.867	0.2
41	33.441	0.2
42	32.792	0.2
43	36.388	0.2
44	32.798	0.2
45	38.611	0.2
46	34.093	0.2
47	32.109	0.2
48	36.524	0.2
49	34.07	0.2
50	30.607	0.2
51	36.486	0.2
52	29.563	0.2
53	32.325	0.2
54	30.42	0.2
55	31.392	0.2
56	32.523	0.2
57	34.225	0.2
58	33.234	0.2
59	30.738	0.2
60	32.511	0.2
61	29.39	0.2
62	24.457	0.2
63	30.306	0.2
64	45.374	0.2
65	33.94	0.2
66	32.787	0.2
67	32.548	0.2
68	31.72	0.2
69	33.811	0.2
70	37.752	0.2
71	37.841	0.2
72	34.287	0.2
73	33.896	0.2
74	41.274	0.2
75	35.368	0.2
76	36.411	0.2
77	31.093	0.2
78	32.249	0.2
79	30.008	0.2
80	31.058	0.2
81	37.073	0.2
82	32.633	0.2
83	33.987	0.2
84	32.887	0.2
85	32.718	0.2
86	32.113	0.2
87	32.072	0.2
88	31.81	0.2
89	31.092	0.2
90	40.461	0.2
91	30.325	0.2
92	34.653	0.2
93	32.13	0.2
94	34.008	0.2
95	34.034	0.2
96	35.112	0.2
97	36.103	0.2
98	31.966	0.2
99	3.546	0.2
100	35.246	0.2
101	31.85	0.2
102	37.155	0.2
103	34.713	0.2
104	21.294	0.2
105	33.456	0.2
106	36.367	0.2
107	34.452	0.2
108	4.039	0.2
109	32.763	0.2
110	34.431	0.2
111	32.159	0.2
112	32.719	0.2
113	31.976	0.2
114	34.806	0.2
115	33.302	0.2
116	32.611	0.2
117	33.101	0.2
118	30.318	0.2
119	36.095	0.2
120	32.359	0.2
121	30.43	0.2
122	31.525	0.2
123	33.383	0.2
124	31.913	0.2
125	35.279	0.2
126	20.935	0.2
127	40.335	0.2
128	32.209	0.2
129	34.366	0.2
130	33.176	0.2
131	45.098	0.2
132	36.34	0.2
133	33.411	0.2
134	35.106	0.2
135	35.654	0.2
136	30.646	0.2
137	35.27	0.2
138	32.066	0.2
139	35.911	0.2
140	40.439	0.2
141	32.764	0.2
142	33.667	0.2
143	36.363	0.2
144	33.338	0.2
145	31.699	0.2
146	33.552	0.2
147	31.044	0.2
148	4.735	0.2
149	33.149	0.2
150	34.067	0.2
