Img	Time(s)	Epsilon
88	34.743	0.2
89	32.03	0.2
90	42.069	0.2
91	38.744	0.2
92	36.718	0.2
93	36.902	0.2
94	39.22	0.2
95	38.553	0.2
96	36.339	0.2
97	39.731	0.2
98	38.43	0.2
99	4.365	0.2
100	36.191	0.2
101	38.676	0.2
102	36.019	0.2
103	33.49	0.2
104	10.289	0.2
105	30.96	0.2
106	8.266	0.2
107	31.551	0.2
108	3.738	0.2
109	35.696	0.2
110	32.057	0.2
111	35.052	0.2
112	32.829	0.2
113	37.247	0.2
114	32.304	0.2
115	38.291	0.2
116	36.032	0.2
117	42.952	0.2
118	38.228	0.2
119	39.309	0.2
120	35.278	0.2
121	35.301	0.2
122	32.976	0.2
123	31.004	0.2
124	37.46	0.2
125	43.416	0.2
126	3.802	0.2
127	34.808	0.2
128	35.732	0.2
129	34.883	0.2
130	31.184	0.2
131	32.305	0.2
132	41.215	0.2
133	30.573	0.2
134	42.865	0.2
135	28.678	0.2
136	38.332	0.2
137	33.052	0.2
138	32.695	0.2
139	36.917	0.2
140	36.676	0.2
141	32.318	0.2
142	37.008	0.2
143	34.397	0.2
144	42.466	0.2
145	30.107	0.2
146	37.257	0.2
147	41.093	0.2
148	26.208	0.2
149	32.186	0.2
150	39.849	0.2
