Img	Time(s)	Epsilon
129	15.163	0.1
130	15.134	0.1
131	17.474	0.1
132	17.333	0.1
133	14.849	0.1
134	24.639	0.1
135	16.872	0.1
136	16.176	0.1
137	17.241	0.1
138	21.178	0.1
139	16.281	0.1
140	15.132	0.1
141	18.941	0.1
142	15.629	0.1
143	14.281	0.1
144	20.194	0.1
145	21.284	0.1
146	16.993	0.1
147	53.508	0.1
148	1.618	0.1
149	29.389	0.1
150	18.528	0.1
1	17.926	0.15
2	16.777	0.15
3	19.953	0.15
4	18.217	0.15
5	16.95	0.15
6	18.324	0.15
7	19.977	0.15
8	17.614	0.15
9	9.576	0.15
10	19.694	0.15
11	6.182	0.15
12	16.646	0.15
13	16.562	0.15
14	19.375	0.15
15	17.881	0.15
16	15.48	0.15
17	19.077	0.15
18	16.096	0.15
19	16.469	0.15
20	16.502	0.15
21	19.645	0.15
22	17.805	0.15
23	17.979	0.15
24	20.081	0.15
25	16.676	0.15
26	16.348	0.15
27	18.441	0.15
28	17.884	0.15
29	17.856	0.15
30	18.094	0.15
31	1.62	0.15
32	16.642	0.15
33	15.74	0.15
34	1.819	0.15
35	24.226	0.15
36	18.754	0.15
37	17.263	0.15
38	16.353	0.15
39	21.218	0.15
40	17.453	0.15
41	18.346	0.15
42	18.384	0.15
43	18.197	0.15
44	17.689	0.15
45	19.521	0.15
46	17.056	0.15
47	7.45	0.15
48	16.189	0.15
49	17.415	0.15
50	18.392	0.15
51	16.85	0.15
52	18.11	0.15
53	20.959	0.15
54	19.528	0.15
55	17.553	0.15
56	19.677	0.15
57	18.979	0.15
58	18.639	0.15
59	19.384	0.15
60	16.631	0.15
61	16.104	0.15
62	18.16	0.15
63	19.71	0.15
64	18.251	0.15
65	16.163	0.15
66	16.969	0.15
67	16.687	0.15
68	17.242	0.15
69	16.457	0.15
70	17.291	0.15
71	21.805	0.15
72	17.226	0.15
73	18.393	0.15
74	16.636	0.15
75	18.013	0.15
76	18.848	0.15
77	17.922	0.15
78	17.776	0.15
79	24.502	0.15
80	18.038	0.15
81	11.896	0.15
82	17.168	0.15
83	19.251	0.15
84	22.123	0.15
85	18.922	0.15
86	11.892	0.15
87	16.475	0.15
88	19.599	0.15
89	16.823	0.15
90	19.898	0.15
91	17.415	0.15
92	17.978	0.15
93	18.463	0.15
94	18.97	0.15
95	18.101	0.15
96	20.159	0.15
97	18.416	0.15
98	19.161	0.15
99	2.272	0.15
100	18.273	0.15
101	16.938	0.15
102	16.818	0.15
103	16.596	0.15
104	1.862	0.15
105	21.371	0.15
106	18.569	0.15
107	16.785	0.15
108	2.412	0.15
109	20.6	0.15
110	17.653	0.15
111	19.401	0.15
112	19.108	0.15
113	18.704	0.15
114	18.091	0.15
115	19.339	0.15
116	19.582	0.15
117	18.432	0.15
118	18.313	0.15
119	17.798	0.15
120	51.521	0.15
121	18.484	0.15
122	17.713	0.15
123	3.464	0.15
124	18.125	0.15
125	19.795	0.15
126	1.815	0.15
127	5.942	0.15
128	17.295	0.15
129	16.71	0.15
130	5.24	0.15
131	17.238	0.15
132	16.841	0.15
133	19.447	0.15
134	16.72	0.15
135	17.939	0.15
136	17.929	0.15
137	18.241	0.15
138	17.845	0.15
139	20.485	0.15
140	21.764	0.15
141	18.759	0.15
142	19.184	0.15
143	16.707	0.15
144	17.694	0.15
145	16.09	0.15
146	19.446	0.15
147	19.153	0.15
148	2.03	0.15
149	16.372	0.15
150	18.269	0.15
1	18.361	0.2
2	17.694	0.2
3	20.976	0.2
4	5.965	0.2
5	17.83	0.2
6	19.177	0.2
7	18.433	0.2
8	17.87	0.2
9	10.183	0.2
10	18.598	0.2
11	2.367	0.2
12	19.615	0.2
13	16.531	0.2
14	17.92	0.2
15	19.661	0.2
16	1.883	0.2
17	18.536	0.2
18	18.712	0.2
19	21.36	0.2
20	17.544	0.2
21	19.826	0.2
22	19.848	0.2
23	19.845	0.2
24	22.27	0.2
25	19.683	0.2
26	18.491	0.2
27	20.826	0.2
28	20.066	0.2
29	18.008	0.2
30	19.811	0.2
31	2.207	0.2
32	20.879	0.2
33	17.654	0.2
34	2.318	0.2
35	17.653	0.2
36	21.257	0.2
37	6.034	0.2
38	18.47	0.2
39	19.274	0.2
40	19.096	0.2
41	17.974	0.2
42	18.765	0.2
43	21.117	0.2
44	18.128	0.2
45	21.113	0.2
46	18.787	0.2
47	5.769	0.2
48	16.981	0.2
49	20.418	0.2
50	21.239	0.2
51	19.691	0.2
52	18.161	0.2
53	20.95	0.2
54	18.926	0.2
55	17.022	0.2
56	19.872	0.2
57	19.09	0.2
58	19.126	0.2
59	21.364	0.2
60	22.396	0.2
61	17.264	0.2
62	19.16	0.2
63	18.494	0.2
64	18.352	0.2
65	18.246	0.2
66	20.388	0.2
67	17.165	0.2
68	18.62	0.2
69	20.001	0.2
70	18.386	0.2
71	18.899	0.2
72	19.45	0.2
73	17.866	0.2
74	17.748	0.2
75	20.378	0.2
76	19.099	0.2
77	5.626	0.2
78	17.842	0.2
79	17.242	0.2
80	19.849	0.2
81	1.882	0.2
82	18.102	0.2
83	20.162	0.2
84	19.978	0.2
85	4.213	0.2
86	11.186	0.2
87	19.355	0.2
88	17.86	0.2
89	17.977	0.2
90	20.264	0.2
91	20.173	0.2
92	21.153	0.2
93	8.038	0.2
94	20.367	0.2
95	19.867	0.2
96	20.817	0.2
97	19.88	0.2
98	19.286	0.2
99	2.099	0.2
100	18.103	0.2
101	19.745	0.2
102	21.066	0.2
103	17.71	0.2
104	1.693	0.2
