Img	Time(s)	Epsilon
1	13.527	0.05
2	12.649	0.05
3	14.982	0.05
4	12.51	0.05
5	13.343	0.05
6	12.514	0.05
7	12.603	0.05
8	14.173	0.05
9	12.17	0.05
10	13.256	0.05
11	12.649	0.05
12	11.556	0.05
13	15.069	0.05
14	12.494	0.05
15	13.586	0.05
16	11.974	0.05
17	13.41	0.05
18	12.111	0.05
19	1.407	0.05
20	12.855	0.05
21	12.725	0.05
22	13.099	0.05
23	14.26	0.05
24	11.77	0.05
25	12.528	0.05
26	11.437	0.05
27	13.721	0.05
28	12.706	0.05
29	12.748	0.05
30	14.127	0.05
31	2.109	0.05
32	11.788	0.05
33	13.818	0.05
34	1.557	0.05
35	11.943	0.05
36	12.198	0.05
37	12.446	0.05
38	12.178	0.05
39	14.27	0.05
40	12.256	0.05
41	12.332	0.05
42	12.445	0.05
43	14.83	0.05
44	13.175	0.05
45	12.528	0.05
46	11.918	0.05
47	5.856	0.05
48	13.098	0.05
49	13.559	0.05
50	12.414	0.05
51	12.842	0.05
52	15.287	0.05
53	16.41	0.05
54	13.73	0.05
55	13.568	0.05
56	13.657	0.05
57	14.52	0.05
58	12.721	0.05
59	13.38	0.05
60	12.621	0.05
61	14.588	0.05
62	1.684	0.05
63	12.859	0.05
64	13.351	0.05
65	12.854	0.05
66	11.604	0.05
67	13.646	0.05
68	13.581	0.05
69	12.547	0.05
70	13.878	0.05
71	14.894	0.05
72	14.218	0.05
73	11.69	0.05
74	14.006	0.05
75	13.478	0.05
76	13.746	0.05
77	11.955	0.05
78	13.1	0.05
79	12.522	0.05
80	12.601	0.05
81	14.137	0.05
82	12.148	0.05
83	12.612	0.05
84	12.986	0.05
85	14.725	0.05
86	15.254	0.05
87	12.17	0.05
88	13.089	0.05
89	11.963	0.05
90	13.576	0.05
91	12.486	0.05
92	15.344	0.05
93	12.772	0.05
94	13.65	0.05
95	13.41	0.05
96	12.439	0.05
97	5.592	0.05
98	13.814	0.05
99	1.229	0.05
100	13.064	0.05
101	11.778	0.05
102	11.484	0.05
103	13.186	0.05
104	1.308	0.05
105	1.549	0.05
106	13.097	0.05
107	14.118	0.05
108	5.85	0.05
109	13.687	0.05
110	12.248	0.05
111	12.926	0.05
112	13.877	0.05
113	13.38	0.05
114	12.926	0.05
115	12.82	0.05
116	13.167	0.05
117	13.454	0.05
118	12.437	0.05
119	12.071	0.05
120	12.767	0.05
121	13.869	0.05
122	12.897	0.05
123	12.313	0.05
124	13.32	0.05
125	12.413	0.05
126	14.65	0.05
127	8.035	0.05
128	12.662	0.05
129	12.045	0.05
130	15.067	0.05
131	13.872	0.05
132	11.812	0.05
133	12.204	0.05
134	13.664	0.05
135	12.621	0.05
136	13.541	0.05
137	12.325	0.05
138	13.717	0.05
139	11.974	0.05
140	12.804	0.05
141	13.444	0.05
142	12.863	0.05
143	11.996	0.05
144	12.902	0.05
145	12.455	0.05
146	12.782	0.05
147	13.0	0.05
148	12.477	0.05
149	12.217	0.05
150	13.026	0.05
1	14.893	0.1
2	14.474	0.1
3	13.014	0.1
4	15.123	0.1
5	16.526	0.1
6	13.313	0.1
7	22.44	0.1
8	14.422	0.1
9	14.143	0.1
10	14.401	0.1
11	15.555	0.1
12	20.34	0.1
13	14.402	0.1
14	13.939	0.1
15	14.902	0.1
16	14.224	0.1
17	13.724	0.1
18	12.907	0.1
19	3.087	0.1
20	15.04	0.1
21	14.612	0.1
22	14.832	0.1
23	13.633	0.1
24	15.794	0.1
25	14.151	0.1
26	14.171	0.1
27	13.813	0.1
28	15.952	0.1
29	13.752	0.1
30	14.861	0.1
31	1.639	0.1
32	13.406	0.1
33	14.812	0.1
34	3.425	0.1
35	13.782	0.1
36	13.988	0.1
37	14.181	0.1
38	13.942	0.1
39	16.98	0.1
40	13.128	0.1
41	15.054	0.1
42	16.375	0.1
43	14.856	0.1
44	14.425	0.1
45	13.661	0.1
46	13.699	0.1
47	14.834	0.1
48	13.513	0.1
49	15.102	0.1
50	14.521	0.1
51	16.028	0.1
52	14.134	0.1
53	15.282	0.1
54	13.85	0.1
55	33.44	0.1
56	15.141	0.1
57	16.031	0.1
58	14.206	0.1
59	14.173	0.1
60	13.375	0.1
61	14.384	0.1
62	2.672	0.1
63	13.375	0.1
64	13.338	0.1
65	14.62	0.1
66	14.046	0.1
67	14.977	0.1
68	14.494	0.1
69	14.749	0.1
70	14.121	0.1
71	16.358	0.1
72	12.828	0.1
73	12.633	0.1
74	14.069	0.1
75	14.843	0.1
76	14.452	0.1
77	13.584	0.1
78	14.369	0.1
79	4.445	0.1
80	15.741	0.1
81	13.744	0.1
82	13.395	0.1
83	13.305	0.1
84	14.877	0.1
85	14.136	0.1
86	14.145	0.1
87	13.824	0.1
88	13.404	0.1
89	16.423	0.1
90	15.871	0.1
91	14.042	0.1
92	15.973	0.1
93	14.071	0.1
94	13.535	0.1
95	14.886	0.1
96	13.727	0.1
97	12.283	0.1
98	9.234	0.1
99	1.672	0.1
100	13.909	0.1
101	14.893	0.1
102	14.769	0.1
103	14.51	0.1
104	1.48	0.1
105	1.672	0.1
106	13.983	0.1
107	15.196	0.1
108	2.935	0.1
109	13.885	0.1
110	14.243	0.1
111	14.577	0.1
112	14.291	0.1
