Img	Time(s)	Epsilon
1	15.145	0.05
2	13.334	0.05
3	11.28	0.05
4	13.839	0.05
5	13.116	0.05
6	14.732	0.05
7	10.827	0.05
8	13.618	0.05
9	13.295	0.05
10	14.92	0.05
11	13.947	0.05
12	13.438	0.05
13	18.357	0.05
14	12.238	0.05
15	21.839	0.05
16	12.763	0.05
17	12.111	0.05
18	13.939	0.05
19	14.337	0.05
20	13.485	0.05
21	99.063	0.05
22	13.391	0.05
23	13.126	0.05
24	13.873	0.05
25	14.235	0.05
26	13.593	0.05
27	13.953	0.05
28	13.446	0.05
29	13.801	0.05
30	16.767	0.05
31	3.117	0.05
32	12.227	0.05
33	13.229	0.05
34	4.698	0.05
35	11.423	0.05
36	14.448	0.05
37	14.264	0.05
38	12.882	0.05
39	14.28	0.05
40	15.667	0.05
41	13.395	0.05
42	13.116	0.05
43	13.838	0.05
44	121.696	0.05
45	13.93	0.05
46	13.405	0.05
47	14.245	0.05
48	11.659	0.05
49	13.469	0.05
50	15.267	0.05
51	12.514	0.05
52	14.642	0.05
53	29.826	0.05
54	13.487	0.05
55	12.232	0.05
56	12.008	0.05
57	13.786	0.05
58	12.717	0.05
59	13.508	0.05
60	12.081	0.05
61	12.647	0.05
62	14.545	0.05
63	13.509	0.05
64	13.691	0.05
65	12.342	0.05
66	11.522	0.05
67	16.542	0.05
68	13.61	0.05
69	12.797	0.05
70	13.853	0.05
71	15.397	0.05
72	15.521	0.05
73	13.485	0.05
74	12.685	0.05
75	14.989	0.05
76	13.536	0.05
77	14.139	0.05
78	12.949	0.05
79	13.536	0.05
80	15.481	0.05
81	16.716	0.05
82	13.263	0.05
83	12.374	0.05
84	13.012	0.05
85	14.539	0.05
86	57.274	0.05
87	13.14	0.05
88	12.994	0.05
89	14.384	0.05
90	12.295	0.05
91	12.06	0.05
92	15.64	0.05
93	14.333	0.05
94	24.766	0.05
95	13.339	0.05
96	12.845	0.05
97	14.751	0.05
98	12.707	0.05
99	1.6	0.05
100	13.7	0.05
101	14.492	0.05
102	11.665	0.05
103	12.613	0.05
104	13.378	0.05
105	13.802	0.05
106	13.182	0.05
107	13.331	0.05
108	3.688	0.05
109	15.678	0.05
110	13.073	0.05
111	24.002	0.05
112	15.441	0.05
113	12.905	0.05
114	14.852	0.05
115	12.786	0.05
116	13.374	0.05
117	13.022	0.05
118	13.493	0.05
119	12.156	0.05
120	12.777	0.05
121	14.27	0.05
122	12.485	0.05
123	13.934	0.05
124	14.545	0.05
125	13.778	0.05
126	14.522	0.05
127	13.968	0.05
128	12.682	0.05
129	16.296	0.05
130	11.622	0.05
131	12.512	0.05
132	15.509	0.05
133	18.792	0.05
134	13.13	0.05
135	22.449	0.05
136	17.4	0.05
137	15.978	0.05
138	13.761	0.05
139	12.607	0.05
140	12.669	0.05
141	14.033	0.05
142	14.046	0.05
143	11.739	0.05
144	12.521	0.05
145	12.736	0.05
146	14.475	0.05
147	14.647	0.05
148	1.86	0.05
149	11.349	0.05
150	12.995	0.05
1	15.876	0.1
2	14.062	0.1
3	14.044	0.1
4	14.423	0.1
5	15.237	0.1
6	13.859	0.1
7	13.409	0.1
8	14.393	0.1
9	15.21	0.1
10	14.436	0.1
11	16.098	0.1
12	22.238	0.1
13	14.485	0.1
14	18.552	0.1
15	13.949	0.1
16	13.016	0.1
17	15.811	0.1
18	15.363	0.1
19	13.915	0.1
20	13.665	0.1
21	16.333	0.1
22	14.144	0.1
23	14.201	0.1
24	15.131	0.1
25	14.56	0.1
26	12.708	0.1
27	16.148	0.1
28	16.846	0.1
29	15.027	0.1
30	14.326	0.1
31	1.615	0.1
32	25.647	0.1
33	14.942	0.1
34	1.756	0.1
35	16.042	0.1
36	14.59	0.1
37	14.03	0.1
38	14.212	0.1
39	15.23	0.1
40	6.344	0.1
41	20.645	0.1
42	15.306	0.1
43	14.423	0.1
44	13.098	0.1
45	14.809	0.1
46	14.898	0.1
47	14.109	0.1
48	13.85	0.1
49	15.099	0.1
50	15.878	0.1
51	18.414	0.1
52	13.941	0.1
53	16.845	0.1
54	16.23	0.1
55	15.698	0.1
56	25.03	0.1
57	16.74	0.1
58	13.874	0.1
59	14.497	0.1
60	13.514	0.1
61	15.563	0.1
62	14.392	0.1
63	13.868	0.1
64	13.98	0.1
65	13.816	0.1
66	108.3	0.1
67	14.749	0.1
68	15.362	0.1
69	14.067	0.1
70	15.217	0.1
71	15.353	0.1
72	13.552	0.1
73	14.071	0.1
74	18.192	0.1
75	15.384	0.1
76	13.649	0.1
77	14.183	0.1
78	17.693	0.1
79	17.754	0.1
80	14.797	0.1
81	15.211	0.1
82	15.129	0.1
83	15.727	0.1
84	15.047	0.1
85	15.375	0.1
86	14.769	0.1
87	14.965	0.1
88	14.596	0.1
89	14.651	0.1
90	13.233	0.1
91	15.04	0.1
92	14.781	0.1
93	14.633	0.1
94	15.007	0.1
95	14.705	0.1
96	16.257	0.1
97	13.245	0.1
98	15.249	0.1
99	1.72	0.1
100	15.107	0.1
101	14.194	0.1
102	13.09	0.1
103	14.551	0.1
104	12.687	0.1
105	7.124	0.1
106	15.194	0.1
107	5.855	0.1
108	3.087	0.1
109	14.658	0.1
110	14.473	0.1
111	15.164	0.1
112	13.448	0.1
113	16.412	0.1
114	15.463	0.1
115	15.268	0.1
116	14.204	0.1
117	14.496	0.1
118	14.659	0.1
119	30.419	0.1
120	13.656	0.1
121	19.56	0.1
122	16.46	0.1
123	7.888	0.1
124	14.04	0.1
125	43.196	0.1
126	16.015	0.1
127	15.377	0.1
128	16.573	0.1
129	14.862	0.1
130	12.528	0.1
131	13.209	0.1
132	14.876	0.1
133	13.893	0.1
134	16.281	0.1
135	14.984	0.1
136	14.512	0.1
137	15.061	0.1
138	14.76	0.1
139	14.026	0.1
140	14.78	0.1
