Img	Target_Label	Epsilon	Objective_Value	Label
1	0	0.025	-7.890553919991082	2
1	1	0.025	-7.7919752373538635	2
1	3	0.025	-7.72764524982575	2
1	4	0.025	-7.8646667951020035	2
1	5	0.025	-7.925679165752097	2
1	6	0.025	-5.146935735539469	2
1	7	0.025	-7.805590092675103	2
1	8	0.025	-7.889110006256344	2
1	9	0.025	-7.794436921526787	2
2	1	0.025	-7.68319389355512	0
2	2	0.025	-7.613042370730942	0
2	3	0.025	-7.5567193886940265	0
2	4	0.025	-7.7644173673478925	0
2	5	0.025	-7.744712122263257	0
2	6	0.025	-7.604854302982128	0
2	7	0.025	-7.616228708539204	0
2	8	0.025	-7.594427930431745	0
2	9	0.025	-7.616602720565855	0
3	0	0.025	-7.785932749566109	4
3	1	0.025	-7.734192887809391	4
3	2	0.025	-7.703854158675825	4
3	3	0.025	-7.687504907357514	4
3	5	0.025	-7.848817615258917	4
3	6	0.025	-7.739521241977329	4
3	7	0.025	-7.662521635739059	4
3	8	0.025	-7.774823178953741	4
3	9	0.025	-3.181423186881304	4
4	0	0.025	-7.769970501989018	8
4	1	0.025	-7.646725692861758	8
4	2	0.025	-7.635084823040253	8
4	3	0.025	-3.2424061412825544	8
4	4	0.025	-7.72286883471592	8
4	5	0.025	-0.4457978911182291	8
4	6	0.025	-2.776017388300242	8
4	7	0.025	-7.635293574509298	8
4	9	0.025	-6.521535202906584	8
5	0	0.025	-7.720862859876813	7
5	1	0.025	-7.647149474732043	7
5	2	0.025	-7.629982936907866	7
5	3	0.025	-7.418475568317851	7
5	4	0.025	-7.663850647994403	7
5	5	0.025	-7.710262145055137	7
5	6	0.025	-7.723994681693608	7
5	8	0.025	-7.733993661484959	7
5	9	0.025	-7.438572142921642	7
6	0	0.025	-7.962940267717063	6
6	1	0.025	-7.8692040890253825	6
6	2	0.025	-7.786672624772568	6
6	3	0.025	-7.8791324266332925	6
6	4	0.025	-7.911265761658289	6
6	5	0.025	-5.982755861162548	6
6	7	0.025	-7.845281592409684	6
6	8	0.025	-7.40496371483796	6
6	9	0.025	-7.829294855933545	6
7	1	0.025	-7.685593570856937	0
7	2	0.025	-7.615011738439901	0
7	3	0.025	-7.55999493962558	0
