Img	Target_Label	Epsilon	Objective_Value	Label
1	0	0.025	-7.659028309078802	2
1	1	0.025	-7.624983413408464	2
1	3	0.025	-7.712662430866413	2
1	4	0.025	-7.815815103955479	2
1	5	0.025	-7.686872144121448	2
1	6	0.025	-6.31508338963057	2
1	7	0.025	-7.678633096176197	2
1	8	0.025	-7.704745123935387	2
1	9	0.025	-7.671662375202578	2
2	1	0.025	-7.612816148991629	0
2	2	0.025	-7.649400704686512	0
2	3	0.025	-7.696811752434395	0
2	4	0.025	-7.756913321912705	0
2	5	0.025	-7.610376603050645	0
2	6	0.025	-7.478000611990716	0
2	7	0.025	-7.653699747124462	0
2	8	0.025	-7.674579304406057	0
2	9	0.025	-7.648686167817038	0
3	0	0.025	-7.876049083767111	4
3	1	0.025	-7.8930463253355105	4
3	2	0.025	-7.922651662319006	4
3	3	0.025	-7.96221974808332	4
3	5	0.025	-7.958605186114188	4
3	6	0.025	-7.805381824902214	4
3	7	0.025	-7.917765387225266	4
3	8	0.025	-7.9628280773124445	4
3	9	0.025	-6.707914218693076	4
4	0	0.025	-7.540484854774769	8
4	1	0.025	-7.46213030395762	8
4	2	0.025	-7.552316606605308	8
4	3	0.025	-5.338792689978143	8
4	4	0.025	-7.673373462036987	8
4	5	0.025	-7.443650609057417	8
4	6	0.025	-7.243048668799499	8
4	7	0.025	-7.556562001297128	8
4	9	0.025	-7.580382040343063	8
5	0	0.025	-7.6441307688377185	7
5	1	0.025	-7.622181293535061	7
5	2	0.025	-7.6830547499959385	7
5	3	0.025	-7.712909687695958	7
5	4	0.025	-7.721520751599358	7
5	5	0.025	-7.747476391902065	7
5	6	0.025	-7.633458726198074	7
5	8	0.025	-7.740179994601742	7
5	9	0.025	-7.498838569974192	7
6	0	0.025	-7.752075282891002	6
6	1	0.025	-7.757512656389844	6
6	2	0.025	-7.787335029353159	6
6	3	0.025	-7.838795056674752	6
6	4	0.025	-7.879608561755745	6
6	5	0.025	-7.837190463857945	6
6	7	0.025	-7.814601688107891	6
6	8	0.025	-7.853780971005797	6
6	9	0.025	-7.735825435868938	6
7	1	0.025	-7.615369703937119	0
7	2	0.025	-7.652072287986321	0
7	3	0.025	-7.698062770929039	0
7	4	0.025	-7.7582687008408655	0
7	5	0.025	-7.611186225691573	0
7	6	0.025	-7.488485883405965	0
7	7	0.025	-7.653215047389406	0
7	8	0.025	-7.678900940328561	0
7	9	0.025	-7.649703560011998	0
8	0	0.025	-6.698757895206682	6
8	1	0.025	-7.712891738508826	6
8	2	0.025	-7.751679313964342	6
8	3	0.025	-7.79554608144245	6
8	4	0.025	-7.859062373699758	6
8	5	0.025	-1.4923914669173122	6
8	7	0.025	-7.781752007280539	6
8	8	0.025	-5.750399938354344	6
8	9	0.025	-7.751716222957708	6
9	0	0.025	-7.541354187568138	3
9	1	0.025	-7.499908429166064	3
9	2	0.025	-7.5674341304987935	3
9	4	0.025	-7.696673603064409	3
9	5	0.025	0.20368477258780707	3
9	6	0.025	-7.444922128759132	3
9	7	0.025	-7.551454935710627	3
9	8	0.025	-7.560148419491199	3
9	9	0.025	-7.5862985968966425	3
10	0	0.025	-7.659787089563144	1
10	2	0.025	-7.68168190019613	1
10	3	0.025	-7.7112957190109634	1
10	4	0.025	-7.754645365064554	1
10	5	0.025	-7.665495935702428	1
10	6	0.025	-7.517398275000231	1
10	7	0.025	-7.660152403748626	1
10	8	0.025	-7.71181335297804	1
10	9	0.025	-7.636429934562331	1
11	0	0.025	-3.6817164845654493	8
11	1	0.025	-3.6847575372822567	8
11	2	0.025	-3.6685250652150296	8
11	3	0.025	-3.7656849387396387	8
11	4	0.025	-3.8102642412625505	8
11	5	0.025	0.6555364663418337	8
11	6	0.025	3.0041147870392475	8
11	7	0.025	-3.7470873117020207	8
11	9	0.025	-2.9663404410154786	8
12	1	0.025	-7.611640010989516	0
12	2	0.025	-7.6479428105232055	0
12	3	0.025	-7.696577938191666	0
12	4	0.025	-7.754504142209393	0
12	5	0.025	-7.608229299178398	0
12	6	0.025	-7.477167725408682	0
12	7	0.025	-7.6545656688169545	0
12	8	0.025	-7.6742514055321145	0
12	9	0.025	-7.644856588717333	0
13	0	0.025	-7.642573070820464	7
13	1	0.025	-7.613643987161051	7
13	2	0.025	-4.550792355434297	7
13	3	0.025	-7.512833198698744	7
13	4	0.025	-7.725532676518118	7
13	5	0.025	-7.738545970171275	7
13	6	0.025	-7.6323353276083035	7
13	8	0.025	-7.732539175780002	7
13	9	0.025	-7.475203903875242	7
14	0	0.025	-7.595272566124649	9
14	1	0.025	-7.599524746706668	9
14	2	0.025	-7.641118571366742	9
14	3	0.025	-4.760038027710838	9
14	4	0.025	-7.617333465481367	9
14	5	0.025	-7.620319380197118	9
14	6	0.025	-7.60497430492524	9
