Img	Target_Label	Epsilon	Objective_Value	Label
1	0	0.025	-7.60681739793033	2
1	1	0.025	-7.569250346042686	2
1	3	0.025	-6.881136894873615	2
1	4	0.025	-7.710031388627748	2
1	5	0.025	-7.7536890920189565	2
1	6	0.025	-7.616359048817937	2
1	7	0.025	-7.759786893301795	2
1	8	0.025	-7.744957841115126	2
1	9	0.025	-7.606826734601528	2
2	1	0.025	-7.552942039847369	0
2	2	0.025	-7.523873003876416	0
2	3	0.025	-7.374942237585859	0
2	4	0.025	-7.628314902485283	0
2	5	0.025	-7.5848452988513255	0
2	6	0.025	-7.54640055379194	0
2	7	0.025	-7.660366952924271	0
2	8	0.025	-7.670985583526195	0
2	9	0.025	-7.47500127971735	0
3	0	0.025	-7.7056280174335	4
3	1	0.025	-7.7721519154341605	4
3	2	0.025	-7.748459740443345	4
3	3	0.025	-7.781649470413816	4
3	5	0.025	-7.757714024649347	4
3	6	0.025	-7.820551114992645	4
3	7	0.025	-7.869939582135423	4
3	8	0.025	-7.844058424291724	4
3	9	0.025	-6.7618845664100755	4
4	0	0.025	-2.726536104045334	8
4	1	0.025	-6.463141548681979	8
4	2	0.025	-6.487798575527524	8
4	3	0.025	-5.6820070438119	8
4	4	0.025	-6.579845532018418	8
4	5	0.025	-1.429235866812057	8
4	6	0.025	-0.27135335136453703	8
4	7	0.025	-6.628901781905233	8
4	9	0.025	-6.423866210877372	8
5	0	0.025	-7.621542883491262	7
5	1	0.025	-7.673553417879684	7
5	2	0.025	-7.634553681574823	7
5	3	0.025	-7.574633551007748	7
5	4	0.025	-7.71204216402899	7
5	5	0.025	-7.6651739547922375	7
5	6	0.025	-7.760926372453118	7
5	8	0.025	-7.759050914782605	7
5	9	0.025	-7.416490420402822	7
6	0	0.025	-7.694647348396783	6
6	1	0.025	-7.692841957867532	6
6	2	0.025	-7.671126089598096	6
6	3	0.025	-7.655622879330141	6
6	4	0.025	-7.781620660389304	6
6	5	0.025	-7.68050606053923	6
6	7	0.025	-7.868080499731247	6
6	8	0.025	-7.149531836079832	6
6	9	0.025	-7.70727481436387	6
7	1	0.025	-7.552032869230461	0
7	2	0.025	-7.524664993427319	0
7	3	0.025	-7.375654537809171	0
7	4	0.025	-7.631546154436694	0
7	5	0.025	-7.585790065474003	0
7	6	0.025	-7.593551361226988	0
7	7	0.025	-7.659932037694353	0
7	8	0.025	-7.677032855222781	0
7	9	0.025	-7.473626417668416	0
8	0	0.025	-7.212573860737288	6
8	1	0.025	-7.208493508586555	6
8	2	0.025	-7.1984365850611995	6
8	3	0.025	-7.070261675597459	6
8	4	0.025	-7.314868746321964	6
8	5	0.025	-1.370074616562314	6
8	7	0.025	-7.380787202660577	6
8	8	0.025	-5.753765059251613	6
8	9	0.025	-7.227378338948053	6
9	0	0.025	-2.5922839755163283	3
9	1	0.025	-2.5778635416263893	3
9	2	0.025	-2.5935561439433243	3
9	4	0.025	-2.7284395382137503	3
9	5	0.025	-0.008389364835279297	3
9	6	0.025	-2.681845471855615	3
9	7	0.025	-2.7552349109813052	3
9	8	0.025	-1.3607528229805521	3
9	9	0.025	-2.5807870012436216	3
10	0	0.025	-7.674525365347235	1
10	2	0.025	-7.659367391451048	1
10	3	0.025	-7.504011790986297	1
10	4	0.025	-7.797358332419523	1
10	5	0.025	-7.417648018742534	1
10	6	0.025	-7.706116806043519	1
10	7	0.025	-7.808753194455104	1
10	8	0.025	-7.77815233049663	1
10	9	0.025	-7.650560818287949	1
11	0	0.025	-7.479328438617435	8
11	1	0.025	-7.461152795034801	8
11	2	0.025	-7.4711249231508585	8
11	3	0.025	-7.327987821803111	8
11	4	0.025	-7.55914874045019	8
11	5	0.025	-2.9654428677920586	8
11	6	0.025	-3.409764291879659	8
11	7	0.025	-7.652217982599881	8
11	9	0.025	-7.459247286648341	8
12	1	0.025	-7.547992538691439	0
12	2	0.025	-7.325853216447229	0
12	3	0.025	-7.373379744364961	0
12	4	0.025	-7.621906609607898	0
12	5	0.025	-7.588073347335537	0
12	6	0.025	-7.581727908424658	0
12	7	0.025	-7.660057019408948	0
12	8	0.025	-7.676106270690277	0
12	9	0.025	-7.472640801340234	0
13	0	0.025	-4.423163900936695	7
13	1	0.025	-7.665948348966267	7
13	2	0.025	-5.399316448998016	7
13	3	0.025	-7.5007725524019095	7
13	4	0.025	-7.713361687184258	7
13	5	0.025	-7.658450043835503	7
13	6	0.025	-7.754106748270635	7
13	8	0.025	-7.755098786131349	7
13	9	0.025	-7.171173510579216	7
14	0	0.025	-7.714340544198963	9
14	1	0.025	-7.768705483764306	9
14	2	0.025	-7.758324391229267	9
14	3	0.025	-7.695240223686557	9
14	4	0.025	-7.7385429301491895	9
14	5	0.025	-7.709569356175191	9
14	6	0.025	-7.834965359320928	9
14	7	0.025	-7.842026695943536	9
14	8	0.025	-7.625955267696174	9
15	0	0.025	-7.454492436122857	8
15	1	0.025	-7.534505463546607	8
15	2	0.025	-7.5563979468270235	8
15	3	0.025	-7.294218498015937	8
15	4	0.025	-7.648995990283309	8
15	5	0.025	-7.319958746461968	8
15	6	0.025	-7.620917016659276	8
15	7	0.025	-7.700234014995904	8
15	9	0.025	-6.130551304769582	8
16	0	0.025	-7.684778554723408	4
16	1	0.025	-7.746974785682815	4
16	2	0.025	-7.718205455047436	4
16	3	0.025	-7.742375293490516	4
16	5	0.025	-7.75642367989042	4
16	6	0.025	-7.601593546969936	4
16	7	0.025	-7.859305137854336	4
16	8	0.025	-7.8108046519056336	4
16	9	0.025	-7.315453165831384	4
17	0	0.025	-7.3759269565591925	5
17	1	0.025	-7.6104952162543595	5
17	2	0.025	-7.628065666994624	5
17	3	0.025	-7.203270836666969	5
17	4	0.025	-7.705288891186939	5
17	6	0.025	-7.666731059321054	5
17	7	0.025	-7.756752974646581	5
17	8	0.025	-7.714264442659592	5
17	9	0.025	-7.568670797429563	5
18	0	0.025	-7.296203303813548	3
18	1	0.025	-7.831663379812345	3
18	2	0.025	-7.862218422997502	3
18	4	0.025	-8.020841723572184	3
18	5	0.025	-5.085246152122486	3
18	6	0.025	-7.99198319244693	3
18	7	0.025	-8.01498623617813	3
18	8	0.025	-7.991017152953257	3
18	9	0.025	-7.3749145556947395	3
19	0	0.025	-7.670968159932241	4
19	1	0.025	-7.358072554931876	4
19	2	0.025	-7.722221449585006	4
19	3	0.025	-7.579319064583231	4
19	5	0.025	-7.654691545400026	4
19	6	0.025	-7.799486820181617	4
19	7	0.025	-7.80928775790743	4
19	8	0.025	-7.650933096075367	4
19	9	0.025	-3.3446921998037236	4
20	1	0.025	-6.252502480336707	0
20	2	0.025	-6.070375837749476	0
20	3	0.025	-6.008168665989976	0
20	4	0.025	-6.327445720893322	0
20	5	0.025	-6.0733699129215895	0
20	6	0.025	-6.294997269455159	0
20	7	0.025	-5.97230062120856	0
20	8	0.025	-1.0733903426515443	0
20	9	0.025	-5.050142634153506	0
21	0	0.025	-7.685071242335741	6
21	1	0.025	-7.681485236094506	6
21	2	0.025	-6.535106364470606	6
21	3	0.025	-7.647102704960348	6
21	4	0.025	-7.775830854066066	6
21	5	0.025	-7.73788053997005	6
21	7	0.025	-7.850875464405887	6
21	8	0.025	-7.8330553414518995	6
21	9	0.025	-7.697431274910143	6
22	0	0.025	-7.675632979592652	6
22	1	0.025	-7.654403185383515	6
22	2	0.025	-5.863359465423367	6
22	3	0.025	-7.61553483464967	6
22	4	0.025	-7.764045502568984	6
22	5	0.025	-7.813734242515373	6
22	7	0.025	-7.830369266052201	6
22	8	0.025	-7.787973864355361	6
22	9	0.025	-7.67331438831173	6
23	0	0.025	-7.872718795439203	3
23	1	0.025	-5.415414459385379	3
23	2	0.025	-6.23509333628217	3
23	4	0.025	-8.034129683316673	3
23	5	0.025	-2.5709746644643934	3
23	6	0.025	-8.000728426415876	3
23	7	0.025	-8.008646406589229	3
23	8	0.025	-7.975839760296493	3
23	9	0.025	-7.880150730197631	3
24	1	0.025	-7.547131192495175	0
24	2	0.025	-7.514629832632037	0
24	3	0.025	-7.373004123936925	0
24	4	0.025	-7.626837501293004	0
24	5	0.025	-7.584880938455759	0
24	6	0.025	-7.585896357417866	0
24	7	0.025	-7.6587385179616305	0
24	8	0.025	-7.67311005535496	0
24	9	0.025	-7.47106403081939	0
25	0	0.025	-7.612584222641276	2
25	1	0.025	-6.683731548470613	2
25	3	0.025	-6.2192781305908555	2
25	4	0.025	-7.743459116719261	2
25	5	0.025	-7.7855812968613645	2
25	6	0.025	-7.717778989757782	2
25	7	0.025	-7.7621278859284155	2
25	8	0.025	-7.752342815771366	2
25	9	0.025	-7.6473318759811795	2
26	0	0.025	-7.914519884890718	3
26	1	0.025	-7.883559137348809	3
26	2	0.025	-7.730986435358651	3
26	4	0.025	-8.062248387350873	3
26	5	0.025	-6.027363430369376	3
26	6	0.025	-8.041346401060165	3
26	7	0.025	-8.055392441330337	3
26	8	0.025	-8.025922738059322	3
26	9	0.025	-7.89858048013978	3
27	0	0.025	-7.63816282189367	6
27	1	0.025	-7.6134808962662195	6
27	2	0.025	-7.08997924192475	6
